1.549828964	0.2554250658	1.302264632	2.350697327	1.7304762	0.0216299634	-0.4187889517	0.2118322872	0.5725683006	1.405547231	-0.6878002357	2.513465594	1.243969285	-0.8118343209	2.719617124	-0.7805250854	-1.616419249	0.01585603855	1.042396643	0.3346641277	-1.011524387	0.1827869972	-0.9579442318	2.200099329	0.2018142039	2.377542691	7.424204975	3.992130002	1.128404353	0.9514095167	-0.2747749353	
0.9960163869	0.2639008392	1.33537211	1.059573763	2.139468019	-0.450293078	0.4863625233	1.677482959	-0.428946841	0.8457165798	-1.26419978	1.018018125	1.413698833	-0.8007099133	1.415684933	-0.2809465348	-1.984849108	0.6104954455	1.47766575	0.318673517	-1.03085894	-0.815790531	0.2607703071	1.429870136	-1.135913578	0.4152508341	3.558012687	1.851187604	-1.113763949	-1.441275454	0.8334326035	
1.003927863	-0.340500742	0.6155943403	1.393972221	2.221254672	-0.8493945721	-0.7137341487	0.603271323	-0.84719744	1.122704205	-0.2834279539	1.497894708	0.8764167077	-1.950795906	1.003678682	-0.354709263	-1.402776496	-1.179174261	2.21585204	-0.001745745259	-1.535433229	-1.300634081	0.7942820601	1.384609139	-0.1195928989	0.7474542896	1.85402513	1.795683898	0.7927496271	0.7952061442	-0.5795310164	
0.8360286402	-0.1025831768	0.856869072	2.334478249	1.202907653	-0.912780738	1.299392556	0.8201175202	0.5932434544	1.47281185	-0.00446662417	-0.1706815137	0.08565692592	-1.104747896	0.2259768724	-0.1400764838	-1.750386198	1.089831774	2.863328177	-0.05900408058	-1.474891557	-1.213530167	0.2047703279	1.219347932	-2.098895166	0.4503455825	0.7429668666	0.1101039544	0.2579502924	-0.6316914118	-0.4181644539	
0.7068220141	-0.3142447791	0.6400670025	2.223490138	0.06009350101	-1.271677039	-0.5199526706	1.004344474	-0.5588424436	1.85913115	0.04858430647	1.600248119	-0.1391568202	-1.544719354	0.1994596675	-0.8888239893	-0.9385095128	-0.6372260001	3.157880305	0.002927236587	-1.774524999	-1.745111867	1.135763426	0.1387533275	-0.5021138157	0.6169097234	0.4631066778	0.9036059219	1.473024606	0.715415419	-0.9483454995	
0.5212690017	-0.7029122913	0.6453099741	1.932787123	-0.335794506	-1.515553548	1.296324595	0.3334342015	0.4891761173	1.66104067	-0.6545637144	0.2228121717	-0.3668972515	-0.371596868	-0.05512978621	-0.8977232164	-1.255631394	0.9953219979	1.972318881	0.0947873834	-0.303412892	-1.216702013	0.007625706479	0.7459729013	-1.947990435	0.1607826076	0.1405596493	0.1172493942	0.2543832575	-1.540572866	-1.118280095	
-0.03908688088	-0.4007424345	1.008084088	1.317221637	-0.2025697297	-0.8923888141	-0.6777615317	0.7483529142	-1.315323509	1.698067226	-0.5550223117	0.6701115818	-0.7434861443	-1.938155097	-0.9797782228	-0.8853940443	-1.797691959	-0.3452843725	1.187439921	0.3702622717	-0.9926706816	-1.676163631	1.679333699	0.04524362325	-0.6970977413	-0.4435137335	0.5677465602	0.1546782414	1.192223102	0.04972960137	0.1216470475	
0.443824998	-0.6640438289	0.4849235111	0.9230480005	-0.04433687055	-1.41010743	0.792710319	0.5005727926	0.1289373526	1.862486548	-0.9893222089	-0.2077682241	-0.4405524963	-0.5284144194	-0.6926186298	-0.9633414314	-1.401087429	0.5297312492	1.663606493	0.8151074699	0.2343712597	-1.422236073	-0.0892434564	0.7571953252	-2.067456063	0.2151540208	0.01110037237	-0.3622999181	-0.09631133248	-1.16532012	0.1313321016	
0.6025791418	-0.6921593554	0.2884353506	1.039972495	0.8345815812	-1.132328818	-1.051230072	0.3331815531	-0.4612474717	1.709201177	-0.3761875277	0.1297080847	-0.02746037479	-1.491518666	-1.252646975	-0.6623448276	-1.095512081	-0.9680482641	1.109536174	0.5150847573	-1.512159857	-1.784003013	0.3397884039	1.553847658	0.1043928403	-0.992504012	-0.7828676053	1.283311473	1.909023097	-0.1591268087	-0.02406408443	
1.227028805	-0.611683602	0.7800581369	0.7474764848	0.4139499287	-0.9818218816	0.8470569086	0.5097328927	-0.9446389345	1.471314962	-0.2527189616	0.2736792731	0.8593669871	-1.317511592	-1.377808896	1.570806671	-1.643020227	0.2784777675	0.9066305416	-0.437972112	-0.1305673311	-0.7671174743	0.2008645885	1.887238894	-2.189293533	0.3600458527	-0.243928255	0.02091912504	-0.01049189694	-1.632371838	-0.4082783397	
