-2.304002974	1.286771195	-2.0706519	1.280719959	-0.5133236258	-2.771675293	0.06883321428	-0.5502119886	0.4333859252	-0.07452584587	1.08045504	0.5265637026	-2.49856705	-0.1706990527	-0.9746627906	-0.385779863	2.555866349	-1.429216569	1.827730789	-2.347253206	1.194976371	-0.5115633739	-2.560957778	-0.6104926384	-1.110662201	2.519115131	-1.823977496	
-2.049661171	1.429725277	-2.297247374	1.360712029	1.103125889	-2.761148352	1.207980764	-0.6033781062	-1.280648661	0.2628666756	-1.237269403	-0.6158782813	-2.235581435	0.6621406098	-1.043916535	-0.6042710566	2.499732755	-1.907896857	1.75197366	-2.974129828	-0.4315311312	-1.001274209	-2.214425168	-0.9895205909	-0.8786828178	3.298764883	-2.238547533	
-2.298519781	1.395974738	-2.186101756	1.769958837	-0.7387235651	-2.062108968	-0.5164701068	-0.1984054905	-0.305327255	0.9357883811	1.312681826	0.7141563557	-1.560273737	0.6528180574	-0.9568388725	-0.6127081177	1.699306548	-1.848304894	1.111098645	-2.907927689	0.3627144165	-0.6547567187	-1.010443943	-0.7735268047	-1.871710982	2.190340535	-2.070181269	
-1.779429158	1.479104689	-2.31615547	2.224365383	-0.6098036027	-1.404578775	-0.4161232662	0.4536936548	-1.201547048	1.784358141	-1.162243521	-1.112929746	-1.497797242	0.7334015502	-0.2063622456	-0.1597921127	2.113459482	-1.17399051	0.9723814369	-2.634325331	-0.8244473654	-0.02895693461	-1.436565519	-0.2676302435	0.09401616002	2.125733026	-0.9465847153	
-2.415803073	1.656632517	-2.411815321	1.860324912	-0.4537900119	-0.6333767197	-0.70428596	1.52033806	0.2004986584	1.083470996	1.275473102	1.754995605	-0.9634378891	-0.07475345841	-0.3291202961	-0.03816004839	1.458717164	-1.412590546	0.7205274643	-2.372470772	0.06702651237	-1.019861064	-0.8211046005	0.1308975805	-0.06510968619	1.546764868	-0.6797357104	
-1.918148805	1.789653156	-2.699012374	1.827100125	-0.8008627944	-0.3986940245	-0.8399717659	1.550834401	-0.5047693936	1.576497938	-0.1714003451	-0.3404463323	-0.5352618636	-0.8995844245	0.7025342077	-0.7983334834	1.895456013	-1.629432059	0.5764000256	-1.750566387	0.807915783	1.069201551	-2.289020747	1.20535791	-0.5409198645	1.852581358	-0.3275927492	
-2.313787621	1.668253727	-2.572721796	1.987344653	1.010257447	-0.4038053307	-0.9989178592	1.277369254	-0.5055301359	1.134096722	1.246701996	1.376027021	-1.324778233	-1.010797499	0.6426552006	-0.5712474465	1.76236132	-0.9968929666	0.7095584082	-2.460891747	-0.003999657573	-0.1482381115	-2.070665056	1.149645993	0.3330961675	1.5663901	-0.7203849992	
-2.086271034	1.861151295	-2.831653775	1.658012201	-0.4894270341	-0.5700778677	-0.3030483103	1.295450299	-0.9045763543	1.293962005	-0.2413818612	0.6682458386	-0.7867767909	-1.389167396	0.941284642	-0.2716659766	1.792324342	-1.256287519	0.0977289626	-1.704641376	2.095379281	1.06783591	-2.024618278	0.7126362983	-0.1951757642	2.192480414	-1.314432414	
-2.042768072	1.857738076	-2.396743297	1.656964516	0.950789382	-1.371264959	-0.5525556603	1.091093921	-1.729127869	1.387912351	-0.5968478838	0.7033494148	-2.26630596	-0.3375458334	-0.3644369633	0.1697076866	3.179297575	-1.489036019	-0.6064343265	-1.149531273	-2.286634792	0.1255895558	-1.404004437	0.7025606398	0.7643843492	2.721925703	1.053571855	
-1.319924826	2.237253704	-2.617071492	2.010609542	-1.145397539	-0.8750539693	-0.8181303406	0.4824477404	-0.3632423237	1.727148692	0.1825483927	2.380839419	-1.823103145	-1.065710859	-0.4990909373	0.549755692	1.539272253	-0.6384172411	0.9222630978	0.9771523605	1.560110426	-0.1802674318	-0.009927579766	0.1620250576	-1.089194892	2.971640166	-0.1568717412	
-2.068689466	1.810663976	-2.353841276	1.870744297	-0.2420029885	-0.3314504066	0.05769892539	-0.4771822326	-1.306906875	1.43469035	0.03981502241	0.576973822	-1.75603056	-0.2348774144	2.18420752	1.128784126	2.352637936	-0.514086416	1.243625906	1.695255209	-0.1005592377	0.7994691127	0.466218534	-0.3026885323	0.2056738742	2.171026436	1.911216718	
-1.503951892	1.566588279	-2.637060681	2.311134023	0.6947883023	-1.211613099	1.616234137	-1.171213345	-0.00242340681	-0.5460899193	-0.6115108915	1.975747499	-1.541316509	-1.061351055	2.515203486	0.9802613527	0.2833255917	0.05736975802	0.4776401963	-0.7589167069	-0.06517665634	0.757961328	-0.05068706559	0.08125486888	0.1301486633	1.003681338	0.07612616665	
-2.24958059	1.460496746	-2.55343747	1.35251033	-0.1821758002	-1.923074247	2.190943676	-1.805616552	-1.167373412	-0.5757923846	-0.113234416	0.9937026136	-1.716029106	-1.158436244	1.859350597	0.5661947291	0.4667521273	-0.205207202	-0.3923450664	-0.4936803556	1.063770262	0.6771813671	-0.1162093362	0.5406425641	0.1251369108	1.47712748	0.4207514	
-1.453012001	1.505024385	-2.48079736	1.599169465	0.7308646952	-2.881651867	1.196388641	-1.590425654	-0.8084808666	-1.004503666	-1.005761473	0.3319073423	-0.3441197413	-1.031516034	0.00312330825	0.02320375403	1.363149584	-0.7978876301	-0.4152911751	-1.131677767	-1.224580576	0.7668294929	-0.4671368942	0.9233590747	-0.1451034476	1.058164841	0.374051536	
-1.802711577	1.401925671	-2.243912713	1.823832666	-0.8544563261	-2.408440296	-0.2720080798	-1.457382231	-1.679637524	-1.130381981	-0.07632765805	1.49020415	-1.353219108	-0.3342405711	-0.3923441276	-0.09475045401	1.264332309	-0.8185457281	-0.3584313699	-0.133145509	0.3097380196	-0.5484787362	0.1699307178	1.094370674	-2.32430565	1.103832016	0.1732012559	
-1.541904521	1.288674888	-2.557422718	1.673328651	-0.8339565862	-1.877265407	-0.6058186511	-1.319141838	-0.4535772525	-0.7204836751	-0.8956803047	-0.8355677142	-0.7769961676	-0.1738547145	0.2048736134	-0.284471188	1.190176382	-1.267688527	-0.2495985728	1.284534313	0.2271649985	1.261705227	0.2962458693	1.680417311	-0.09039013962	0.4749261577	0.6797300165	
-1.933990294	1.487762315	-2.31661463	1.389532972	1.932875168	-1.667479466	0.5166979949	-1.076130431	-1.946053876	-0.5745814013	-1.671078052	1.196287221	-1.359118829	-0.2805731313	-0.3507661861	-0.2354407996	1.916219674	-0.9721441118	-0.06965573828	1.678389094	-1.025942492	-0.1401908867	0.1739132218	0.6035752256	-0.09041390846	0.5342494305	0.6657776692	
-1.561015409	1.532562827	-2.382633217	1.837776829	-0.9522283328	-1.753473204	-0.7055882592	-1.4738102	0.538604857	-1.122659615	0.6229389486	0.8640868675	-0.685727116	-1.014208451	-0.04863042413	-0.3796180017	0.924467533	-0.4316054741	-0.003186747532	1.066865331	0.1794520351	-0.7669965833	-0.8059688431	1.092623068	-0.9010549615	-0.06136507337	-0.6205343515	
-2.089438689	1.297309915	-2.144789181	1.259394608	0.362053604	-1.362012719	0.5877179778	-1.156310268	-2.402882437	-1.31470396	-1.766039581	-0.6313266479	-1.339514456	-0.1786246371	0.5609846352	-0.6884685764	1.266686058	-0.556879752	0.1036723837	1.437211935	0.3158394042	-0.3195870232	-1.426766822	1.92307603	0.1104040534	0.4084402611	0.4211201429	
-1.811003704	1.33384089	-2.523942483	1.53720468	-0.1683858176	-2.407319266	-1.055966382	-0.940566803	0.182693978	-2.147798527	0.7890681444	1.261666992	-0.9194086198	-1.438830296	-0.250631046	-0.6351454409	0.2092086948	-0.8764818915	-0.6086620331	0.1953284983	-0.01195778112	-0.4497804023	-1.049953416	1.908957681	1.228942944	-0.507426012	-0.4473144379	
-1.708496397	1.336337949	-2.282302986	1.13911653	-1.474826524	-1.793587433	-0.8594996283	-0.7060721075	-2.54230948	-0.9335631249	-2.038648833	-0.3687791951	-1.5347279	-1.536841032	-0.9545489618	-0.7446749896	1.084391592	-1.655522196	-0.8194134861	1.004500702	1.729750876	0.1172894264	-1.307689637	1.671524371	-1.519802784	0.7564839149	0.8575727715	
-2.091723963	1.218885404	-1.983583495	1.373772569	1.705962439	-1.864926465	0.451802712	-0.04422609661	-0.3985212736	-0.8251450471	0.04504448493	-0.3040583599	-0.8140485049	-1.453336034	-1.245352399	-0.2986889381	1.669869351	-2.409681126	-0.8666592037	0.8691756265	-1.577638813	0.09310743763	-0.2766201121	1.155353172	0.4483867056	0.1891889094	1.742834912	
-1.89063661	1.387403794	-1.936562646	0.9123901605	-0.391811793	-0.76903439	-0.4662634856	-0.135720014	-1.06158003	-0.8203375579	-1.933575726	0.675857076	-0.4669547172	-0.7433039912	-1.015518784	1.268546825	1.846792785	-0.6735502934	0.5452576419	-0.3641619222	-1.999191585	0.005206174754	0.596682031	0.7108432351	-0.9375653291	0.5142570341	1.566914711	
-1.75860194	1.481093523	-2.008941131	1.43875054	-0.5202451488	-1.459895838	-0.324519676	-1.048796662	-0.108019444	-0.5345657085	-0.2241276766	2.429547054	-1.727193206	-0.5102025775	-0.5920177379	1.50722014	2.880491878	-0.03525386327	1.01092174	-0.0688781292	-1.140824374	0.05402132221	-0.9538804876	1.896921356	0.8397944624	-0.2392362949	1.357398518	
-1.676469727	1.528050541	-1.515675829	1.278305751	-0.8239276204	-1.135371016	0.9164130854	-1.38631159	-0.800231549	-0.3973559991	-1.144410257	1.033535118	-0.06435927952	-0.4273579265	0.852926172	1.593863339	2.292194524	0.2322300347	0.6762610649	-0.2460966908	2.548209544	0.2685280478	-0.4307230478	0.3869662129	-1.694790374	0.2330448687	-0.1843734034	
-1.553865809	1.227072774	-1.581689761	1.584587803	1.703902811	-2.03226971	3.825215678	-0.9968693729	-0.2683012128	-0.5591066835	0.7805114246	-0.1314249798	-0.3941962416	-0.4178096351	1.201729576	1.044664185	1.197304738	-1.0662412	-0.7034967403	-0.1544301745	-1.434546261	0.7860080428	-0.2730377968	-0.4880391339	1.560662108	-0.5264559622	0.2368417136	
-1.196120493	1.291763846	-1.652059579	1.540464485	-0.7948432819	-2.024098068	0.01853991898	-0.6961499851	-0.9901124663	-1.579737552	-1.195310844	1.006841161	-0.8113749514	-0.9075549533	0.1066593659	1.093408898	0.1470072702	-0.4350210016	-1.186657568	-1.065582203	1.53278504	-0.1566571182	-0.09484706827	-0.7228753455	0.3136995804	0.05036613994	-0.911554031	
-1.923981339	1.174201155	-1.538191206	1.046818209	0.1600182916	-1.922297363	0.8569738456	-0.7246180607	-1.790357081	-0.7625476212	1.126273574	-0.5139829538	-0.6392263256	-0.8275909604	0.2242426557	1.132210588	1.163728945	-1.586890731	-1.162597727	-0.08661954107	-0.05164496376	1.341458203	-0.3294123381	-0.3565771737	1.136227667	-0.4892282541	0.4320154788	
-1.106373632	1.325082859	-1.740016907	1.269912194	-0.01768580784	-2.073229289	-1.570758113	-0.8347344865	-1.228477461	-0.6770709044	-2.483113639	0.7082202879	-0.5903563663	-1.061031893	-1.094048107	0.5825707746	1.165527702	-1.575544152	-1.288185406	-0.6353160844	0.3014802678	0.744537361	0.03778969665	-0.7147853239	0.530680905	0.01937880952	-0.04856601543	
-1.699941985	1.528455479	-1.449668181	1.3357043	-1.059986767	-1.639386051	-0.6228178177	-0.3891496994	-2.070482344	-0.4552503067	1.190166096	0.7198912729	-0.860992769	-0.2790425654	-1.135927117	0.6754106141	1.530437038	-1.589943416	-0.59065938	0.4757114275	0.9780337799	0.4803435785	0.2058478303	0.04465138482	-1.437933156	-0.1061826155	1.477219309	
-1.322077983	1.143161125	-1.401436298	1.638363808	-0.03254294994	-1.855388286	-0.401727598	-0.01685008405	-0.4627418765	-0.139933193	-1.934550282	-0.4194815848	-1.88098966	0.04709904078	-0.3911599078	0.03117569974	1.28821446	-1.705649233	-1.403578016	0.05589945674	0.1887872959	0.3553058383	0.04517780653	0.7062826621	1.036681541	0.4253436755	1.379644207	
-1.808953762	1.482080957	-1.385569907	1.514217879	-0.4764159519	-1.578683027	-0.1234920895	0.150509749	-1.371043683	-0.7069265675	0.1430611515	2.010933047	-1.021836923	-0.1997912808	-0.0763632451	-0.1197261022	0.9364471637	-0.3675384124	-1.175951652	-0.5972837264	-0.1462381681	-1.283966852	-0.05290690339	1.09569962	0.02261755652	-0.5437692528	0.9070609714	
-1.295134043	1.338828188	-1.346897272	1.638193018	-1.2063455	-1.690056092	-0.7426381785	0.07023535857	-1.08271759	-0.7581291192	-0.8713977242	-0.7060854244	-1.557020794	-0.3193379248	0.4004301341	-0.3111255296	1.655735145	-1.190314733	-1.10776073	-0.0652260925	1.071279734	0.4509636262	-0.7187965829	1.786697341	-0.6454921487	0.2944185206	1.005389782	
-1.797150565	1.322559574	-1.310494814	1.270002421	2.13279015	-1.360254039	1.764793942	-0.1009393012	-0.5153723044	-0.8705927981	-0.733451724	0.6991531933	-1.092314108	-0.5213738281	0.4868844773	-0.4460812531	1.413716588	-0.9795987319	-0.8588223089	-0.2885708094	-0.6166839435	0.04169754761	-0.6361680735	0.5806488191	-0.2846294812	-0.7372092382	0.5931429258	
-0.9954169516	1.383169791	-1.266469086	1.631196426	-1.059241012	-2.110219076	-0.6583607886	-0.5786794154	-1.329355489	-1.020770415	-0.6374808008	0.5536395959	-0.7045520831	-0.6942636771	-0.07068218674	0.5304300309	1.49859996	-0.9777262631	-0.7057002539	-0.6003315513	1.064770157	-0.1466238044	-1.202750805	0.5419863561	-1.943432838	-0.1076451047	-0.3535330546	
-1.821540263	1.067802867	-1.116797947	1.315312114	0.6941164874	-1.848098739	0.6953066688	-0.4493282951	-1.086315409	-0.7417863849	-0.111612543	-0.6205332964	-1.860478992	-0.2359057795	0.1189096204	0.5632749019	1.269766393	-1.219298621	-0.310321847	0.8415367239	0.235353597	0.3229950285	-0.8014668444	0.2627070591	1.156517992	-0.3311175865	0.9979486141	
