1.252092787	1.511627843	1.203342823	0.6675195254	1.979724707	3.253933711	
-0.427645112	1.293472909	-0.09655267055	2.283627444	0.224889696	0.122688782	
0.9113001972	1.306735206	-0.7337743008	-0.1708424383	0.7708740492	1.671587512	
-1.133590832	1.619526012	-0.6377544596	1.173703955	0.09993102841	-0.2373293705	
1.660129205	1.394209147	-1.039188012	0.01817964359	0.4165627287	-0.3473129114	
-1.058245609	1.341993319	-1.059955706	-0.2476931093	0.9467778229	0.02756852288	
1.893224539	0.3394467935	-1.504313018	1.16381068	1.534709921	-1.198842838	
-0.7140769709	-0.1377158492	-1.635105961	-0.2213015064	1.794728977	-0.3800568751	
0.6947708843	-0.3449804168	-1.421238872	1.083470748	0.2895282834	-0.9995992111	
-1.158705379	-0.1075024116	-1.693155471	-1.117797506	0.04598740837	-0.1284250604	
-0.5367951306	0.02746321707	-0.2516056481	1.052491396	-1.328855604	0.1649355154	
-0.06851127505	-0.3629488386	-0.4108142399	-0.9650011665	-0.5922164981	1.363744705	
0.138876991	-0.8776447996	-0.04445041996	1.022532375	-0.5291181483	0.8257073237	
0.1080344126	-1.327381443	-0.9159240462	-0.588161414	0.01946644192	0.942099691	
-0.6465740358	-1.386095276	-0.3883273458	0.6357614064	-0.8830365631	0.542815897	
0.45629744	-1.474325303	-0.9005685789	-0.2480729061	-1.599535119	-0.2861944599	
-1.25263367	-1.354994899	-0.1756557881	-1.068922948	-0.8578327332	1.149782489	
-0.5017011621	-1.258684059	0.6866333564	0.7285141704	-1.432012468	-0.6986670705	
0.0894830507	-1.07407695	0.5260989678	-1.449591235	-0.2528037951	1.400947378	
-1.301272273	-0.8512404003	1.307925471	0.3231697869	0.01175985546	-0.591533745	
1.741633235	-0.9761904531	1.228761335	-0.2580573304	-0.07114734818	-0.4689497695	
-1.068167106	-0.5333622568	1.441085493	-0.7708457073	0.9772506751	-0.6930712729	
1.438869654	-0.1281365108	1.468177157	0.9212685058	0.3670309331	-0.9822880877	
-0.7117834634	0.1546193078	0.5991060198	-1.49928424	1.284014273	-0.3394298533	
-0.135208059	0.1253267279	1.045402543	1.25650788	0.1654191046	-0.5420996181	
0.2076239113	0.02501710503	0.1370453875	-1.534894234	-0.1609033823	-0.6022065305	
-0.8193456633	0.1184198433	0.8328815924	0.4111625529	0.3452936578	-0.5756508562	
0.8406675137	0.5835126513	0.4809952327	-1.045558922	-1.773511129	-0.9554106323	
-1.104898438	0.8416973373	0.9231405884	-1.00640394	-0.04820291059	-0.4401596	
1.20615036	1.512212448	1.027788572	-0.5492914671	-1.744773864	-0.9985837655	
