-1.188579054	2.172759773	-0.5717791939	-2.367976431	1.291765832	-0.5331728712	-1.567753222	-0.27657958	2.385468041	1.196743276	1.58904517	-0.1401660228	0.3156736588	1.314082334	-0.1856289544	0.7882036617	0.9094113865	0.1807080911	4.929061538	0.4417828235	-2.433092721	3.909992518	0.2591097534	
-1.216456941	-0.1298906574	-0.5347542683	-1.891419994	1.150969939	0.03347309843	1.075958836	-0.3709250577	2.423613643	0.2749678625	0.03123595163	1.029318527	-0.1198889738	-0.1443638704	-0.9291715881	-0.6944270323	0.718732956	0.6849713732	3.618990907	-0.7555233981	-1.005861199	3.564947936	-0.5756361344	
-1.195974147	-0.9058370464	-0.854367463	-1.614193602	0.6428736614	-0.02872672832	-1.787585878	-0.2402864145	2.410080068	1.291470092	0.04236167956	0.01218726917	0.1077153021	-0.3369154287	-1.937051724	0.8343425168	-0.03848524521	-0.4018511263	1.969967214	1.609208032	-0.4536416607	1.770189185	0.880074716	
-1.384211459	1.456080077	-1.109672713	-1.169018858	0.7368897244	0.6084475624	-0.9429699096	1.165984699	2.843297345	-0.2644384291	0.4686802412	-0.2459992976	-0.2331647724	0.5912803514	-1.954208298	0.1730248811	0.6393815678	0.9845592634	1.0429	0.7922428059	-0.6713956855	2.040040935	0.5153783752	
-1.232110319	-0.1186279798	-1.207960974	-1.327528134	0.5326973398	0.9344976256	0.9476677019	-0.6220095071	2.133830858	1.752967197	0.4250681424	-1.010162338	-0.156657203	-0.7443695613	-2.19808665	-1.595280237	0.3891960635	-0.1659166616	1.135981042	1.520587113	0.1982345063	0.684370134	0.2568150353	
-1.03319105	-0.6558670412	-1.428284736	-1.174360551	-0.09158315288	1.356558284	-1.010513663	0.09524235709	2.137358935	1.254778531	0.7194563524	0.1553648107	-0.5112296253	-0.7522876701	-2.162836071	0.8332989225	-0.476839803	0.644204837	1.040687612	1.007040633	-0.229639233	1.430598539	0.6453637044	
-1.092301224	1.742201001	-1.293276275	-0.9758142754	0.3551773381	1.089132219	0.7552619987	2.376909314	1.541149697	0.1912544249	0.6363880997	0.08260830521	-1.262592847	0.8219862737	-2.368475614	-0.4826290115	-1.117034297	0.8638560499	1.178293092	-0.7851323979	-0.2299366465	-0.7054233833	-0.4983276997	
-1.065404897	-0.619536436	-1.27458695	-1.115181597	-0.08958460177	-0.1519597191	-0.3141547073	0.1054312194	1.348134024	1.313592962	0.006378294539	0.8544050291	-0.1980989267	-2.126730127	-3.080780414	-0.01287966081	-1.792955781	-0.3359547278	1.773997882	0.4298205504	1.148035495	-0.2416807839	0.02154239279	
-0.8271652415	1.337968234	-1.344836146	-1.086371306	-0.6103693386	-0.3406935515	-0.7891287156	2.400006339	1.551487481	-0.6292344327	-0.05582902601	-1.769916885	-0.7602137209	-0.7275066978	-2.447368982	0.3928836154	-0.8008584469	1.398455102	1.000144029	0.2105696124	-0.4462968758	1.214809422	0.3573052203	
-1.39213382	-0.07554900258	-1.415265338	-0.9990335669	0.06087234659	-0.1787158935	1.445287432	0.1461187298	0.3505497311	0.4291596843	-0.5159922031	-0.2425989567	-0.4037252163	-0.9156495691	-2.672982554	-1.828189268	0.5459809689	0.06348230922	0.4457197871	0.4465308609	-0.3913151796	0.2841394209	-0.7390489024	
