CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	X	Y	Z	RotX	RotY	RotZ	AROMAAggrComp10	AROMAAggrComp14	AROMAAggrComp15	AROMAAggrComp20
966.391055037797	761.0496881626652	742.1519964994612	1.06230354	32.91302109	0.99725533	0.055300325	-0.18013550399999997	-0.0262445785	-0.0634461845	-0.1350475422	-0.1310434168	0.0053477997	-0.2317122475	0.0069157561	0.038206011899999996	-0.0872761178	0.06329639349999999	-0.1665806663	0.1337966746	-0.007949019999999998	0.0225226	0.0631402	-0.0023197	0.000329007	0.000171041	1.369959603	-1.419452692	-0.01367979143	-1.106353509
965.0025594376547	760.2709010346679	743.1445070274243	1.07081842	33.17683792	1.00974691	0.11792542999999997	-0.1416765368	0.0544297442	-0.1350768134	0.0793908439	0.2222497083	-0.021812447599999996	-0.0569252881	-0.043238238899999996	0.0105479509	-0.041762017799999995	-0.2517949656	0.006677364	0.1322917635	-0.00511529	-0.0156472	0.0420117	-0.00303823	0.000726345	0.000171041	0.05079040083	1.054546064	-1.053683966	0.8162327735
969.4560172295883	762.2423384105201	743.0982704898324	1.06289303	32.93128586	0.99564922	0.097188828	-0.19893763350000002	0.07915405860000001	-0.0048504737	-0.1048829349	-0.09348074630000001	-0.1118584361	-0.1249906917	-0.008912083199999999	-0.1125489241	-0.14441074310000002	0.0267661796	-0.0465091549	0.1306562965	-0.0079213	0.0318099	0.0495386	-0.00260183	0.00055446	-8.65036e-06	0.7012082824	0.1029496971	1.485714669	0.1024357499
966.3202913285968	761.4499957628756	741.7507751905353	1.0378871	32.1565361	1.01208091	0.25503224	-0.0388051082	0.122644031	-0.0686345826	0.0354456854	0.0411099821	-0.09023623759999999	0.0325350632	0.017192808700000003	-0.1218122276	-0.1772116731	-0.059865515300000005	0.0454846654	0.1288918875	-0.00792528	0.0316887	-0.0526037	0.000203096	0.000306199	-6.54216e-06	0.4077312776	1.910421675	-0.378116542	0.9502714542
965.6055402715483	761.2563381691266	740.5442302441946	1.03668916	32.1194191	0.99438179	0.178825818	-0.0586061664	0.07147923769999999	0.1185166346	-0.0756177936	-0.0639195665	-0.0284929064	-0.0250297052	0.0033811647999999997	-0.1453467198	-0.1273105596	0.1348212682	0.023696164900000004	0.1270002777	0.00285153	-0.00939765	0.0180195	-0.000731072	0.000321237	0.000171041	0.4761702036	0.4121840963	2.080426044	1.44135765
964.8913386670848	760.5188216602361	738.5789366382062	1.03770101	32.15076828	0.99078965	0.079231767	0.0041464210999999996	0.0584269565	-0.0306407604	0.0881165785	-0.0704351923	-0.1111971305	0.0601303907	-0.007317400799999999	-0.07523440099999999	-0.1107507777	-0.0268589165	-0.0076082187	0.124983334	-0.00144492	-0.000598463	-0.00802328	-0.00014651	0.000103932	0.000171041	0.3656527809	1.365616831	-0.4511244357	-0.2750400991
964.6374915729449	760.0953447692697	738.7153788919059	1.05361974	32.6439743	1.02496052	0.180722447	-0.0441194755	0.025725826400000002	0.1768741013	-0.0178586564	0.0117059901	-0.049481395	0.0110284608	0.031805706	-0.0921908991	0.036982895	0.1623858943	0.0527707522	0.1228430468	-0.0122838	-0.0088952	0.0291132	-0.00182838	0.000493232	-0.000246796	-0.2447240237	-0.1402704213	-0.1281690242	0.5656077425
962.5016537019136	758.2490911839943	737.6291617883847	1.02369201	31.71673393	1.01139081	0.1346517	0.062734312	0.0060205922	0.025094795	0.10152249	-0.0129419875	0.0482078734	0.06883051820000001	0.019892158	-0.0691899813	0.2570213608	0.0410610551	-0.028133093199999997	0.1205815284	-0.0146553	0.0343522	0.052312	-0.00262622	0.000996912	-0.000231636	-0.1451573089	1.319558311	-0.09942121674	-0.3527892092
961.5324193424688	759.2270134004622	737.8581341577484	1.02854753	31.86716843	0.99823034	0.07468732	0.029539602400000003	-0.050742822199999996	0.11790424070000001	0.0054582499	0.0037192388	0.0508697175	0.018495032800000002	0.0267212822	-0.073092087	0.223960164	0.1303196033	0.0943259458	0.1182010106	-0.0119354	-0.00387142	0.0616806	-0.00251286	0.000650839	-0.000203565	-0.2690279387	-0.5722409702	-0.673140702	-0.4150890712
960.7958926119317	759.1879542558593	737.7336723061542	1.09722114	33.9948616	1.05088544	0.26023204749999995	0.057045606500000005	-0.0345668489	-0.0193011815	0.0846484613	0.1029237949	0.05304388769999999	0.0499437521	0.0313585226	-0.0039350595	0.06337291839999999	-0.0223751523	0.0720271749	0.1157038426	-0.00179977	0.0598851	-0.0130946	-0.00073848	0.000404717	7.22695e-06	0.07110885722	1.680234813	0.5765536916	0.02533219365
960.2060986400716	761.0469545344585	737.805981571728	1.0640924	32.96844482	1.01753843	0.13954725450000002	0.00042263019999999997	-0.06297111009999999	0.0480555752	-0.0622314725	0.051683707999999995	-0.131199809	-0.020723874	-0.0089426902	0.085371479	-0.11917784960000001	0.07389677900000001	0.0451736582	0.113092489	-0.000808903	0.00722802	-0.0306295	0.000354759	0.000142961	1.95201e-05	0.2594027491	-1.536441233	-0.6831355408	-1.189114101
964.04853623924	759.4474646459603	738.9907227946642	1.04725754	32.44685745	0.99832815	0.054210063	0.027516224300000003	0.0677577113	-0.0547573008	0.0925584547	0.2445226039	-0.0172350224	0.0801263676	8.595969999999999e-05	0.039403393700000004	-0.0450718332	-0.2427670927	0.1807554857	0.1103695267	0.00222558	0.0175989	-0.0432591	0.000367379	-0.000320204	-6.81969e-05	0.2149526787	1.147985058	-0.6082296237	1.606207699
960.3205293704783	761.3078266195083	738.785409865649	1.05749965	32.76418304	1.00676048	0.050561164999999984	-0.054042344000000006	-0.006460901999999999	-0.0657323801	-0.10651672289999999	-0.024448057999999998	-0.2413363148	-0.013729551699999998	0.00978249	0.0473612331	-0.1851178319	0.0866263602	-0.09947088050000001	0.1075376429	0.00196214	-0.0115834	-0.0335833	0.000405159	-0.000208183	1.0794600000000002e-05	0.02091592161	-0.9112042673	1.589155916	-1.214820236
966.8447582799893	759.5756277841327	738.5258571443865	1.1943841	37.00523376	1.15200925	0.30597054	0.036869007599999996	0.1515903288	0.0296282681	0.055251788200000006	0.0741156659	-0.0022001819	0.0978122715	0.0481706767	-0.1569048861	0.19817242440000002	-0.080929503	-0.1000247086	0.10459963259999999	-0.00390322	0.0734659	0.0131143	-0.0023379	-0.000443639	-0.000377856	0.349139215	1.766186375	-0.01682754085	0.9672588296
958.5184405668283	760.7878536766735	737.4188787322279	1.04526687	32.38518143	1.01931429	0.052901349999999986	0.1229944043	-0.0900261025	-0.0832332679	-0.0608102805	-0.121921139	-0.0696704572	0.0393741069	0.0835187357	0.006363942900000001	0.1470272653	0.1584951017	-0.2004555643	0.101558395	-0.0106853	0.06394270000000002	0.0212666	-0.00230196	-1.41576e-05	-0.000274402	-0.195159217	-0.549588976	1.18332202	-1.243923724
963.0283763007593	758.4167844289321	737.2619285246885	1.01248169	31.36940765	0.99874198	0.075642705	0.1790535613	0.086466272	0.0149119975	0.0315742252	0.024759885699999998	0.0662636618	0.10704471039999999	0.058053218200000006	-0.1184886869	0.23906906530000002	0.0265559326	-0.0234523672	0.0984169315	-0.00397947	0.0516647	0.0351269	-0.00239537	0.000535271	-6.12691e-05	0.4950590059	0.8721001004	-0.3046303752	0.5536633041
957.8595890806359	758.5294774838834	736.5626350584904	1.15449953	35.76950073	1.11051583	0.378549185	0.11665620089999999	-0.09012196060000001	-0.08991034029999999	-0.0735330037	-0.0879692443	-0.0201227529	0.10710573	0.10022723619999999	0.1233765427	0.24477890230000002	0.051239310999999996	-0.23267900449999998	0.0951783424	0.0184147	0.07170550000000002	-0.0954085	0.000791227	-0.000251088	7.73512e-05	0.05976110981	-1.016347585	1.294644183	-0.9696798211
963.3652196537488	758.8799245246666	737.7299584955824	1.2146678	37.63367844	1.14311218	0.13742222499999998	0.0727406486	0.09251197789999999	-0.059406680499999996	0.07190247030000001	0.07652430389999999	-0.0640981306	0.0976535493	-0.0290794944	-0.0017072722	0.045890178399999995	-0.0037401233000000002	0.024764857400000003	0.0918458238	0.00494331	0.07727929999999998	-0.0399752	-0.000378614	-0.000320204	5.74335e-05	0.3165998826	0.2553203052	-0.7600974547	-0.2326467207
960.029753278934	759.21319168481	736.6720829051251	1.02577233	31.78118706	0.9939242	0.06564325999999998	0.0809901088	-0.08721505730000001	0.0186976864	-0.1313209126	-0.0774484634	-0.1031418093	0.0305925511	0.025434620800000002	0.057236451699999996	-0.060655437300000004	0.0997097697	-0.0563628043	0.08842266439999999	0.0101344	0.0432688	-0.040677	0.000113882	-0.000320204	7.97349e-05	0.118700511	-0.4083212087	1.585342465	-0.2906201126
960.6056663433903	758.9625783842669	736.3068413048468	0.99303496	30.76689529	0.9663735	0.068340598	0.1486254959	-0.0043866325	-0.0845512953	-0.0030832201000000003	0.0567306599	-0.0865479245	0.07449008559999999	-0.0005397056	0.100388719	-0.0403073682	-0.0505854229	0.0525993466	0.08491224259999999	-0.000443398	0.00981151	-0.0349323	-6.81175e-05	-0.00026111	-5.03878e-05	0.1663727468	0.5411209333	-0.8862978766	-0.8402166096
960.648697156341	759.7069545594443	737.0072551411356	0.97928506	30.34088707	0.9696722	0.075069193	0.0368117408	-0.0868432337	0.031898515499999995	-0.1468789209	-0.0141145042	-0.1329721623	0.031066555200000002	0.0404718659	0.09264858779999999	-0.072531742	0.09859237369999999	-0.0158960396	0.0813180226	0.00534114	0.0359793	-0.0262736	-0.000512489	-0.000320205	0.000135309	-0.07929377157	-1.067750578	0.7253507518	-0.2085401165
959.9547963789553	759.4917248509706	737.3529194980687	0.98355174	30.47307968	0.96196562	0.06054788	0.0808563293	0.0205334554	-0.1055749815	0.0376482269	0.0728178322	-0.11502074699999999	0.1202000085	0.026025698700000002	0.12149056890000001	-0.0319230476	-0.11928003820000001	0.037829409700000004	0.0776435515	0.00132213	0.00981898	-0.0435104	-0.000560457	-0.000208096	0.000237867	0.1293841552	-0.1074760902	-1.16612977	-0.3906224653
962.0081585251646	760.5506832743912	738.1324275650023	0.9827193	30.44728851	0.96595168	0.04788317999999999	-0.0262026959	-0.0472929679	0.08467859679999999	-0.0871217344	0.0262293044	-0.14910568289999998	-0.0069817141000000004	0.025250858900000003	0.0775770195	-0.0788666286	0.0509446179	0.029334326299999998	0.0738924557	0.00466759	0.0231576	-0.0228251	-0.000658624	-0.000320205	0.000237867	-0.2251428334	-1.30561796	0.8299421024	0.07292401429
960.1203551182983	759.4781795696314	738.3705772722283	0.96538931	29.91035843	0.95647442	0.0537176	0.1217488634	-0.0307849723	-0.0414525709	0.0589528049	-0.0622603193	-0.019361423899999997	0.052485330700000006	0.0011963129	0.0529742731	-0.09322402140000001	-0.0662508558	-0.1373620174	0.0700684368	0.00466759	0.0240516	-0.0509278	-0.000164206	-0.000320205	0.000237867	0.2452494646	0.1278177012	-0.9184876383	-0.500137739
961.3328523799877	760.5210024198163	738.7535808025775	1.01453495	31.43302345	1.00620234	0.2895592	0.0525618947	-0.0807125066	0.18144801989999998	-0.0370839315	0.0058433821	0.0102612214	-0.0089980637	-0.025550757799999997	0.0325585142	-0.0655845008	0.0354033977	0.0848090908	0.06617526900000001	0.00466759	-0.027002	0.0326111	-0.00326354	-0.000320205	0.000237867	-0.7860747577	-0.8251029682	0.5384463813	0.736892371
961.5585617180783	758.8367598186006	738.1973191915148	0.97235882	30.12629318	0.96310002	0.0831438	0.1036489572	0.0100590122	0.0010694417	0.0861937157	-0.0817520404	0.0066513108	0.0803517212	0.0012855753999999999	0.0387738557	-0.0421097468	-0.085803201	-0.051807232599999996	0.0622167941	0.00466759	0.008134	0.0071088	-0.00281343	-0.000320205	0.000237867	0.1778640926	1.096539505	-0.6327411263	-0.08689959482
961.4651836972333	760.4510543003087	738.0057729822972	0.96053773	29.7600441	0.95336163	0.07740456000000001	0.0371651749	-0.09790006710000002	0.2084208507	-0.022217445699999998	0.0131694893	0.0223892116	0.034544838599999995	-0.036452902599999996	0.0222351467	-0.046450224500000005	0.0982693417	0.15550043689999998	0.0581969187	-0.00110767	-0.0283796	0.028603	-0.00308586	-0.000320205	0.000237867	-0.9506622521	-0.5316495579	0.03278416315	0.5630351263
962.117875530766	759.6967572047853	737.9720401932175	0.96794116	29.98942184	0.95667207	0.07484759	0.11377724880000001	0.014359288500000001	0.017567986	0.1122766351	-0.0238569317	0.0453206262	0.1420915092	0.0147901294	0.0372468744	0.0181998143	-0.0693170857	0.0327846152	0.05411961	0.0054532	-0.0131419	-0.00610602	-0.00271906	-0.000320205	0.000237867	0.450132772	1.088003295	-0.5132948376	0.5390473016
961.1118856852589	760.2861151601932	737.9486398117149	0.99866778	30.94141579	0.98982304	0.19568277	0.0087675617	-0.0749616214	0.1526350269	-0.041942929	0.053402629800000004	-0.0213173779	0.0564860925	-0.030908484700000002	0.0750952644	-0.10378981529999999	0.0940358564	0.18977319120000002	0.0499888918	0.00766931	-0.00609337	-0.0432235	0.000214501	-0.000267753	0.000237867	-0.7224378805	-0.8856037219	0.09780888405	0.3631391409
963.6077885106239	759.2786144722302	738.1665311172023	0.97419155	30.18307495	0.96044689	0.076342605	0.06346115969999999	0.0766184158	-0.0160097349	0.093584236	0.09226809039999999	0.0135688912	0.15400438630000002	-0.0065165516	0.0066911407	-0.041054445099999996	-0.1483866963	0.023771460600000002	0.0458088406	0.0205092	0.0160855	-0.0498907	4.72661e-05	-0.000320205	0.000711313	0.5003911803	1.009970966	-0.7138021501	0.8387526457
959.9663927203486	759.3640838664992	737.9269658554024	0.99807131	30.92293549	0.97915423	0.06939218500000001	-0.019870761100000002	-0.1015775666	0.0459105088	-0.1286784872	0.014056513100000001	-0.0795963708	0.0293926984	0.0153130004	0.1518894039	-0.0554692871	0.1358915611	0.024530269700000003	0.0415835816	0.0191498	0.00631596	-0.0367663	0.000916778	-0.000320205	0.000678048	-0.5607954758	-1.255863428	0.5892687449	-0.5521440159
965.03063935659	759.3727864282068	738.3346607834462	1.0476172	32.45800018	1.01581776	0.23108999	0.1024657609	0.1277659334	-0.0343898419	0.0413415844	0.0554556079	0.0535388401	0.1685844273	0.006702866899999999	-0.0034956149	-0.027140845299999997	-0.084069732	0.10664734	0.0373172846	0.0235259	-0.00170062	0.00501981	-0.00239658	-0.000207999	0.000790708	1.061400373	0.7677427949	-0.589339232	0.6417304794
959.0335379057242	759.1664538092897	737.5592624830864	1.04584646	32.40313721	1.00435901	0.198634402	0.051793165499999995	-0.0534870025	-0.015305860400000001	-0.0685638696	0.08409521789999999	-0.0922472508	0.0891832681	-0.0074291642	0.1180213426	-0.060468572699999994	0.0414808096	0.00631648	0.03301416	0.0191831	0.000974897	-0.0480009	7.08915e-05	-0.000344835	0.000958308	-0.4679937148	-0.6835224557	1.359912852	-0.5114945515
967.2033194693544	758.8237776441949	738.0555697965033	1.07245374	33.22750092	1.03797591	0.356082458	0.1046478642	0.1662762019	0.0329383485	0.0665320221	-0.094911177	0.1164380956	0.1527268196	0.0706757802	-0.1347237545	0.1342762206	0.010138520600000001	-0.0709838882	0.028678454300000003	0.00311797	0.0149483	0.0392265	-0.00370049	0.000318093	0.000616287	1.056775421	1.246401418	0.6706598168	0.1851062666
958.4184691149666	760.1098524515504	736.4091172618238	1.05855131	32.79676819	1.02566683	0.09852104	0.1041943265	-0.1052380718	0.09609121300000001	-0.0258780792	-0.0387380039	-0.0461945678	0.0904753844	0.04387878519999999	0.0489478859	0.0028598259999999998	0.1243795717	-0.0625596581	0.0243144465	0.00102378	-0.0358729	0.0343389	-0.00350004	-0.0002247	0.000545169	-0.8405179743	-1.272971698	1.053629575	-0.4391980214
963.065102868264	758.903626207433	736.5252359925693	1.03033519	31.92255592	0.99775028	0.13815819999999998	0.1941218984	0.1249215357	0.018271862	-0.0457326667	0.0470221257	-0.0353330901	0.1332143726	0.0206716987	-0.0138065399	0.018910336899999998	-0.052409106799999994	0.0109859181	0.0199264433	0.00141438	0.0152594	0.0125517	-0.00221126	-0.0002247	0.000553351	1.154821957	0.2460175759	0.03037655345	0.4767141529
956.706548372325	759.4819063137038	735.1461369400989	1.0096823	31.28267479	0.98035687	0.05157019999999999	0.16098692679999999	-0.1519229076	-0.0752298126	-0.0927338408	0.007218970600000001	-0.0744184559	0.06862641	0.0482315604	0.1817645512	0.0396653567	0.1384723382	-0.0519243346	0.0155187751	0.00104718	-0.0182019	0.015213	-0.00242585	-0.00013773	0.000553399	-0.6169044987	-1.143807075	1.002641625	-0.8679703795
962.4990799503323	758.5338799562762	737.2672423207173	1.03096867	31.94218445	1.00546646	0.13877146	0.18873498719999998	0.1239270093	-0.0308647346	-0.016080136499999998	-0.0159912576	0.014154433300000002	0.1496091108	0.0310715357	-0.055550385	0.0754375768	-0.0800549485	-0.09667310230000001	0.0110957917	0.00525909	-0.018292	0.0393954	-0.00416469	0.000203959	0.000678611	1.08595978	-0.1052257913	-0.3808749585	-0.3300585084
958.9195409536729	759.4676853040437	737.7712477222258	1.03212011	31.9778595	0.99331683	0.12916552	0.1111770884	-0.1157467685	-0.0067718392	-0.11555906769999999	-0.0317491296	0.028621249300000002	0.1264374173	0.0413833171	0.12888626779999998	0.028744436499999998	0.0371809799	-0.0458406903	0.0066618581	0.00634683	-0.008119599999999998	-0.00602341	-0.00290903	6.06446e-05	0.000627854	-0.3805821323	-0.4556371172	1.90674406	-0.4021076019
961.5786890338139	758.7477582081079	737.9978039519324	1.01018012	31.29809761	0.9771111	0.0498502	0.1950416855	0.07454578719999999	-0.045904420300000005	-0.029983739199999998	-0.0381681211	-0.0424025187	0.1737284502	0.0407911032	0.0039883429	-0.04199216150000001	-0.066384495	-0.102997487	0.0022213501	0.00686902	-0.02338	-0.0125602	-0.0032302	0.00015627	0.000494033	0.7965102665	0.125776976	-0.4757801426	-0.1940964597
960.0442703945932	758.653381485974	737.8971526979585	1.0023452	31.05535316	0.97653019	0.17941863	0.09831946009999999	-0.0797615086	0.028280047599999997	-0.0790854937	-0.0007410052	-0.097637145	0.13758672460000002	0.023245995699999997	0.1207152147	-0.0598226105	0.0772077629	0.045644794	-0.0022213501	0.0132331	0.0322602	-0.0349513	-0.00176852	-0.000120693	0.000655855	-0.4560567556	0.1488286895	1.733125413	0.3085770136
961.0732504929863	759.4310628767192	737.8584051000272	0.99536282	30.83901787	0.96738636	0.14413962849999998	0.18854695850000003	0.08409833369999999	-0.0604098567	-0.0254159801	-0.0737622896	-0.0806732505	0.2257816002	0.0157509425	0.0163021071	-0.1092930917	-0.0117539435	-0.0853688752	-0.0066618581	0.0109519	0.00673754	-0.0767478	-0.000511123	7.65437e-06	0.0007608959999999998	1.221145434	0.118715946	-0.6954482236	-0.1081582125
960.296989665007	759.4257901481558	738.1963642388146	1.00092292	31.01128387	0.97150218	0.06341847849999999	0.09554521369999999	-0.12213721720000001	-0.0016784401999999999	-0.0697920051	0.054187539699999995	-0.0217549962	0.118942006	0.0322703435	0.161920292	-0.0310596302	0.0592995467	0.056540691399999995	-0.0110957917	0.0150749	0.0282603	-0.0656565	-0.000293557	-0.000110996	0.000958308	-0.3040924652	-0.4835292258	1.536017304	0.7189465902
962.0425426895447	759.5562773822197	738.2228419542	1.04161751	32.2721138	0.99813509	0.10036153	0.126178021	0.084592316	-0.1143478095	-0.0481252268	-0.048085100199999994	-0.0667436759	0.2091156984	0.0725695712	0.0301750267	-0.095939521	-0.0732471763	-0.1400613399	-0.0155187751	0.0112729	0.00101887	-0.116084	-0.000467975	-0.0001031	0.00076281	1.163858779	-0.05282157297	-0.8805226775	-1.364875031
964.34443091539	760.0714997501924	738.5617859919411	1.06097281	32.87179184	0.99752414	0.06529219850000001	0.0469582156	-0.014316870800000001	0.2603826973	-0.1685276357	0.1732777936	0.0042273207	0.1754599417	0.0866514241	0.1024452376	-0.0750872524	0.1513100737	0.1907205368	-0.0199264433	0.0121061	0.020457	-0.099466	-0.0008666499999999998	7.65437e-06	0.0008214379999999999	-1.000720754	-0.6852832557	0.5980264819	1.392824336
964.175083845068	760.3896039763503	740.3932555022496	1.22665942	38.00521088	1.13736939	0.4506406585	0.096722426	-0.0310310875	-0.1601075561	-0.0589741733	-0.15210668289999998	0.0992479951	-0.0405067402	0.0161901118	0.0131481727	-0.0652095974	0.0617365072	-0.1552429776	-0.0243144465	0.015284	-0.00313264	0.136058	-0.00411732	-0.00049657	0.00080935	1.560274853	0.4616155498	0.2887373376	-2.672817157
961.1842399150993	758.9395319532048	738.7810885739681	1.05541921	32.6997261	1.01157928	0.05761643999999998	0.0063602771	-0.1375275115	0.1555333714	-0.06941269900000001	0.10644327599999999	0.08087389980000001	-0.0802462539	-0.05513575440000001	0.0819036168	0.0262514763	0.08748483050000001	0.0427293762	-0.028678454300000003	0.0206675	0.0108086	0.148513	-0.00446538	-0.000476854	0.000958308	-0.05021571874	-0.4701056189	-0.8817000044	0.04354525829
960.3122297445938	758.669629680596	739.0848975774948	1.03586793	32.09397507	1.00380695	0.2044625	0.0590258217	-0.0411180159	-0.1105201666	0.012477350600000001	0.054507955700000006	0.086176974	-0.0684676842	-0.1037505643	0.0956463445	0.0939664866	-0.0642093468	-0.0335408456	-0.03301416	0.0227811	-0.0447246	0.225487	-0.00574404	-0.00039598	0.000995608	0.6978409541	0.2881920181	0.6626043329	-0.1711045312
959.6629792193553	759.3826766336289	739.5137093665013	1.02116263	31.6383667	0.97933078	0.07722379999999998	-0.07391883610000001	-0.2049222014	-0.0392887285	-0.1014293091	-0.0681190078	-0.022138147099999998	-0.1587969518	-0.050035364000000006	0.1270087366	0.016485474	0.07398733769999999	-0.1254714001	-0.0373172846	0.0309527	-0.0124389	0.233105	-0.00550368	-0.000603388	0.00113081	-0.5403694278	-1.373393024	0.01868220922	-0.8097834147
966.2482841214412	759.5468683772682	740.8901973910083	1.09322429	33.8710289	1.00522614	0.08075585000000003	-0.0164222327	0.1551068308	-0.0955665709	0.0020343027	0.0133226222	-0.0340679806	-0.0377751459	-0.070928468	-0.016462591999999998	-0.0803857899	-0.1523517175	0.0087229479	-0.0415835816	0.0421118	-0.0496077	0.230931	-0.005195	-0.000434499	0.00125832	1.317083326	-1.133728504	-1.464336659	1.330309612
966.1445243386007	760.744883498458	742.2631593631884	1.00307465	31.07795143	0.98028302	0.0962976	-0.1380770651	-0.0046947894	-0.0973180004	0.0914795626	0.1316390248	-0.0416295528	-0.0875039774	-0.0691089371	0.08287800940000001	-0.049976342199999996	-0.1832302305	-0.0990700091	-0.0458088406	0.0479671	0.0022855	0.210847	-0.00494498	-0.000441321	0.00137078	-0.2720254132	-0.3360775941	-1.360368093	0.590985736
