-1.949800988	-1.732155528	2.134743834	0.4485910781	0.8664191604	-0.624956706	1.314611997	-4.795274041	-0.2458765876	2.385434086	1.140605965	3.098185302	0.8313499488	2.037245286	0.5372637473	0.7150776725	2.672154803	1.238920598	-3.325969212	2.30921422	0.4516167183	0.3603053304	-2.148920358	
-2.12188912	0.06556116194	0.9217800685	1.634600742	1.357648109	0.1554814456	-0.1711990334	-4.373195516	-0.7524592592	1.356468311	1.470047986	2.407754948	2.352254562	-0.9496038516	0.3089488565	1.79313206	0.683267216	-0.09880900516	-2.167017205	2.751965132	0.9683759239	-0.329848122	-0.4908998397	
-1.770498084	-3.892598814	0.2347612322	0.7619480632	2.315225078	-0.6903041162	1.33508936	-2.611209241	-0.01338743274	2.638111963	1.411793653	2.625498132	-0.174492507	0.2448133359	-0.7000494139	0.7938360018	1.433924617	-1.261013059	0.9271451163	2.998336681	1.864899491	-1.383778601	-0.7111024728	
-2.00019575	-1.511941598	0.8314146561	1.55625755	2.258293525	1.115534753	-1.652013411	-3.127189532	-0.3619816536	0.9796083773	0.6990297041	0.9814796767	0.3443538842	-0.8717635981	-0.6770938877	1.545265779	0.4562384429	-0.9241300085	-2.270629984	2.681196273	1.049619855	-0.754328144	0.4933526982	
-1.978919492	-0.4031591082	-1.905616325	0.2926987196	2.340926197	-1.446046064	1.037427475	-3.888390426	0.2417462461	1.446621989	0.1582584765	0.6221678764	0.01978588578	-0.4091265068	0.9718141503	2.061977385	1.102820346	0.2039000976	-1.339636191	2.873066723	0.3136312782	-0.4032070564	0.5872906233	
-1.717267504	-1.243297682	1.779916716	0.7623278151	2.251516481	1.336603312	-0.3002464181	-3.207133123	1.878122392	0.8330089222	-0.2843019047	0.8284321282	-1.54170443	0.3626013596	0.9279294347	1.55964602	0.4364190888	0.8944374585	-2.674366603	2.118687311	-0.449482709	-0.4887073602	1.013011155	
-1.787298355	-2.774959194	-0.960870302	2.33339649	1.661800279	-1.334743441	0.2359436791	-2.895743059	2.229625807	1.529137642	-0.221433897	1.215974567	0.942357525	-0.7465757451	2.583773024	1.458335212	1.338764708	-0.1394521	-0.788599374	1.905832791	-0.3311180814	-0.3400169532	0.295830498	
-1.919635858	-1.98635096	2.146119861	2.141577589	0.8972880645	-0.4766753619	-0.05014386563	-2.09461534	2.56329088	1.994501991	0.2752648269	1.090014196	-0.1010712318	0.4859166927	3.11961482	1.706593354	0.1965700937	-1.371632101	-0.5899259682	1.405044547	-1.134872079	-1.096935245	0.8787283502	
-1.784214299	-1.818331748	-1.039497635	2.799243728	0.2042017205	-0.5716838874	1.884275934	-2.100566631	1.097503695	0.3677433999	-0.6014622583	0.3320465034	-1.013893656	-0.1140255143	3.393758438	1.419505607	0.3501193242	-1.941261107	-1.14998717	0.9119549121	-0.1616012755	-0.5700167342	0.7183719553	
-1.854343157	-2.200959162	1.027550194	1.670621209	-0.09913470667	0.3357369568	-0.5565873356	-1.958267251	1.196368878	0.8561942742	-0.5672992597	0.08312741873	-0.4762753599	0.8860621219	2.845126519	1.517350662	0.2868078532	-0.6389114605	-1.038027808	0.3723492537	-0.6100316735	-0.02916037716	0.2671523473	
