-2.371619125	-1.598611034	1.520657967	0.1790008515	0.8438728076	-0.3400591907	2.306560093	0.9574570995	3.20748321	1.754534865	-0.4027316165	4.498792004	1.091815965	2.225224486	0.587717904	-3.411515778	0.6438642444	5.181196117	2.238323921	0.5485877325	4.020629607	
-2.559000132	-1.219671386	1.132350021	1.838301297	0.5538474026	-0.2788776169	2.506016695	3.549075152	3.140083022	2.550479697	-1.01583985	1.360445512	-0.6809699885	1.838477315	-0.6101147972	-2.176313475	0.5506184604	5.3965039	1.744482968	1.726442944	3.021140719	
-2.399896456	-1.797376525	1.722578711	-0.4667309412	2.08011955	-1.733321503	2.775298027	2.431580729	2.739290994	2.593378584	-0.1391725467	2.875589269	-0.7653644749	1.796488703	-1.023314604	-2.293082004	0.5487408738	3.180404235	0.7841029023	0.2428289071	2.246600456	
-2.597125964	-1.875775845	1.491367452	1.87063246	0.349131898	-1.706111546	2.227869855	3.194757825	1.778262954	2.180079636	-0.6991013324	1.334212998	-1.590936404	1.677855699	-0.7836577985	-0.4736567773	1.543359912	1.554270378	0.6280627103	0.8542473661	1.571598606	
-2.584157453	-1.971822439	1.59814977	-0.1727929864	2.289504962	-2.023052531	1.928510097	2.601800112	0.5412534518	1.514353155	-0.7461052442	2.091891208	-1.938046665	1.6006115	-1.020849051	-0.9184139164	2.435566005	0.2814997399	0.3085940824	0.4226379045	1.11991775	
-2.541994248	-2.152629537	1.563730796	1.384849738	0.03566108855	-1.696320263	1.280668335	1.667678907	0.2256730193	1.696741064	-0.6799679863	0.7962738891	-1.893834857	0.9603753153	-1.238601239	-0.4824961029	1.945806358	-0.4880161533	-0.4836455566	1.249088818	1.716715071	
-2.527030563	-1.858296659	1.362294411	0.07501930434	1.858683847	-2.000230001	1.486733659	1.352853661	-0.7822254593	1.800210873	-0.8163934572	1.541465166	-2.974314913	0.1796955948	-1.221493484	-1.07532075	2.07549673	-1.115512426	-0.01384578037	0.4762725663	1.448031016	
-2.496543699	-2.35188471	1.450930619	0.8901615886	-0.4052010139	-1.602097656	1.06324903	-0.3139156305	-0.6543497999	2.114479006	-0.6852126736	0.6573858227	-2.608842427	0.0707479413	-1.871613663	0.6118928361	1.844578403	-0.8781262197	-1.429644766	0.5657497311	2.070079497	
-2.489641541	-1.976258195	0.6600769528	1.665732368	1.044369077	-0.462052127	1.130022949	-0.9516514076	-1.589543269	1.456884145	-1.218652562	1.574877384	-2.464203268	-0.3346590084	-1.897632096	-0.3829744046	1.536790048	-0.3309679987	-0.7360442422	-0.3576864131	1.449837292	
-2.514723007	-1.885025063	0.8524675019	0.7569377543	-0.9542205166	-1.278850507	1.811814033	-1.009710567	-1.6373485	0.9379607491	-0.9847084987	0.03138165813	-0.9129788035	0.2771000073	-1.307217259	0.2506018534	0.5573847288	0.5029118732	-0.1336778566	0.131785447	1.165370871	
-2.357864747	-2.028087758	0.7347431769	0.2153299911	0.4321250588	-0.2157651176	1.180866596	-0.820815792	-1.855507438	0.7701554639	-1.920719235	1.390421709	0.7704623061	0.07081169419	-1.262904818	0.03964916861	-0.374956543	1.237759385	-0.09881753647	1.198480497	0.3096408857	
-2.340250012	-1.678019553	0.4063977897	1.034447175	-0.1999226882	-1.513827847	1.275995453	0.5439087572	-2.217702648	0.1678411588	-0.5463260996	0.513723769	1.990865545	0.06831017656	-0.6253493375	-0.2702365303	-0.7697812694	2.157993209	0.7783119542	0.7909049465	-1.546818628	
-2.355390919	-1.776778502	0.3274306372	-0.2249502302	0.9535541755	-1.048523747	1.098964348	0.5069857555	-2.920391564	-0.03816309827	-0.8753771732	1.272386555	1.860760524	-0.9275161283	-1.218026351	-0.2693623773	-1.59308843	1.457842563	-0.8261691508	0.1092775325	-2.516979499	
-2.269001688	-2.00865992	0.4627481376	-0.101149066	-0.9633987187	-1.475728913	1.399699779	-0.6174540159	-2.581823515	-0.3014003362	0.4256373334	0.591053737	1.573019364	-1.091966494	-1.165079078	-1.022938274	-0.8727239105	0.04685425675	-0.1431986647	-0.03046247251	-2.539452648	
-2.262036559	-1.854508739	0.04702211945	0.9854873689	1.104434205	-0.5594702498	1.278361141	-0.1429362721	-2.874848256	-0.8511413979	-0.5009324002	1.073798945	-0.03305442357	-1.50597326	-1.417759304	-1.135763511	-0.3179630029	-0.2280201351	-0.7585908565	-0.6979772868	-3.647765149	
-2.255094645	-2.170755767	0.2885361275	-0.802452427	-1.255093944	-1.356301922	1.28277283	-1.211985786	-2.536072289	-1.750809121	0.2405211635	0.6775277408	0.5737131049	-1.235737679	-1.343600886	-0.3121511214	-0.7405008207	-0.5115550183	-0.6858484534	-0.1074369852	-2.777122802	
-2.181082373	-2.081497396	0.09555374144	1.337727447	-0.9119019168	0.2507510615	1.364856725	-1.741117065	-2.453945266	-1.807718185	-0.938858674	-0.2285759543	0.5560288211	-0.956847114	-0.4254053129	-0.6594409366	-1.415459342	-0.04528260883	-2.467843235	-0.3716521086	-2.609400067	
-2.203454062	-1.680814896	-0.2051569222	-1.013943401	-0.7755208346	-0.2148760278	1.909340394	-1.117728701	-2.257122564	-2.086694197	-0.937754596	-0.1446296538	0.5146444569	-1.036371445	-0.3436544558	-1.561612604	-0.2268610482	-0.001753441352	0.08845912239	-0.6629484097	-1.753898937	
-2.021816947	-1.587327352	-0.2658948977	0.9963913862	-0.8321558925	0.2410754504	1.727548292	-1.732065147	-2.025462369	-0.9925068007	-1.444647233	0.3586346204	0.9748869449	-0.3932516412	-0.4870540295	-1.431391047	-0.1605725402	-0.5196917808	-2.284720683	-0.4233651379	-0.2722855774	
-1.904952429	-1.383120094	-0.3593602461	-0.4763208657	0.1742096935	-0.5299718822	2.453511426	-0.06843677634	-1.567540424	-0.5041684457	-0.7970911535	0.06870879057	0.8916735506	-0.749273398	-1.390970226	-2.436912756	0.1216384349	-1.058719525	0.4873837672	-1.849940291	-0.1856100435	
-1.865933791	-1.311677027	-0.7741024695	0.8243410022	-0.4121360492	-0.466963385	1.833212701	-0.8945754248	-1.654562058	-0.5138293066	-0.08995943267	0.7698845833	0.04520791259	-0.9242195593	-1.703234099	-1.448981169	0.8041432165	-1.443240285	-2.852671495	-2.396033767	-0.4037982794	
-1.64808044	-1.576942991	-0.5668700774	-0.7552388608	-1.368788993	0.03404203077	2.306360941	-1.194666105	-1.364385365	-0.7208051313	-0.7232118145	-0.1197989585	0.9219907636	-1.032549655	-1.770708089	-1.891026383	0.3317511639	-2.78769985	-0.01417559026	-2.285219632	0.04875982301	
-1.709922184	-1.333971715	-1.247780366	0.1507420511	0.4584201819	0.2418982496	1.949501608	-2.202656565	-1.491895388	-0.8038214222	-0.7855262698	1.086328949	0.07650317132	-0.4883669498	-1.409111527	-1.058509049	0.07054856653	-0.8221984706	-1.368789959	-1.604240628	-1.343364125	
-1.550248033	-1.862686593	-0.5640736992	0.7412814458	-1.774961543	-0.5207510352	2.18207594	-1.861198579	-0.5758250777	-0.9405419159	-0.6842015153	-0.6884740769	1.298045712	0.9920717711	-1.123058611	-1.25267412	-0.4231086971	-1.483568184	1.837233399	-1.856505994	-1.144105831	
-1.607305883	-1.52300353	-0.8916749993	-0.8431232521	1.350114085	1.821253844	2.302698238	-0.01205042686	-0.933110614	-1.658215	-1.507130901	-0.5229818686	0.3308945456	1.705381129	-1.865885608	-0.8229694292	0.3973239535	-0.5111195274	-1.18424147	0.2701871128	-0.4832238983	
-1.502364289	-1.580112748	-0.672030229	0.5658301489	-0.7065178005	-0.884673401	1.719173224	-1.449894779	-0.7300359737	-2.121385825	0.7742737686	1.433613607	0.742158859	2.634750518	-1.14140499	-2.037318461	1.096922676	-1.144916182	-0.3027454146	0.07761422852	0.2971307117	
