0.9678678323	1.072296567	0.8273176632	0.3955307264	-0.009724348986	0.903393894	0.5197197772	0.5164624954	3.024526628	2.322553022	3.291864961	2.006074609	-1.670727967	3.873419958	-0.7851609633	2.634037874	-1.650321183	0.7632908949	
1.176262783	0.4795025125	-0.6103023238	0.8088153812	1.464875579	0.6345901056	0.1565087887	1.324889707	0.9707364109	1.14645954	3.554060849	-0.07006538327	-0.4275544685	1.557724795	-0.01578434063	1.276462854	-1.435104608	1.498093275	
1.159030842	-0.3966454773	1.573008588	0.8149954114	1.953414767	0.5292602927	1.37079322	0.53287675	0.3090790761	0.3702423777	1.560205579	-0.3641037749	-0.6754503084	1.322248082	1.59289146	1.383230316	-0.5321302807	1.783170853	
1.122401125	-1.007067067	-0.1783838208	0.640230445	0.5787649686	0.5033597364	1.097705845	0.9090360109	0.1883468925	0.3047968057	1.249724109	0.08480078476	-1.169972505	0.5131481755	4.135247104	1.624577716	0.9134573247	-0.3434998709	
1.337554086	0.7642620039	-0.3416757273	1.070448823	0.01576884709	0.4094776641	-0.5828627715	1.594561837	0.1174819748	-0.4127256225	1.518234971	-0.05701055969	-2.150001157	0.8869086114	3.920537579	1.418965338	0.7702732174	-2.405263487	
1.362197911	1.248971443	-0.4170257665	0.8279589661	1.245986207	0.01122353893	-0.3676848917	-0.972701966	1.34028265	-0.3532734181	0.237316116	0.042151171	-2.524552385	1.370539487	3.221631111	-0.03864871214	0.227986437	-1.618624659	
1.173754028	-0.3912327698	-1.078734917	1.427613616	1.606997603	0.6083548321	1.748360677	0.9887730053	0.454579466	-1.125688434	-0.1418730356	-1.178974476	-1.725402494	0.3449749	2.537485227	-1.959867946	-0.9564730243	-0.3304543662	
1.283310131	-0.7082993634	1.346664227	1.313948146	-0.6082083843	1.000526503	0.3942808103	0.6301470969	1.268333979	-1.075510981	-0.8857854592	-0.513674574	-1.736278296	-0.07770441045	1.754730924	-2.23704786	-1.668601198	-0.3214217847	
1.082809501	-0.4787874441	-1.239846986	1.152217549	-1.278281236	1.092717389	-0.5684958004	-0.1896236493	1.345511918	0.5021380286	0.3191707989	-0.357163517	-2.268187503	0.352774985	1.035946121	-1.33877304	-1.834141028	0.5793788496	
1.258062866	0.3804646276	-0.05415046183	1.206077465	-0.264008756	1.545164034	-1.281698567	-0.7624461252	-0.954770246	-0.193908732	1.755456218	-0.6369270682	-1.091519113	1.280648233	0.816199206	0.005631126929	-1.982704437	1.37654511	
1.243009576	-0.7255210708	0.04468454056	0.7936150712	1.610115012	1.659306441	-0.3351360584	-1.875712417	0.5328593266	0.3051550928	0.5057887057	0.2800726303	0.8125399627	-0.09133876035	0.7964915468	1.368059821	0.8404320984	0.6285732741	
1.41615877	-0.6289770556	-0.3585741334	0.6443032649	1.270764404	0.7961311775	1.581356351	1.152667377	-0.8791265702	0.04775310876	0.328572693	0.5103113234	1.706751047	-0.3147476658	0.3397678581	1.131523849	1.572980021	0.4341109286	
1.319760988	-0.3181938255	1.401748916	0.9805633353	-0.7097872589	0.6398783947	0.3619577325	0.6720150642	1.569125134	0.1881342634	-0.1447686291	0.4777048315	1.372567993	-0.5622224458	-0.5658827646	1.034095539	0.4680572351	0.02094186375	
