"Trial" "syllable" "Onset" "block_num" "Place" "voice" "filename" "rms" "place" "voicing" "manner" "rplace" "rvoicing" "rmanner" "rLab" "rAlv" "rDent" "rPal" "rVel" "rFric" "rStop" "rNasal" "rVcd" "rVls" "rvoice" "sylltrans" "voicetrans" "MillSim"
1 "ba" 10209 3 "labial" "2" "ba.1.2.mp3" 2397 "Lab" "Vcd" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" 0.0119045348638785
2 "na" 11709 3 "alveolar" "3" "na.3.3.mp3" 1258 "Alv" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-ba" "2-3" 0.024819469330927
3 "ta" 13208 3 "alveolar" "2" "ta.3.2.mp3" 1654 "Alv" "Vls" "Stop" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-ta" "2-3" 0.0196978714889416
4 "SH_a" 14708 3 "palato-alveolar" "3" "SH_a.1.3.mp3" 1493 "Pal" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "SH_a-ta" "2-3" 0.0188530700580233
5 "pa" 16208 3 "labial" "2" "pa.3.2.mp3" 1296 "Lab" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "SH_a-pa" "2-3" 0.0171270060098082
6 "za" 17723 3 "alveolar" "1" "za.2.1.mp3" 2398 "Alv" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "za-pa" "2-1" 0.0262303501492357
7 "ba" 19223 3 "labial" "3" "ba.2.3.mp3" 1802 "Lab" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "za-ba" "1-3" 0.0565234331615674
8 "ta" 20722 3 "alveolar" "3" "ta.1.3.mp3" 1428 "Alv" "Vls" "Stop" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "repVoice" "ta-ba" "3-3" 0.0137873747502122
9 "za" 22221 3 "alveolar" "3" "za.3.3.mp3" 1910 "Alv" "Vcd" "Fric" "repcatvoice" "repvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "za-ta" "3-3" 0.0233811261053915
10 "sha" 23721 3 "palato-alveolar" "4" "sha.3.4.mp3" 1558 "Pal" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-sha" "3-4" 0.0167885857759985
11 "za" 25220 3 "alveolar" "2" "za.1.2.mp3" 1737 "Alv" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-sha" "2-4" 0.0167885857759985
12 "ga" 26720 3 "velar" "3" "ga.2.3.mp3" 1885 "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "za-ga" "2-3" 0.139643669311959
13 "SH_a" 28219 3 "palato-alveolar" "1" "SH_a.2.1.mp3" 2274 "Pal" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-ga" "1-3" 0.123287666201073
14 "ga" 29719 3 "velar" "2" "ga.1.2.mp3" 1925 "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-ga" "2-1" 0.123287666201073
15 "za" 31218 3 "alveolar" "4" "za.3.4.mp3" 1075 "Alv" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "za-ga" "2-4" 0.139643669311959
16 "va" 32718 3 "labio-dental" "2" "va.2.2.mp3" 2173 "Lab" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-za" "2-4" 0.0811683241180293
17 "TH_a" 34217 3 "dental" "4" "TH_a.1.4.mp3" 1372 "Dent" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-TH_a" "2-4" 0.340793227790882
18 "sa" 35717 3 "alveolar" "1" "sa.2.1.mp3" 1888 "Alv" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "sa-TH_a" "1-4" 0.0250740393246598
19 "va" 37216 3 "labio-dental" "1" "va.3.1.mp3" 2991 "Lab" "Vcd" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "va-sa" "1-1" 0.0231050611407216
20 "tha" 38716 3 "dental" "1" "tha.3.1.mp3" 2438 "Dent" "Vls" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "va-tha" "1-1" 0.0427058614883721
21 "sha" 40215 3 "palato-alveolar" "2" "sha.1.2.mp3" 1473 "Pal" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "tha-sha" "2-1" 0.0442934452101461
22 "null" 41731 3 "null" "null" "null" NA "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
23 "za" 45730 3 "alveolar" "3" "za.2.3.mp3" 2012 "Alv" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-za" "null-3" NA
24 "za" 47229 3 "alveolar" "2" "za.1.2.mp3" 1737 "Alv" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-za" "2-3" NA
25 "ka" 48729 3 "velar" "2" "ka.3.2.mp3" 2317 "Vel" "Vls" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ka-za" "2-2" 0.0228770680919328
