"Trial" "syllable" "Onset" "block_num" "Place" "voice" "filename" "rms" "place" "voicing" "manner" "rplace" "rvoicing" "rmanner" "rLab" "rAlv" "rDent" "rPal" "rVel" "rFric" "rStop" "rNasal" "rVcd" "rVls" "rvoice" "sylltrans" "voicetrans" "MillSim"
11 "pa" 27730 8 "labial" "4" "pa.1.4.mp3" 1377 "Lab" "Vls" "Stop" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "fa-pa" "3-4" 0.101897306301343
12 "da" 29230 8 "alveolar" "1" "da.3.1.mp3" 2800 "Alv" "Vcd" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "da-pa" "1-4" 0.022685051914619
13 "na" 30729 8 "alveolar" "3" "na.1.3.mp3" 1144 "Alv" "Vcd" "Nas" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-da" "1-3" 0.0303140877460462
14 "ma" 32229 8 "labial" "4" "ma.3.4.mp3" 1003 "Lab" "Vcd" "Nas" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "null" "repNas" "repVcd" "null" "diffVoice" "na-ma" "3-4" 0.155104727857231
15 "na" 33728 8 "alveolar" "4" "na.2.4.mp3" 1276 "Alv" "Vcd" "Nas" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "null" "repNas" "repVcd" "null" "repVoice" "na-ma" "4-4" 0.155104727857231
16 "null" 35228 8 "null" "null" "null" NA "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
17 "ka" 39226 8 "velar" "1" "ka.3.1.mp3" 2594 "Vel" "Vls" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ka" "null-1" NA
18 "tha" 40726 8 "dental" "4" "tha.3.4.mp3" 1155 "Dent" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-tha" "1-4" 0.0805281948632112
19 "ta" 42225 8 "alveolar" "1" "ta.3.1.mp3" 2463 "Alv" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ta-tha" "1-4" 0.0773941774325793
20 "null" 43741 8 "null" "null" "null" NA "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
21 "za" 47740 8 "alveolar" "1" "za.2.1.mp3" 2398 "Alv" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-za" "null-1" NA
22 "na" 49239 8 "alveolar" "1" "na.3.1.mp3" 2129 "Alv" "Vcd" "Nas" "repcatvoice" "repcatvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "na-za" "1-1" 0.0175448260161758
23 "sa" 50739 8 "alveolar" "3" "sa.2.3.mp3" 1522 "Alv" "Vls" "Fric" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-sa" "1-3" 0.0139257103845774
24 "ga" 52238 8 "velar" "1" "ga.3.1.mp3" 3092 "Vel" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sa-ga" "1-3" 0.0316847383912621
25 "na" 53738 8 "alveolar" "2" "na.1.2.mp3" 1341 "Alv" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-ga" "2-1" 0.0301743677158778
26 "ga" 55237 8 "velar" "4" "ga.2.4.mp3" 1156 "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-ga" "2-4" 0.0301743677158778
27 "sa" 56737 8 "alveolar" "1" "sa.3.1.mp3" 1969 "Alv" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sa-ga" "1-4" 0.0316847383912621
28 "na" 58236 8 "alveolar" "2" "na.2.2.mp3" 1784 "Alv" "Vcd" "Nas" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-sa" "2-1" 0.0139257103845774
29 "TH_a" 59736 8 "dental" "1" "TH_a.3.1.mp3" 3699 "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-TH_a" "2-1" 0.0285486924841155
30 "ma" 61236 8 "labial" "1" "ma.1.1.mp3" 2251 "Lab" "Vcd" "Nas" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "TH_a-ma" "1-1" 0.0369138726513164
31 "fa" 62751 8 "labio-dental" "1" "fa.1.1.mp3" 2729 "Lab" "Vls" "Fric" "repcatvoice" "repvoice" "repvoice" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "fa-ma" "1-1" 0.015844076735163
32 "ga" 64251 8 "velar" "3" "ga.1.3.mp3" 1844 "Vel" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "fa-ga" "1-3" 0.0149696643348424
33 "null" 65750 8 "null" "null" "null" NA "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
34 "tha" 69749 8 "dental" "1" "tha.1.1.mp3" 2761 "Dent" "Vls" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-tha" "null-1" NA
35 "null" 71265 8 "null" "null" "null" NA "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
36 "ga" 75264 8 "velar" "2" "ga.3.2.mp3" 2253 "Vel" "Vcd" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ga" "null-2" NA
37 "SH_a" 76763 8 "palato-alveolar" "2" "SH_a.3.2.mp3" 1574 "Pal" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "SH_a-ga" "2-2" 0.123287666201073
38 "va" 78262 8 "labio-dental" "4" "va.1.4.mp3" 1251 "Lab" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-SH_a" "2-4" 0.0276139152481812
39 "null" 79779 8 "null" "null" "null" NA "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
40 "SH_a" 83777 8 "palato-alveolar" "4" "SH_a.2.4.mp3" 1260 "Pal" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-SH_a" "null-4" NA
41 "ba" 85277 8 "labial" "1" "ba.3.1.mp3" 3144 "Lab" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-ba" "1-4" 0.0284752464955132
42 "TH_a" 86776 8 "dental" "4" "TH_a.2.4.mp3" 1293 "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-ba" "1-4" 0.14699289863621
43 "da" 88276 8 "alveolar" "3" "da.2.3.mp3" 1559 "Alv" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "da-TH_a" "3-4" 0.0935151222471963
44 "null" 89792 8 "null" "null" "null" NA "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
45 "da" 93790 8 "alveolar" "4" "da.1.4.mp3" 1726 "Alv" "Vcd" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-da" "null-4" NA
46 "fa" 95290 8 "labio-dental" "4" "fa.3.4.mp3" 1410 "Lab" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "da-fa" "4-4" 0.0246326507930114
47 "ma" 96789 8 "labial" "3" "ma.2.3.mp3" 1348 "Lab" "Vcd" "Nas" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "fa-ma" "3-4" 0.015844076735163
48 "da" 98289 8 "alveolar" "2" "da.1.2.mp3" 2486 "Alv" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "da-ma" "2-3" 0.0227881412430219
49 "tha" 99788 8 "dental" "2" "tha.2.2.mp3" 1713 "Dent" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "da-tha" "2-2" 0.0388604052514422
50 "ka" 101288 8 "velar" "4" "ka.1.4.mp3" 1300 "Vel" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-tha" "2-4" 0.0805281948632112
51 "TH_a" 102787 8 "dental" "3" "TH_a.3.3.mp3" 1555 "Dent" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ka-TH_a" "3-4" 0.0212738357864609
52 "ga" 104287 8 "velar" "1" "ga.1.1.mp3" 2788 "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-ga" "1-3" 0.120990305857703
53 "fa" 105787 8 "labio-dental" "3" "fa.2.3.mp3" 2267 "Lab" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "fa-ga" "1-3" 0.0149696643348424
54 "da" 107302 8 "alveolar" "1" "da.2.1.mp3" 2345 "Alv" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "da-fa" "1-3" 0.0246326507930114
55 "sha" 108802 8 "palato-alveolar" "1" "sha.2.1.mp3" 1727 "Pal" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "da-sha" "1-1" 0.0319921225828632
56 "ka" 110301 8 "velar" "3" "ka.3.3.mp3" 835 "Vel" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-sha" "1-3" 0.0431383354927817
57 "da" 111801 8 "alveolar" "4" "da.3.4.mp3" 1304 "Alv" "Vcd" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ka-da" "3-4" 0.0188136951680179
58 "pa" 113300 8 "labial" "3" "pa.3.3.mp3" 1220 "Lab" "Vls" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "da-pa" "3-4" 0.022685051914619
59 "ka" 114799 8 "velar" "4" "ka.2.4.mp3" 1241 "Vel" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-pa" "3-4" 0.426229651083637
60 "ta" 116332 8 "alveolar" "3" "ta.2.3.mp3" 2620 "Alv" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-ta" "3-4" 0.235462958598024
61 "ka" 117798 8 "velar" "3" "ka.1.3.mp3" 993 "Vel" "Vls" "Stop" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "repVoice" "ka-ta" "3-3" 0.235462958598024
62 "ga" 119298 8 "velar" "2" "ga.2.2.mp3" 2511 "Vel" "Vcd" "Stop" "repcat" "diffcat" "repcat" "null" "null" "null" "null" "repVel" "null" "repStop" "null" "null" "null" "diffVoice" "ka-ga" "2-3" 0.0256297494333007
63 "da" 120797 8 "alveolar" "2" "da.1.2.mp3" 2486 "Alv" "Vcd" "Stop" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "repVoice" "da-ga" "2-2" 0.33343711200749
64 "ba" 122297 8 "labial" "4" "ba.2.4.mp3" 1367 "Lab" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "da-ba" "2-4" 0.0574770260349013
65 "da" 123830 8 "alveolar" "3" "da.2.3.mp3" 1559 "Alv" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "da-ba" "3-4" 0.0574770260349013
66 "za" 125296 8 "alveolar" "2" "za.3.2.mp3" 1541 "Alv" "Vcd" "Fric" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "za-da" "2-3" 0.107120141382959
67 "za" 126795 8 "alveolar" "3" "za.1.3.mp3" 2261 "Alv" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-za" "2-3" NA
68 "sa" 128295 8 "alveolar" "4" "sa.1.4.mp3" 1456 "Alv" "Vls" "Fric" "repcat" "diffcat" "repcat" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-sa" "3-4" 0.0344734172749872
69 "fa" 129794 8 "labio-dental" "2" "fa.1.2.mp3" 2586 "Lab" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sa-fa" "2-4" 0.0673755969649652
70 "va" 131294 8 "labio-dental" "3" "va.2.3.mp3" 1371 "Lab" "Vcd" "Fric" "repcat" "diffcat" "repcat" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-fa" "2-3" 0.0350449700943268
71 "SH_a" 132793 8 "palato-alveolar" "1" "SH_a.3.1.mp3" 2460 "Pal" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-SH_a" "1-3" 0.0276139152481812
72 "sha" 134293 8 "palato-alveolar" "3" "sha.1.3.mp3" 1457 "Pal" "Vls" "Fric" "repcat" "diffcat" "repcat" "null" "null" "null" "repPal" "null" "repFric" "null" "null" "null" "null" "diffVoice" "SH_a-sha" "1-3" 0.0127643633516016
73 "null" 135809 8 "null" "null" "null" NA "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
74 "ba" 139807 8 "labial" "3" "ba.1.3.mp3" 1304 "Lab" "Vcd" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ba" "null-3" NA
75 "sa" 141307 8 "alveolar" "2" "sa.3.2.mp3" 1681 "Alv" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sa-ba" "2-3" 0.0254946378214668
76 "ba" 142806 8 "labial" "2" "ba.3.2.mp3" 1750 "Lab" "Vcd" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "sa-ba" "2-2" 0.0254946378214668
77 "na" 144306 8 "alveolar" "1" "na.3.1.mp3" 2129 "Alv" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-ba" "2-1" 0.024819469330927
78 "ka" 145805 8 "velar" "1" "ka.3.1.mp3" 2594 "Vel" "Vls" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ka-na" "1-1" 0.0213124542766724
79 "na" 147305 8 "alveolar" "3" "na.2.3.mp3" 1164 "Alv" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ka-na" "1-3" 0.0213124542766724
80 "pa" 148804 8 "labial" "1" "pa.3.1.mp3" 2376 "Lab" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-pa" "1-3" 0.0165561898349846
81 "na" 150304 8 "alveolar" "4" "na.3.4.mp3" 1065 "Alv" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-pa" "1-4" 0.0165561898349846
82 "fa" 151804 8 "labio-dental" "1" "fa.3.1.mp3" 2633 "Lab" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-fa" "1-4" 0.0124501934624614
83 "na" 153319 8 "alveolar" "1" "na.1.1.mp3" 1868 "Alv" "Vcd" "Nas" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "na-fa" "1-1" 0.0124501934624614
84 "tha" 154819 8 "dental" "3" "tha.3.3.mp3" 1768 "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-tha" "1-3" 0.0183207062173377
85 "na" 156318 8 "alveolar" "3" "na.2.3.mp3" 1164 "Alv" "Vcd" "Nas" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "na-tha" "3-3" 0.0183207062173377
86 "sha" 157817 8 "palato-alveolar" "4" "sha.3.4.mp3" 1558 "Pal" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-sha" "3-4" 0.0123102996706557
87 "ma" 159317 8 "labial" "4" "ma.3.4.mp3" 1003 "Lab" "Vcd" "Nas" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "sha-ma" "4-4" 0.0125720064420188
88 "ka" 160816 8 "velar" "2" "ka.1.2.mp3" 1267 "Vel" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ka-ma" "2-4" 0.0211926015219386
89 "ma" 162316 8 "labial" "2" "ma.1.2.mp3" 1932 "Lab" "Vcd" "Nas" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ka-ma" "2-2" 0.0211926015219386
90 "pa" 163815 8 "labial" "3" "pa.2.3.mp3" 1009 "Lab" "Vls" "Stop" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "pa-ma" "2-3" 0.0264609848441258
91 "tha" 165315 8 "dental" "2" "tha.2.2.mp3" 1713 "Dent" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-tha" "2-3" 0.127757236025028
92 "sha" 166814 8 "palato-alveolar" "2" "sha.3.2.mp3" 1565 "Pal" "Vls" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "tha-sha" "2-2" 0.0442934452101461
93 "SH_a" 168314 8 "palato-alveolar" "2" "SH_a.2.2.mp3" 1800 "Pal" "Vcd" "Fric" "repcatvoice" "repvoice" "repcatvoice" "null" "null" "null" "repPal" "null" "repFric" "null" "null" "null" "null" "repVoice" "SH_a-sha" "2-2" 0.0127643633516016
94 "za" 169813 8 "alveolar" "4" "za.1.4.mp3" 1451 "Alv" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-SH_a" "2-4" 0.138178965310133
95 "TH_a" 171313 8 "dental" "1" "TH_a.1.1.mp3" 2519 "Dent" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "za-TH_a" "1-4" 0.163608918306741
96 "TH_a" 172812 8 "dental" "2" "TH_a.2.2.mp3" 2301 "Dent" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-TH_a" "2-1" NA
97 "tha" 174312 8 "dental" "1" "tha.1.1.mp3" 2761 "Dent" "Vls" "Fric" "repcat" "diffcat" "repcat" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-tha" "2-1" 0.0316024894543282
98 "tha" 175811 8 "dental" "4" "tha.1.4.mp3" 1218 "Dent" "Vls" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "tha-tha" "1-4" NA
99 "fa" 177311 8 "labio-dental" "4" "fa.2.4.mp3" 1459 "Lab" "Vls" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "fa-tha" "4-4" 0.424635788228768
100 "fa" 178810 8 "labio-dental" "3" "fa.1.3.mp3" 2068 "Lab" "Vls" "Fric" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "fa-fa" "3-4" NA
101 "sa" 180309 8 "alveolar" "4" "sa.2.4.mp3" 1115 "Alv" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sa-fa" "3-4" 0.0673755969649652
102 "sa" 181809 8 "alveolar" "1" "sa.1.1.mp3" 1877 "Alv" "Vls" "Fric" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sa-sa" "1-4" NA
103 "ta" 183308 8 "alveolar" "4" "ta.1.4.mp3" 1101 "Alv" "Vls" "Stop" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "sa-ta" "1-4" 0.0494081258190988
104 "ta" 184808 8 "alveolar" "2" "ta.2.2.mp3" 1318 "Alv" "Vls" "Stop" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ta-ta" "2-4" NA
105 "da" 186307 8 "alveolar" "4" "da.3.4.mp3" 1304 "Alv" "Vcd" "Stop" "repcat" "diffcat" "repcat" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "da-ta" "2-4" 0.0210098839279326
106 "ga" 187807 8 "velar" "4" "ga.3.4.mp3" 1170 "Vel" "Vcd" "Stop" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "repVoice" "da-ga" "4-4" 0.33343711200749
107 "ka" 189306 8 "velar" "3" "ka.2.3.mp3" 1723 "Vel" "Vls" "Stop" "repcat" "diffcat" "repcat" "null" "null" "null" "null" "repVel" "null" "repStop" "null" "null" "null" "diffVoice" "ka-ga" "3-4" 0.0256297494333007
108 "pa" 190806 8 "labial" "1" "pa.1.1.mp3" 2504 "Lab" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-pa" "1-3" 0.426229651083637
