1.454042647	1.252934718	-1.567934388	2.091072209	-1.141534429	-0.9725390636	-0.2751172054	1.324038888	0.4308435273	1.376705935	1.048744599	-1.127472419	0.409032094	1.22834227	-0.2169505782	1.227402219	-0.2017839061	1.546130374	0.1319296994	2.334789931	0.9306729913	1.793032769	0.665456879	0.8311941142	-0.3507333736	-1.618336704	-1.377516382	1.025453049	2.847823175	
1.749653101	1.844591541	-3.341125454	3.381151798	-1.565357912	-0.4947978137	-0.7311920852	1.978139368	1.470524518	3.227925663	0.6836965124	-1.31689149	2.435231753	1.672993058	1.741951256	2.330594781	-0.04080497823	3.520258248	-0.4615837734	2.63277402	0.503546016	1.550301394	1.362590236	0.3241367825	-1.556537984	-1.36480226	0.9922519408	-0.5413192626	3.926560959	
1.616932214	1.787571065	-3.633394135	3.047171555	-1.692733549	-0.5258093534	-0.6131071236	1.376178912	1.670852597	1.314541838	-0.2371530807	-0.3068061464	2.890438368	0.888928384	3.343943896	1.389010809	0.2032685274	1.994356939	0.2162865702	2.467078072	-0.154912559	-1.314456174	1.108289142	0.3115215462	-2.343316849	-0.9965402224	2.048416632	-0.9286050845	0.9789262853	
1.579902608	1.688748578	-3.392255072	3.010724469	-1.171918984	-0.5415074511	-0.3408869013	1.248299896	1.262091093	0.1080791774	2.216622332	0.1280196367	2.44354093	0.4982097704	2.047921889	0.4519629919	1.313527644	0.8061318549	0.4185325217	1.90668802	-0.2794910841	-1.935452149	0.5318651312	-0.4963424009	-1.962127137	0.3644830928	1.571329357	0.2562806631	-0.3802417858	
1.41449627	1.625335384	-3.226329797	2.738791466	-1.470334554	-0.5499982784	0.3938078196	2.294642568	0.8905029893	1.334572613	1.15080511	0.7512752775	0.8074130017	-1.007185502	1.381488046	-0.5046348248	1.790218902	-0.4223585019	0.4710007827	0.2185101828	-0.1235184165	-2.158340523	-0.167261408	-1.258525823	-2.084137628	-0.02086283406	3.208283725	1.492930675	-1.924670625	
1.335048564	1.351970488	-2.4561504	2.352497643	-0.3387944379	-1.489949515	0.1254035844	0.02422782405	0.2376602902	-0.1662181327	0.1334798749	0.6424670803	-1.025242973	-0.3639424893	1.257460485	-1.400483271	2.634096656	0.9902299967	0.1431470095	0.4035520877	-0.2880820806	-1.997537683	0.5905697351	-2.021804104	-3.34874824	-0.1281015036	2.75577087	2.200772996	0.542554025	
1.393248211	1.325550211	-2.082298709	2.385948987	-1.532924081	-0.3871186981	-0.1444529872	1.278867633	-1.13844726	-0.7966011164	1.093784813	0.4754310735	-0.9305548834	-0.9431434465	1.188623165	-0.9508281316	1.178422231	-1.001389454	0.4413199437	0.2787896186	-0.2329827759	-1.248850432	0.33711866	-1.153471765	-1.742722391	-1.926430878	-1.132294533	1.839122597	0.7268431475	
1.448291716	1.337266294	-1.867085092	2.439487493	-2.075760209	-0.2283878995	-0.201078572	0.288991791	-0.1440792085	0.3789846082	-1.699507185	0.7391989331	0.3147092097	0.3392267454	0.3063989381	-0.5004122188	0.2142430463	-0.2115794913	-0.5473141573	2.784899383	0.3425910704	-1.827373247	1.132488	-2.569943784	-2.073559202	-2.573274837	1.552739841	2.296932973	1.228027263	
1.414062262	1.3647702	-1.517840338	2.253136666	-0.2626385534	-0.7938598629	-0.2264331917	-0.03961009698	-0.3586306688	-0.7649269179	1.097568105	0.5770470144	0.9254594149	1.411997598	1.501429703	-0.7244274047	-1.415790272	1.16427608	-0.4207944688	3.136342328	-0.06415234805	-1.641960872	1.017327472	-2.036854151	-0.8594094867	-1.307894456	0.5627519893	1.065650376	0.9031479296	
1.303388224	1.304538154	-1.699626537	2.173860434	-1.021700399	-1.144222064	0.1327727395	1.585349469	-0.4482077605	1.234304609	0.6764984493	0.08484334244	1.016574838	0.3836940799	-0.3491207623	-1.020538475	-1.33090903	0.6657823964	-0.09682793792	1.949906872	0.2392600013	-1.747150488	0.9738862298	-1.466532218	0.2477301434	0.1800466718	0.384368658	1.119521222	-1.274942198	
1.307248677	1.260965406	-1.569216888	2.134843635	0.5089044201	-2.349070894	-0.6577107579	0.6285997421	-0.752160682	1.250777068	1.065588438	-0.0850750858	-0.4228257371	-0.7673777468	1.342378129	-1.222165016	-0.8033902133	1.650211106	0.5104457019	-0.5902172707	-0.115942551	-1.278015401	1.11719633	-1.544721768	0.6949557685	0.775917939	1.590109743	-0.5026616629	-2.320877926	
1.105865202	1.175624429	-1.552140531	1.978802038	-0.9016554863	-1.586380455	-1.455093029	0.9041290868	-0.7658826895	0.4624737088	1.382732092	-0.8461153914	-1.914189237	-1.758156253	-0.2176147097	-0.3382470794	0.3357893236	1.044355526	0.7088215534	-1.779235072	-0.3173563942	-1.300736153	0.5680017537	-1.033480815	0.8729722757	-0.5654630564	0.02575202822	-0.6813569376	-2.413775016	
1.203617483	1.116914498	-1.188166174	1.861452191	-1.189446457	-1.888799031	-1.929861984	-1.145828869	-0.4465491952	0.7799479563	-1.003185086	-1.672749392	-2.603742769	-0.6481603635	0.791427556	-0.07266081418	0.3070923222	1.18763549	1.522120011	-0.6909907752	-0.5949120432	-1.174200939	0.7475760986	-0.7189738755	0.1133731599	-1.170823886	0.9036367888	-0.3849962773	-1.153360872	
1.18466369	1.249435719	-1.276993863	2.0435024	-1.315183268	-1.352522302	-1.845286281	-1.700056859	-0.2752379552	-1.375533528	1.456104523	-1.102491325	-1.317526631	-0.7682144109	0.9046252928	0.07353268762	0.2528948694	1.141207647	0.916908658	-0.8379226283	0.09667671731	-1.276078969	0.1164430259	-0.9012085589	-0.09891030161	-0.108463342	-0.970165135	0.3525444586	-1.128111841	
1.348630653	1.172270298	-0.9868245413	1.9860286	-1.793256377	-1.250233846	-0.7470631885	-0.5201129369	-0.3138026607	1.191225187	0.01757900623	-0.5010211958	-0.9840001436	-0.2364284657	-0.6200763204	-0.2213873549	0.4129373285	-0.3368513179	0.9133280482	-0.3456197622	1.137832973	0.005277936124	-0.3280876321	-0.5735876185	-0.1280623061	1.02202324	0.3191417289	1.656500694	-1.032111057	
1.23085994	1.175228513	-1.098629395	1.966588609	-0.03017905829	-2.122242071	-0.377317389	-0.4991030583	0.009120476624	0.2351552412	0.9374680098	-0.5392490369	-0.4997151422	-1.379702395	1.535777233	-0.1154685892	-0.2567779769	0.8373877819	0.7220732548	-1.790007885	1.260033388	-0.5710588225	-0.05364770383	-0.4929903836	-1.754007045	-0.5004630751	-0.2371856756	1.075314553	-1.462670097	
1.163306544	1.121501199	-1.171711649	1.899134454	-1.296871249	-1.708187765	-0.5615880644	0.3005356429	0.1290161905	1.303344716	0.177355248	-0.784719815	-0.7450571069	-1.163052191	-0.9395592139	0.1725257471	-0.5002899094	0.2276241983	1.205898715	-2.473635812	0.897826214	0.2874059916	-0.5270942366	-0.09993575964	-1.553321902	-1.538711173	-0.01125839376	0.7676981049	-1.442149987	
1.172333906	1.146495562	-1.166377959	1.755543403	-1.204073145	-1.854110966	-1.197944254	-0.8930141866	0.7459419463	0.3390222507	-0.7301698164	-0.9628671713	-1.425742852	-0.9844513041	1.486292937	0.1201392218	-0.4161840458	0.9843848348	1.308519055	-1.861784981	0.2325109941	0.1738941457	0.1299561456	-0.35533133	-1.369138413	-2.404040628	0.78421779	0.319685847	-0.7641065591	
1.169297995	1.054421001	-0.8661492404	1.566025852	-1.567767946	-1.171021665	-1.653130845	-0.952975942	0.8854816517	-0.7010531579	1.438952386	-0.8883039633	-1.438155558	-0.5739507627	-0.4130195933	0.3197976201	0.3660285354	-0.3687686629	2.295738954	-1.44409118	-0.7578468323	0.8346929249	-0.3563234188	-0.1028708956	-0.9386158426	-1.636312298	-0.4483580349	-0.2806146387	-0.8205668492	
1.156759993	1.114142845	-0.8773369741	1.668302669	-1.767261542	-1.502472984	-1.485451007	-0.7117861664	0.8657369164	1.343718988	-1.178982979	-0.6923166585	-1.408542261	-0.8224493418	0.1429365941	0.3644278432	0.4085785921	-0.5823350426	1.268302511	-0.8252223456	-0.1738388684	0.919626918	0.1411943344	-0.1671229106	0.3329166242	-1.752967203	0.9447946808	0.03766807501	-0.5770605813	
1.237526539	1.039989531	-0.6855413137	1.609763215	-0.8311012521	-1.551039757	-1.526560345	-1.835271773	1.50825616	-1.168968223	0.6309533903	-0.2354465426	-0.8461071113	-0.2190954715	0.7037420074	0.09082943459	0.539761768	0.2349849	1.177468659	-0.6242937979	-0.7399418595	0.2038630728	0.08522225317	-0.7185363857	-0.6972409644	-1.44518736	0.06035485788	-0.6895030344	-0.7064831437	
1.224020793	1.085991702	-0.6130263032	1.74641014	-1.508193094	-0.9332674422	-0.63873566	0.4990314842	1.220076496	-0.3939727257	0.5553245725	0.027166093	-0.6446269232	-1.012136296	-0.6838062879	-0.4222348841	-0.2250242067	-0.5595161864	1.026756224	-0.4627559287	-0.3110186443	0.2169425378	-0.3298232475	-0.2364135771	1.052204539	-0.5925292182	-0.9637024718	-0.1763922307	0.3388162156	
