1.404655784	2.7352859	-2.218914495	-1.047160394	0.5019212273	-1.535318546	-1.505019819	0.3160298249	2.153428952	-0.7722021965	-0.7253845122	-0.05972047486	-1.534327094	-0.04391634714	0.6318625826	1.669565094	2.076731054	0.234072004	-2.86829664	2.851132014	2.080956294	0.03666659236	-0.7849027401	-1.51045549	0.8741405825	1.62510181	-0.2974843065	0.6455798713	0.1692986112	-0.2570520309	-0.6492677214	
1.42565907	2.123681909	-2.504803043	-0.465506784	0.6172342955	-2.498374644	-1.868593563	1.487488837	-0.2817561049	-1.286365845	-0.8876333409	0.5964506882	-2.107763584	0.6819097431	-0.3696335011	1.493573496	-0.4353315598	-0.6314582174	-3.966647514	2.767558305	1.263695456	-0.3218898373	-2.16252638	-0.6961061808	0.2040675947	0.4180199303	-0.07639781521	1.360779022	0.3316102646	-0.1386321033	0.7605693423	
1.339992712	1.964112456	-2.537920236	0.05462200002	0.2090967411	-1.958644192	-1.518837119	-0.2984079204	0.7321904836	-0.11150906	-0.8548293255	0.8907078178	-2.013991469	-1.574316238	0.6201856546	1.580672465	0.6731345489	-1.614720356	-2.085237637	3.194275629	-0.4381362188	-1.001484005	-1.059753965	-2.350702087	-0.3703976579	0.05065091166	-0.4272007846	-0.4448776996	-0.413434151	-0.3977908547	-1.242586191	
1.492079992	2.337278639	-2.351519126	-0.3231239644	0.2820896814	-2.125420009	-1.094259424	0.5739740049	0.2171756971	0.09262974478	-0.4933471986	1.193647048	-1.488719315	-1.15130462	0.742520423	0.7179031294	-1.245521895	-1.135263941	-1.887498685	1.953092742	0.07974693903	-0.6596849375	-1.427576732	-0.3558012252	-0.3039401765	-1.901309	-0.2638664245	-0.05179893987	1.330796814	0.01566032742	1.758077065	
1.584133464	2.615182381	-2.552478369	-0.7319791131	0.1774238207	-0.7515592829	-1.329521316	-0.3700704606	0.4224403197	0.06933234714	0.2247986973	1.248261295	-0.164460261	-1.73147564	1.217592621	-0.007755609737	-0.3024217274	-1.551586261	-0.5648913877	1.698056154	-1.34283404	-0.2128800343	-1.835387413	-0.2002730787	-0.07128097938	-1.826515649	0.5213279192	0.7365972752	-1.532556058	0.9143957727	0.5921992697	
1.684190009	2.879819325	-2.470138245	-0.7737386903	-0.03994593996	-0.4103126959	-0.5517908638	0.4808659464	-0.5446069818	-0.2918676586	0.2816460831	1.052792002	0.2794904631	-0.5700660552	0.6725687809	-0.2320618775	-0.5343158206	-1.050374265	-0.1772233152	1.402470783	0.8458031735	0.4446772524	-1.486097304	1.32147129	1.529200771	-2.274268833	1.215821377	-1.980725439	-0.689173105	2.048608309	0.04580184841	
1.743529416	3.038550779	-2.317272938	-0.2957378248	-0.05646271878	0.2230949437	-0.09965697912	0.9928812481	1.739306679	-0.5009182731	0.2476225502	0.1428847119	1.012665572	-0.211660028	0.5186224522	-0.3220520205	0.781838747	-0.6361841259	-0.5304107154	1.276859617	-0.610285167	-0.1731379727	-2.083188944	0.1242051723	0.8729974597	-3.101948483	0.6044892729	-0.1522727605	-1.422583352	0.6871288098	0.04624190627	
1.573789945	2.761040515	-2.28704855	-0.6915883501	-0.9104120251	0.07268020208	-0.1939326901	0.7823683228	0.4781915815	0.2205721247	-0.2803683836	-0.5506238202	0.603878536	-0.5737272489	0.2108888832	-0.1663873719	0.5895392826	0.6370996827	-1.892644436	1.005287206	1.271995828	-1.094723668	-2.486946147	0.2832177158	1.11938916	-1.3216659	0.5048065813	-2.238191714	-0.70958581	0.5528584807	-2.937765103	
1.538167501	2.342338619	-2.07935512	-0.5081888738	-0.4181338307	-1.407889862	-1.243765978	-0.2187424815	0.1062302919	0.5399401408	-0.1379653253	-0.5592423657	0.3832095478	1.2221852	-0.1907458425	-1.398673662	0.6132025646	-0.05570413284	-2.861069402	1.304119096	-0.6259741346	-2.162242643	-2.963666805	-1.351169144	0.03214307925	-0.736702936	0.3835626699	-0.8660697153	-0.1462240905	-1.045586253	0.6544765258	
1.248122402	1.810205152	-1.977563168	-0.4442222049	-0.5189740063	-1.725239066	-1.201892755	-0.5934474384	-0.2077879133	1.357409199	-0.2185515758	-0.5600949684	-0.3361816683	-1.394671262	0.1936463651	-1.153945913	-0.8339408115	-0.9584328804	-1.302290791	1.042709722	0.3563411927	-1.833724721	-0.5870000144	0.04192635095	0.1471942634	1.019567641	-1.61825526	-1.186234751	0.749742511	-0.162583033	-0.1325563519	
1.23884939	2.070413976	-1.356281599	-0.2723983128	-0.3572685382	-0.845683107	-1.129276467	-1.330395311	-0.6257298714	-0.03732185994	-1.028261793	-0.9121585141	-0.6479540718	0.331786751	0.4465901659	-0.2662599302	0.2522169713	-0.1809691518	0.2348975528	0.9939653329	-1.729548577	-1.981704515	0.4366786921	-0.5233351945	-1.326150771	0.7839098342	-1.909724205	-1.334407367	0.5555601574	-0.4064672973	2.317620528	
1.261424984	2.135629294	-1.675351112	-0.4729518355	-0.9742482842	0.575501808	-0.7725751035	-0.5280217877	1.118691484	-1.816717067	-1.137928541	-1.615595488	-0.6031388079	-0.2931436582	0.00338417328	0.5980504988	-0.4496350839	-0.6808261014	1.281120907	0.6579427689	2.169224717	-1.792315731	1.345895082	0.5920860593	1.44626173	-0.3980523002	-2.077852191	-0.08793034734	-0.9821338419	-0.945240254	1.008499552	
1.463839267	2.419652114	-1.736357728	0.08739932289	-1.771053848	1.426310772	-0.8416394193	0.5753028798	-0.5441025801	-2.296071726	-1.853428952	-1.868631836	-1.501315818	1.511628081	-0.6506935923	0.8575012259	0.2447749105	0.1122050158	0.3744849521	-0.477216219	-0.4440117262	-1.108078196	1.080744339	0.1036439905	-0.2560978107	-0.1898945129	-1.941331583	-0.2235957796	-1.659209435	-0.9202985085	0.2851139136	
1.288645105	2.40179153	-1.608632096	-0.4070566354	-1.034848211	1.108513756	-1.464007624	-1.011450993	1.345684688	-1.671838349	-2.087238101	-1.940051148	-1.555995026	0.03270962323	-1.103756165	0.4053308114	1.926623926	-1.521141479	-1.208190162	-0.8810586226	1.431611229	-0.5739842891	0.1618421656	0.04203966076	-0.2804410614	-0.7373140009	-2.351451769	0.7348943558	-0.682900669	-1.521918448	-1.296396332	
1.335001705	2.008780815	-1.91931717	0.09999179713	-1.246315428	-0.6675891207	-1.651628617	-0.3191155969	-0.7564732756	-1.818117256	-1.222211827	-1.311304601	-1.728072616	-0.03811299388	-1.236011793	-0.223925798	0.1660339029	0.05763250726	-1.623999543	-0.5539549969	-0.2951183925	-1.402690775	-0.08382591906	1.450207833	-0.8020810676	-1.835894271	-1.189877669	-0.2775374883	-0.2443371495	-0.7519734409	2.022502343	
1.14186895	1.921254212	-1.703573314	-0.1999071589	-0.7849480905	-1.754568608	-1.041964935	-1.228179849	0.4054186119	-1.375324212	-0.687813372	-1.47182101	-1.122685458	-0.5782233725	-0.3962523477	-1.029643485	1.35736821	-2.222278905	-1.1049752	-0.3859605429	-0.08235156936	-1.922393902	0.19021504	-1.251916319	0.275107945	-1.220199061	-0.7054231896	-0.328709028	0.6372847599	-0.2535215724	1.623347489	
1.166376927	2.141775365	-1.525320661	-0.5869022028	-1.026725598	-2.079363003	-0.9854533304	-1.315689694	-1.027700938	-0.7905878648	-0.4669811834	-1.354053444	-0.9453893211	-1.59731529	0.2771377227	-1.596211026	-0.5648330213	-0.590042267	-0.5690574516	-0.7056726684	-0.2997980551	-1.296610074	0.3445809485	1.144103021	-0.4090233615	-0.4541400875	-0.6550322692	-0.7350756814	0.7499386393	0.5769956709	1.470059308	
1.259346885	2.311927399	-1.09289489	-0.5208254182	-1.366074494	-1.235269363	-0.9537825913	-1.18571088	-0.2864032314	-0.918892798	-0.8366802995	-0.8473395405	-0.4431758799	-0.2331298167	0.895736488	-1.230126592	0.5205776377	-1.618942031	0.173894439	-0.8394139478	-0.5064370036	-0.5691267146	0.2105745779	-1.383504603	-0.4076681379	-0.523726274	-0.8105726425	0.226226126	0.2064365313	0.2876843126	2.696097133	
1.257876097	2.302035296	-1.283253254	-0.7797518272	-1.668123685	-1.540089234	-0.8987529066	-0.6370920277	-0.3755982908	-1.397066211	-1.291662592	-0.7478857266	-0.2730206698	-0.9182475759	0.8938652253	-0.4324385164	-0.009160775513	-0.02571987504	0.3672121344	-0.5606425107	0.9424528032	0.2946522662	-0.4153590035	1.091505943	0.2032068644	-0.6557585943	-1.315977499	-1.408336599	1.40989639	0.1770793211	0.5685602719	
1.316297944	2.071283058	-1.073156982	-0.4960552025	-1.37341299	-2.055503195	-1.060729839	-0.07183224796	-0.06168827706	-1.601601741	-1.630718501	-0.677469671	-0.2757657148	1.747802781	0.3529289121	-0.1440101763	0.7752374191	-0.5404899344	0.5551720511	-0.5438700185	-0.8320011893	0.649134299	-1.153377883	-1.662444819	-0.5480148782	-1.242456364	-1.340756959	-1.434631118	1.161166889	-0.2298054843	1.470337735	
1.254082603	1.668539	-1.463680614	-0.550129919	-1.911280187	-3.004551492	-1.092185036	-1.193061156	1.512912209	-1.571149385	-1.272535194	-1.301462153	0.1337369482	-0.5317052007	-0.4503935087	-0.4681016039	0.4273344105	0.3099228795	0.2157548079	-0.05121176676	1.560628004	0.5349953225	-1.335252974	0.4738057181	0.2692904041	-1.384709701	-1.556907262	-0.9659792333	0.4968176919	-1.899234509	-0.5286929262	
1.387800238	1.536581384	-1.538569135	-0.01536925739	-2.128668081	-3.360254007	-0.7968117939	-0.3836118693	-0.7154395362	-1.263481401	-1.407447668	-1.250023234	-0.6781089942	0.5405491741	-1.835270227	-1.304155773	-0.3218759465	-1.157935677	-0.5056622357	-0.4174725727	-1.12482032	0.1313526948	-0.6125496986	-0.1183703957	-1.213013727	-0.5188222151	-1.204872854	-0.3320516193	0.1444926549	-1.208257317	-0.0152853405	
1.125904344	1.588076552	-1.566842241	-0.477854967	-1.774952765	-2.307783853	-0.9258419831	-2.23783007	0.7441995578	-1.075705668	-1.393123332	-1.771306474	-0.02426127992	-1.779730958	-1.047725736	-1.574373248	0.0529504544	-1.832841664	-0.6905658056	-0.4326624496	-1.022877575	0.2878282655	0.002015628623	0.1210440474	-0.9815808626	-0.3366148543	-0.9910755951	1.121877584	0.2657602269	-1.59553846	-0.2988101409	
1.394100915	1.896800588	-1.363776604	-0.1846418045	-1.976486501	-1.807059874	-1.150566791	-2.039951272	-1.80997382	-0.7497276053	-1.193122126	-0.9040208005	-0.258181973	-0.9674592561	-0.3311977766	-1.517651015	-1.080751154	-2.053293871	-0.6502399136	-0.3677701235	-1.282266542	-0.1813666089	0.7520530026	0.7434826387	-0.8681805177	-0.5720906431	0.1045880814	-0.1276938888	0.4243336731	0.2214571925	0.790771532	
1.254214104	2.248216477	-1.082947803	-0.6426983172	-1.559923864	-1.50077314	-0.9547165965	-1.997278664	0.4965315046	-0.6217515463	-0.713300735	-0.9443554522	0.3277017738	-1.656064523	0.562318462	-1.178986578	0.4030503123	-2.01741242	-0.3011304191	0.1660744305	-1.155329721	0.1188025838	1.254673154	0.8179980312	-0.2248264332	-0.5149852567	0.3813207107	0.4470453603	1.628121092	-0.2254162899	-0.04588609974	
1.412103919	2.042384411	-0.8729513487	-0.4331386425	-1.709805461	-2.08674616	-1.043081836	-0.8687808559	-1.347922902	-1.073840514	-0.2051420761	-0.2996965914	0.5691732848	-0.06461562647	0.55297218	-1.214092025	0.08210639333	-0.9766619706	-0.6475357943	0.7023413248	-0.4388800847	0.2670341906	-0.05087917468	1.588242828	0.04418821299	-1.074377976	1.435914712	-0.3003304995	1.667043627	0.2790268108	0.7341458886	
