1.097528027	0.6892461695	-1.584226006	-0.03956626112	0.3854658256	-0.6328075114	-1.415402998	-1.260352989	-0.4085154548	-0.9226686814	-0.3848680117	0.05425070413	-0.988144729	1.218837671	-1.436520099	-1.299200148	0.101654869	1.699081363	2.172142129	1.267448157	1.186313218	0.7411210198	1.819760578	-0.9228696037	3.318529661	1.75681298	-0.4509406206	-1.097963345	
1.34526886	0.6290215149	-2.134951359	-0.5199182086	-0.1183524207	-0.937627152	-1.171247827	-0.6623273206	-0.7248342814	-0.2778226176	-0.7482236001	0.7740632622	-1.48543112	1.567465949	-0.6935627145	-0.9892092608	0.1335625703	0.5785707085	2.576789455	-0.9958448335	1.282317286	1.309334758	0.3319028385	-0.8791985377	2.438389381	1.779668845	0.5648956754	1.013688543	
1.323497129	0.5551174704	-1.170647502	-0.4789218977	-0.5442971301	-0.479546977	-0.6364787303	0.6306563198	-0.6983491843	-0.3987110768	-0.258670178	-0.4980920694	-1.792838496	-0.1251630946	-0.421839127	-1.223113125	1.78663207	0.9074171802	2.194214786	-1.60318834	1.495905931	1.877221098	-0.2295019192	-0.05880069528	2.478484912	-0.6122035181	-0.5813593422	-0.08625016981	
1.346487601	0.6607759567	-1.62504024	-0.2006171542	0.4777253226	-0.8195444273	0.3040314181	1.087911369	-1.142344263	-0.3364949136	0.01861210813	0.1981036666	-2.424342934	-0.7568383849	-0.988014095	-0.1039927363	1.633961582	0.7783174528	1.823355659	-1.042738804	1.307395933	1.354583141	0.8516929182	0.4784810399	0.9644537545	-1.14615113	-0.4858435568	0.2806730504	
1.120143511	0.5925658311	-1.373953176	0.05686941062	1.112711472	-0.6926801202	1.116680201	0.9402300872	-1.353711739	-0.5414649599	-0.5298823367	-0.2845469027	-2.99807654	-1.020705851	-1.010948721	-0.4430268043	-0.66975228	-0.04354252503	1.565754071	0.2685375325	1.122962556	1.302963264	0.2673539624	0.1643613962	1.709820053	-1.855257991	-1.222201724	-0.1272715931	
1.240956152	0.6878840777	-1.683681981	-0.01038552355	1.65455103	-0.2685906104	0.199072061	0.2728552678	-2.543958967	-0.3815899391	-0.7716822126	0.06249388054	-2.923357928	1.181503796	-1.150982079	-0.6263236696	-0.7982694001	0.8226692023	0.9184342435	-0.1698171629	0.7097431036	0.6094673231	-0.5731951629	1.511212724	1.104907982	-1.251141095	-0.8516554128	0.07058265001	
1.270099863	0.6123972234	-0.7617449797	-0.3364960109	-0.5153952187	-0.8896645597	-0.1865310496	0.07277137456	-1.809320993	-0.5643206812	-0.4251195701	-0.1802906579	-2.603545355	-0.1535546413	-0.2615533658	-0.4911585323	1.226980004	0.2182195438	0.1309502916	-1.716214818	0.6829394774	0.8911797404	-0.8210868197	1.436963723	1.853816043	-1.375815041	-2.832414943	-0.497094864	
1.313779481	0.7362362527	-1.321487901	-0.2735109839	-0.6087144044	-0.1950541467	-0.3235499279	0.09150508801	-1.986343407	-0.3742790172	-1.548505229	-0.6012003328	-2.672974886	-1.428489506	-1.371318199	-0.0533687345	0.07389807977	1.676267026	0.04826584422	-0.4384942006	0.710092414	1.733709886	0.9440440611	0.8106686706	0.2303923136	-0.8200232187	-1.104549198	-0.5061375436	
1.264817543	0.7207491288	-0.8956361241	-0.4498989659	-0.1740276934	-0.7677866746	-0.8328572929	-0.1007720169	-1.06127399	-0.4954785822	-0.8639028316	0.4996568268	-2.195810575	0.3410227636	-0.5684764652	-0.2614799599	-1.449527095	0.6558096294	0.007449481291	-0.05073565894	0.9675857346	2.187032966	-0.9845222229	0.06393597468	0.3897519125	-0.6126568573	-2.661792844	-0.693321091	
1.37059312	0.6491952372	-0.8932255862	-0.5260586969	-1.16494493	-0.3187867863	-0.927925178	-0.1052947287	-0.5025168792	-0.1370886822	-0.9486222539	-1.129587604	-1.455968708	-0.4152909366	-0.2260374873	-0.3457635799	0.371247996	0.9000884221	0.5930065075	-2.019846902	1.648219036	1.798416718	-1.522174973	0.03268541276	1.469756868	0.4387272841	-0.3670959658	-1.298285569	
1.477813728	0.6465232813	-1.384136728	-0.5549027925	-0.7521103193	-0.1715070812	-0.5264145104	-0.1047584025	-0.5087746683	0.06715068234	-0.6038871505	-0.6208018417	0.4351965225	-0.6656764029	-0.4971006318	-1.200231651	1.224867195	1.172970256	0.880953172	-1.617332499	2.085071589	1.224609614	0.35566596	-0.2811032692	0.7995960107	0.7043443149	-1.634840308	1.322719657	
1.404399342	0.6636512978	-1.574853358	-0.4547705344	-0.2118263334	-0.446981757	0.4325990298	0.5672899491	0.3407364522	0.07119188197	-1.098724143	-0.1713382167	1.608861054	-1.018196772	-0.8087548896	-1.193523727	-0.09864710238	1.081608926	1.495364065	-0.5800232979	1.713098087	1.253998212	1.80472167	0.08640502719	0.1347305043	0.3064834637	-1.803124927	-0.1130827942	
1.339433492	0.7124462814	-1.296210623	-0.411035102	1.407608022	-0.5155009738	0.5442745723	0.8798434579	0.02051664776	0.06347473633	-1.405341765	-0.2904553713	1.603416999	1.112821186	-0.5035025255	-1.905654049	-1.255902077	-0.2852404248	0.5200391668	0.3038503707	0.7546206682	0.583116215	-0.9080229607	0.5249453893	2.258658703	0.5342090685	-2.388383092	-0.5624123311	
1.282544589	0.6533579911	-1.500537246	-0.6540839792	0.399341653	-0.053611248	0.2188647231	0.08386461576	-1.000535416	0.1767921749	-2.129630758	-0.7243453825	1.086670901	0.7761826972	-1.573473904	-1.825971059	1.68967572	1.46887101	0.3512719302	-1.132296623	0.7609445934	-0.1387319642	-0.3533996415	2.109639633	1.394146612	0.5727832874	-0.5240354273	-0.3502759406	
