CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	X	Y	Z	RotX	RotY	RotZ	AROMAAggrComp02	AROMAAggrComp03	AROMAAggrComp04	AROMAAggrComp05	AROMAAggrComp06	AROMAAggrComp07	AROMAAggrComp09	AROMAAggrComp11	AROMAAggrComp12	AROMAAggrComp13	AROMAAggrComp14	AROMAAggrComp15	AROMAAggrComp16	AROMAAggrComp17	AROMAAggrComp18	AROMAAggrComp19
989.4577004401552	764.1722736193586	793.9699247461522	1.12224686	32.56803894	1.07528245	0.29350385	-0.037097526	0.0071579621	0.0924550385	-0.2097736761	0.0314968936	-0.08898604939999999	0.0128793805	0.0896250873	0.114714728	-0.19577177739999999	0.030775692099999998	0.2422243677	0.1173389375	0.10708358859999999	0.0156083	0.0309105	0.0634429	-0.00240733	-0.000280064	-0.000510219	-0.6843495845	1.827896293	0.7493947481	-0.964200177	-2.229130808	0.9505329936	-0.8601026121	2.493106675	-1.695237515	-0.8669876881	0.4550454332	-0.8630140662	1.266473495	-0.3621206562	-0.04622315309	0.4540558181
987.310421517572	763.7412425742984	792.4719055768816	1.15924418	33.641716	1.10638177	0.370295425	0.1360109213	-0.0718734762	0.1283339675	-0.034996765	0.1334122738	-0.0022159632999999997	0.1411825623	0.0389729895	0.0350756783	-0.0726098944	-0.1144410614	0.0283233116	0.116647455	0.1044053636	0.0111229	-0.00420712	-0.007410769999999999	0.00227151	-0.000227239	-4.51093e-05	1.262211025	0.2483995361	-1.232167026	1.455914001	0.01067804929	-1.686067408	-1.73809907	0.1134534245	-2.431753964	-1.691207056	-0.1089312049	-1.304153279	-0.6220894619	-2.598794397	-0.1336528323	0.7970695023
987.8579670511883	761.645177845752	793.4893240020543	1.09366548	31.73859787	1.08288515	0.381008105	0.0855898647	-0.10740616789999999	-0.026718548300000002	-0.0334519796	-0.033145263700000004	0.0114715236	0.0797616712	-0.0824079764	0.0403908888	-0.0850628184	0.0623573258	0.025256101800000003	0.1158946366	0.1015075724	0.00438754	0.00969687	0.08980599999999998	-0.00236097	-0.000392689	-0.000510219	0.01127857143	1.984631327	-0.3149357044	-0.8935812284	-1.943420347	0.6403167979	0.1976640805	-0.438428633	-2.348731336	-1.933315319	-0.1249699192	-0.8619847711	0.1987835931	-0.5440833424	-1.418782018	-2.143587945
983.1292366101927	760.6902026581737	792.8644121169397	1.07682598	31.24990654	1.06610906	0.373800815	-0.0635797338	-0.1269736144	-0.0017991392999999998	0.0096577754	0.0331460874	-0.053747078200000006	-0.0723924225	-0.14043358539999998	0.0378380574	-0.0371038554	-0.0582347627	-0.0812241255	0.1150808781	0.0983963093	0.0155018	-0.0162729	-0.0169363	0.00165022	-0.00028015	-3.44583e-05	-1.424285201	0.2303531176	-0.7423969006	1.046821311	-0.05975850875	-1.145516196	-0.8993429393	-1.421448026	-1.559406048	-1.948895995	-0.1385151661	-1.270416991	-0.9358736066	-2.638041225	-1.204338536	0.6273461648
987.8568090316451	762.9032237067217	794.401913265105	1.14071882	33.10410309	1.09506714	0.397330315	0.0469733783	0.006656521800000001	0.1638184542	0.0307893545	0.0597066713	0.1098572741	0.0505009583	0.08949916699999999	0.09635421429999999	-0.012672101399999998	0.043987785099999996	0.0884609239	0.1142066075	0.0950781172	0.008989169999999998	0.0067525	0.115305	-0.0024089	-0.000586839	-0.000379669	0.3228643523	2.238934455	-1.641730265	-1.180401283	-1.789284472	0.2551978291	0.2676804576	1.147198777	-1.840321151	-2.260043049	1.250802845	-1.434394963	-0.4546903258	-0.1749069475	-1.01960161	0.5294690821
986.1771722941482	760.9094102111318	793.6650103746374	1.14331996	33.17958832	1.1048044	0.408734875	0.0912521163	-0.10134296	-0.0594664529	0.0507791633	-0.0695279579	-0.027687637400000003	0.0697297687	-0.1351496093	0.0228278789	0.012087146399999998	-0.050727336799999995	-0.15288403150000002	0.11327228439999999	0.0915599743	0.0115529	-0.0207093	-0.0326932	0.00135462	-0.000180799	6.49939e-05	0.05645188787	-0.008023227248	-0.9579260325	1.483128661	0.1174530359	-0.626281642	-1.533235092	-1.538023083	-1.558333983	-0.9663610244	0.4412601251	-0.8024833554	-0.954205433	-2.33030617	-1.644301293	-1.741488199
984.9615907055903	762.8372174066283	794.4251402442101	1.15106261	33.40428162	1.11436582	0.396901375	-0.1118325874	-0.037017165899999996	0.023293166400000002	0.0070337467	-0.1270940557	0.0161353409	-0.0783980877	-0.0130844251	0.084323196	-0.0607152524	0.019172856000000002	0.1727273148	0.1122784001	0.0878492794	0.00557637	0.0170925	0.0850806	-0.00301752	-0.000222104	-0.000228546	-1.661190707	1.956717837	-0.6562824877	-1.059789558	-1.390051962	0.4384812494	0.3560083566	0.4362904132	-1.123924271	-1.849061004	2.039962342	-0.9180119307	1.201462706	0.4909326502	-0.6493256384	0.121005046
986.6316525985651	762.9959837199921	793.2088340768977	1.11341572	32.31175613	1.071154	0.27164683300000003	0.1173648699	-0.0613238093	0.13510204039999998	0.0197795551	0.0302808068	0.0400944766	0.0961582325	0.0240239329	0.0203872146	0.07311183480000001	-0.11123297830000001	0.0136482277	0.1112254773	0.0839538361	0.0065851	0.0145037	-0.0139866	0.000143424	-6.29894e-06	-0.000225653	1.028063061	0.2903189499	-2.100635699	0.7879079689	-0.4026912952	-0.06742588277	-2.257771958	-0.2078141866	-1.299344808	-0.4892302807	0.8186255502	-0.7680110601	1.010048634	-2.03776169	-0.7538506709	1.074885058
985.4765422257027	762.1154254579218	794.5098235210629	1.06751406	30.97967148	1.00945389	0.099543872	0.0204958132	-0.15917583359999998	-0.020681447	0.0369598454	-0.0649320243	0.0746757996	0.0110694749	-0.10035313960000002	0.0191974319	0.0544380564	0.1217300377	0.0259473939	0.1101140695	0.0798818365	0.00207664	0.010027	0.0138874	-0.000979407	6.73283e-05	-0.000168417	-0.5408476238	1.093620189	-0.4924315725	1.010559504	-0.4554621477	-0.4573397774	-0.2451016807	-1.709093437	-1.065959761	-1.234094426	1.50324325	-1.231680771	1.583603717	-0.5709248164	-0.4738609058	-1.431301517
983.3919093360067	762.759189495262	793.7031505014012	1.027686	29.82384491	0.99104136	0.06533414500000001	-0.11888114960000001	-0.070647473	0.09476622380000001	-0.009504884	-0.058777225	-0.0541845207	-0.09397107119999999	-0.0079814731	0.0645471202	-0.0128362609	-0.039654157	0.0826753593	0.10894476119999999	0.0756418442	0.00514877	0.01701	0.0244049	-0.0014913	-0.000261247	-0.000113655	-1.628525405	1.154330414	-1.059095097	0.05366850022	-1.024204732	0.3952808014	-1.329416816	0.4734116316	-0.4543057943	-0.9903414994	1.006098889	-1.015242895	0.6298195175	-1.40327329	-0.3562822083	0.3279689009
987.7700422989883	762.9498513495447	794.3176428318607	1.05565786	30.63559914	1.01068103	0.172538551	0.1150388605	-0.0363092579	0.0915531455	0.0662483678	0.0713644391	0.0996888825	0.06567689639999999	-0.0048422217	0.004441882800000001	0.051970348099999994	-0.1139901073	-0.0921623659	0.1077181673	0.071242776	0.00238022	-0.000350096	-0.0230364	0.000191348	-1.49953e-05	5.68174e-05	0.902890714	0.29628338	-2.140151726	1.450095627	-0.1707272209	0.01120407609	-1.265739276	-0.2275100286	-1.205877309	-1.597950146	0.9594991066	-1.051152043	1.198055228	-1.920368864	-0.1476571457	0.775720512
987.2328059637507	762.2788743464622	794.7673059144701	1.04537261	30.33711815	1.00064313	0.160489714	0.029764758500000002	-0.1039592658	-0.043184474199999996	-0.042231711	-0.0498176441	0.17032991739999997	0.0110662613	-0.07799807809999999	0.0340491536	0.0410955556	0.081012189	0.030238392599999997	0.1064349327	0.06669388309999999	0.00165781	0.0371193	0.0237501	-0.000965793	-2.70654e-06	-0.000283981	-0.3051222687	1.176791653	0.1528613606	1.617103896	-0.6062459894	0.1028617847	0.06126142638	-1.049870711	-0.8466023898	-1.459888134	1.1615543	-1.074297595	1.808787738	-1.292173925	-0.3986453922	-1.132207623
983.9497640680023	761.9040612183845	793.1371750225854	1.04104197	30.21144295	1.00809193	0.138727589	-0.0980769242	-0.0315745853	0.0512743504	-0.0602339009	-0.0934273474	-0.0788892821	-0.0733699097	-0.0086983745	0.042012474400000006	-0.0972840174	-0.08985479269999999	-0.0742838579	0.1050957322	0.062004731900000006	0.000952378	-0.00538513	-0.0219478	-0.000389552	0.000275205	-0.000141737	-1.421255055	0.4018540089	-0.8938522042	0.7776163334	-0.7729703098	0.3252407355	-2.027718375	0.7038828934	-0.3713578249	-1.008387722	0.3935493556	-0.516265506	1.292550137	-1.673400121	-0.1715522886	0.3098467311
989.4243720727936	761.7834939125252	794.1785728177925	1.03845811	30.13645554	0.99107599	0.031078772	0.11265079060000001	-0.0031952255	0.034429541	0.044456556200000004	-0.10961207560000001	-0.0772866627	0.12781153650000002	-0.0180617813	0.0041742543	0.0629718516	0.0061339173	-0.0203549095	0.10370126980000001	0.0571851838	0.0014239	0.00361752	-0.016608399999999995	-0.000259176	0.000114897	-0.000176357	1.127283248	0.3979471004	-1.890178819	0.9593888816	-0.2549109691	0.3227212993	-0.7440952713	-0.3731792458	-1.09535857	-1.681544905	0.9601842302	-0.7396881349	1.909539097	-1.189288868	-0.4953661195	0.06078369386
985.9537592553108	760.7831517754413	794.6423498534688	1.05935609	30.74292374	0.99642599	0.06283849	-0.0390311146	-0.10176274689999999	-0.07403436299999999	-0.0122757134	0.0184055494	0.1332306338	-0.08043888490000001	-0.1198590999	0.0365478804	0.0011055994	0.0596930085	-0.0648974485	0.102252279	0.0522453744	-0.00153526	0.0297992	-0.0112152	2.07342e-05	-7.247339999999998e-05	-7.75486e-05	-0.9566586823	0.7365784798	0.05583912466	1.393975309	-0.07179192304	-0.3840316691	-0.1682218553	-1.226209619	-0.2354322397	-1.261884904	0.3132724402	-0.9620230699	1.614555417	-1.920098491	-1.003461888	-0.9571625282
985.9187079808228	762.5853128719992	794.1814278411174	1.0532192	30.56482887	1.00946534	0.15775764500000003	-0.07263646530000001	-0.0028273396999999997	0.0732114816	0.0625478153	-0.0931293015	-0.1062381253	-0.0795621744	0.044808693	0.0391073753	0.050280825599999995	-0.0466923557	-0.1430488261	0.1007495216	0.0471956921	0.009129880000000002	-0.0312383	-0.03022	0.00122188	-4.02389e-05	3.00752e-05	-0.8875397539	0.04767343837	-1.272043335	1.01889868	-0.1212023488	-0.7742971934	-1.39883679	1.365347932	-0.2834811696	-1.578702953	0.4528586899	-1.090459989	-0.2539742435	-1.528574485	-0.603181494	-1.090346481
989.4252194041671	761.5573885661319	795.0354078819473	1.03686225	30.0901432	1.00002265	0.12605990500000003	0.0819132963	0.0133901828	-0.05304556	0.0946304659	-0.20088681600000002	-0.017087331100000002	0.074818286	-0.0427964574	-0.0309724721	0.09354116050000001	0.0612144037	-0.0829604576	0.09919378779999999	0.0420467566	0.00704244	0.0304581	-0.0289961	0.000683714	-0.000264807	-0.000428234	1.029962922	0.1975826739	-1.399390246	1.626258441	0.2549694452	-0.1868877574	0.06107293515	-0.5660189713	-0.8952085278	-1.257841519	1.297154118	-0.5581857224	1.496757172	-1.800145587	-1.453316879	-1.033237814
985.04694521929	761.0859613052166	795.0469679446799	1.06422877	30.88433266	1.00706279	0.09484481	-0.0939463217	-0.0686448122	-0.07077631059999999	0.0931117054	0.0388690344	0.0990330883	-0.1204063073	-0.11258977619999999	-0.0489810739	0.0734059129	0.0072518868	-0.0983971286	0.0975858956	0.036809396099999996	0.0103327	-0.0105424	-0.0476127	0.000450581	-0.000216523	-7.0902e-05	-1.286261775	0.2974009186	-0.08031785162	0.6957422039	-0.1145430108	0.05857190293	-0.6512166582	-1.617775979	0.3724194984	-1.028090355	-0.08835362642	-0.5449530846	0.9925154174	-0.6409198586	-1.36757989	-1.572961528
985.9749990284088	763.0599909206833	796.4109471688115	1.03513265	30.03995132	0.99452347	0.04306795000000001	-0.1332602157	0.08475969900000001	0.0236591529	0.1165135678	-0.093462775	-0.0010654342	-0.1548650648	0.0814664153	-0.0113783496	0.13576941039999998	-0.0265992248	-0.025426252200000003	0.09592669050000001	0.0314946248	0.0156062	-0.00409465	-0.0399555	0.000776461	-0.000112999	-0.000115288	-1.183690433	0.4220271162	-1.121222179	0.5940866018	0.3039825611	-0.4526764987	-0.5505435809	1.397181086	0.4187023738	-1.130470508	1.540444913	-0.9420616316	0.4667359499	-0.98625445	-1.004924749	-1.073303904
991.4054045798777	763.2923457039467	797.2207926819142	1.06293619	30.84682083	1.01565671	0.1516959	0.1079745919	0.0949000923	-0.0754082729	0.0937006405	-0.085784488	0.0011852339999999999	0.093622388	0.0112013435	-0.1170726828	0.17716946879999998	-0.0424829064	-0.0017881082000000001	0.0942170449	0.026113619900000003	0.0114019	-0.0270663	-0.0568564	0.0026924	-0.000296323	-6.217e-05	1.281963717	-0.07379547701	-0.9542867017	1.331103432	0.4539184196	-0.5269381155	-1.044855127	-0.6307477857	-0.2578345137	-0.01313285015	0.8646451762	-0.4700723045	-1.252578789	-1.946254358	-1.76624655	-0.745101403
987.5807202257485	762.5948040916861	796.8007607321845	1.09133208	31.67088127	1.01854265	0.11575969	-0.0785095797	0.0035081129999999998	-0.113570138	0.024917234700000002	0.0327632586	0.17021474739999998	-0.1329796668	-0.055936102	-0.058708479	0.022082870299999998	0.1031431438	0.068238212	0.09245785779999999	0.0206776976	0.00948993	0.0303927	-0.0397412	0.00257568	-7.56216e-05	-0.000510219	-1.0884614	0.38980869	0.9337162803	1.541084292	0.9030022264	-1.67835613	-0.006204212165	-1.381364204	0.6177388834	-0.897452734	0.9648535	-0.5926337941	1.090848343	-0.8490039662	-1.103148014	-0.1837946637
986.7886348577127	763.7526788636734	795.845873764331	1.06548953	30.92091751	1.00786483	0.14583476	-0.0979489957	0.1199980549	0.0361874457	0.031000075800000002	-0.0772019134	-0.0716139595	-0.10377077929999999	0.1050962858	-0.026757623799999998	0.0167012213	-0.0952526292	0.0447557105	0.09065005429999999	0.0151982898	0.0105055	-0.00159567	-0.06348	0.00125742	-0.000407162	-0.000378179	-0.6351038853	0.08525748418	-0.494136588	0.2484422066	0.203624483	-0.3422790978	-1.498209274	1.93386614	1.115966196	-0.1825791559	0.7541308553	-0.6210129956	1.141792429	-0.4732190127	-0.9004733031	-0.365651894
989.987875680613	763.1957045562514	796.5625327467669	1.04072952	30.2023735	0.99326283	0.03255111999999999	0.0733385921	0.0604239946	-0.11545960179999999	0.10816563650000001	-0.1034592581	-0.0468452068	0.0196406533	0.0126145401	-0.102736139	0.1468023661	0.0401670946	0.014011193100000001	0.0887945849	0.009686919799999999	0.0089327	-0.00321084	-0.0618262	0.00104151	-0.000200925	-0.000510219	0.9400812782	0.208005733	-1.037260952	0.3877643065	0.3699254796	0.4148692814	0.1349072485	-0.4871658812	0.2784903765	-0.6926485356	1.044487421	-0.4416334727	1.388705254	-0.2919750484	-1.12155973	-1.093392845
985.3274401483291	762.6399729322417	797.3409575492765	1.05679655	30.66864586	1.00231934	0.08730090999999998	-0.0974976144	-0.012503931000000001	-0.1214626292	0.0346388314	0.0716577037	0.13990978769999998	-0.1074290701	-0.055428690700000005	-0.0241777446	0.081798583	0.108681055	0.10821271789999999	0.0868924252	0.004155178	0.00700003	0.0293941	-0.0517707	0.000443909	-0.000214094	-0.0007536049999999999	-1.023575154	0.9132534288	0.8788084548	0.2819513953	0.193052128	0.3023249452	0.207557152	-1.128265523	1.31708508	-0.1447396537	0.7436010081	-0.1269685952	2.065839693	-0.7205624753	-1.217526807	-1.144154088
984.9615907055902	763.77748750716	796.7533914533185	1.03925347	30.15954018	1.00846362	0.13241707	-0.1268049181	0.08860758960000001	-0.005662313100000001	0.0711421945	-0.015512479	-0.1363882757	-0.10525215630000001	0.054316690300000005	-0.063878604	0.0321015927	-0.19918357260000003	0.0354448355	0.08494457550000001	-0.0013853022	0.00689261	-0.0281727	-0.0816815	0.00104044	-0.00015737	-0.000510219	-1.245066983	0.08314048234	-0.5288859433	-0.4250242742	-0.05996219148	0.8208380472	-0.877332432	0.9597662639	1.250382618	-0.4899566075	0.5947538371	-0.2436401135	0.8143977078	-0.3520156894	-0.5706736284	-0.6394812458
992.3200140645354	762.9803331129577	798.1946655990172	1.06931829	31.03203201	1.01582289	0.11827071	0.10627810619999999	0.11416632980000001	-0.063887266	0.042364168	-0.0808899525	0.0068933952	0.053657028499999995	0.0490166446	-0.0167378605	0.1328127214	0.1356258292	-0.0064000606	0.08295206	-0.006922869	-0.00160405	0.0267521	-0.048828	0.00105695	-0.000415953	-0.000675041	1.297184685	0.7266563122	-0.5321260929	0.6055642407	0.5389714398	0.5801324294	0.468124598	-0.109051382	0.07131248585	-0.431391482	1.77174571	0.2151852257	1.357437957	-0.6655038326	-1.359439381	-0.3334747512
985.4901842608173	762.8847725595343	796.9602561288547	1.08932972	31.61277199	1.01697707	0.1639076	-0.076133954	-0.0404996481	-0.10519701740000001	0.0271314739	0.1064731517	0.055649228700000004	-0.0805297447	-0.0577678708	-0.0848165459	0.0305384392	-0.040844814300000004	-0.016682301599999998	0.08091592639999999	-0.012445877	0.00946169	-0.00298306	-0.08468689999999998	0.00251041	-0.00018937	-0.000739954	-1.043240313	0.1278743934	1.10850415	0.7846874119	0.3338563817	-0.1436229436	-1.170701735	-1.314209716	1.130517438	-0.345722721	-0.4203082394	-0.4355126561	0.3109163283	-0.5236672101	-1.003948445	-0.4809826255
986.0734589340198	763.499405576301	797.0280843476659	1.05126667	30.50816727	0.99455279	0.08957141999999998	-0.0446370293	0.1001275692	0.062163808	0.0545111844	0.052703009	-0.030718887200000003	-0.0463169932	0.11991738199999999	0.0126560032	0.0268138235	-0.0301558341	-0.057721689699999995	0.0788372454	-0.0179427111	0.00910718	-0.00296115	-0.0598088	0.00149196	-0.000227523	-0.000510219	-0.24444887	0.4484094719	-0.6047636609	0.06299877221	0.3550759844	-0.1667166637	-0.4209795231	1.67223509	0.6604116718	-1.315087226	0.6505916706	-0.3823420899	0.5273420556	0.5981575638	-0.8695999158	-0.2240706161
990.206628396896	762.8722016461737	797.7066990183812	1.03617704	30.07025909	1.00014961	0.11170093999999996	0.0817308995	0.024567532799999996	-0.0769499203	0.0411690345	-0.0700522354	-0.0722903629	0.066604318	-0.0050910931	-0.057970235300000006	0.0939342362	0.0342841236	-0.056682196500000004	0.0767171099	-0.0234018114	0.00697285	0.00162921	-0.0684338	0.00310878	-0.000411722	-0.000636225	1.188020051	0.3176209321	-0.01571896941	1.374751157	0.6175976017	-0.3605650405	-0.371266841	-0.6229146842	0.2324414146	-0.1747487785	0.1875601888	-0.01883175037	-0.2960868481	-1.345395077	-1.745216089	-1.295880925
984.469545376944	762.172832028603	797.766340128861	1.06201792	30.82017326	1.00417697	0.11262360999999997	-0.1306941298	-0.0055817551	-0.08526711699999999	0.0495043687	0.09674006550000001	0.0064526814	-0.15083931539999998	-0.0685928938	-0.0794666161	0.030822230200000002	-0.010644643700000001	-0.035838624300000003	0.0745566347	-0.0288116973	0.0170377	-0.0135738	-0.0840632	0.00190374	-0.000419135	-0.0008582989999999998	-1.466703389	0.2619979205	0.7638918028	0.1858816009	0.2897318265	0.2354012338	0.09007495833	-1.02691672	0.7391564747	-0.9523035363	-0.2969471877	-0.3675063365	0.3235624911	-0.1343116223	-1.483220003	-0.2419252617
989.2800150511129	763.3432867189032	798.5077114443234	1.0697521	31.04462051	1.01149535	0.16723926	-0.0866375191	0.1243422015	0.0819960915	0.0715071853	-0.0385661689	-0.029952180499999998	-0.1299305215	0.1637378384	-0.0080928777	0.0992496136	-0.0465677267	-0.0645348458	0.072356956	-0.0341609918	0.007747689999999998	0.0265393	-0.0530141	0.00346594	-0.000586839	-0.000852462	-0.285280407	0.2798116425	-0.6091125411	1.174096398	0.9562365894	-1.347184541	-0.236265478	1.837167314	0.636318992	-0.5693855683	0.9175832399	-0.8043231477	0.01145144528	-0.8267498005	-1.244776671	0.1790270579
991.8339282998836	764.1635298107104	798.6991953771396	1.07551908	31.21198082	1.0310719	0.18822677	0.0775994818	0.09423234429999999	-0.0856044594	0.0890686369	-0.0282175228	-0.0899560239	0.0654418457	0.021319932000000003	-0.080144282	0.07919419559999999	-0.122933831	-0.05282106599999999	0.0701192304	-0.0394384452	0.00840571	-0.0190744	-0.08693109999999998	0.00161723	-0.000339034	-0.000788216	1.131915909	-0.00265907628	-0.9203778457	-0.2963540708	-0.2027532457	1.371741987	-0.6578873386	-0.528128775	0.5333206638	-0.01735465741	-0.01664983093	-0.08494850884	0.7408073828	-0.01124844601	-1.436664298	-1.07414104
