-1.793104176	-0.09356618686	-1.307682334	-2.025312206	-0.6646310329	-1.134090633	-0.3391573785	-0.166292819	-1.221602883	-1.357717714	-0.9171786887	-1.289960706	0.9187331424	-0.5980661051	1.745341305	-2.272745084	0.9914257977	-1.613746884	-0.6389792018	-1.661922445	4.418476845	0.1483466095	-2.218458637	0.4392865742	-2.465716264	0.2602595361	-0.5125675526	0.1129802013	
-2.408298965	-0.2323565359	-1.402766002	-1.755320619	-0.8581875691	0.1100039989	0.2801884399	-0.5036273194	-0.4407556198	-0.5663590901	0.3869745548	-1.248965639	0.4480822084	-1.10027397	1.590267132	-1.144291434	1.374256262	-0.9474026583	-1.266321168	-1.302351807	2.810657015	0.9170319356	-1.263534366	-1.785837558	-2.189176171	-0.7513487529	-0.7213304615	-2.150464809	
-1.856052216	-0.2038615181	-1.893518517	-1.510897065	-0.3590976787	-0.7762879358	0.1839386077	-0.8966590127	1.45272774	-1.277415913	1.677236428	-0.1716276087	-1.354634979	-0.9759358401	0.6258847906	-0.2047435084	0.9000189144	-0.8424448846	-1.84129554	-0.7201740145	2.163704037	1.87605672	-1.781960076	-0.3995106138	-1.556129761	0.009378922724	-0.9508605879	-1.056356341	
-0.7959073184	-0.08392264642	-1.774765819	-0.9159364618	-0.2944842828	-2.016972163	0.9830927855	-1.264247442	0.03590210193	-1.038458652	1.09632147	-0.3145556497	-0.939740668	-1.611941953	-0.3748515249	0.2456690679	1.770565899	-2.057584005	-0.2445019532	0.1287608638	3.168306852	0.755996096	-1.881084166	-0.9340599544	-1.161364638	-0.1180714909	0.4538031715	-1.235537489	
-0.2376579895	0.4700211571	-2.162962419	-0.3090843939	-0.3135609245	-0.8905460304	0.8324743914	-0.8657583147	-0.9406124709	-0.7058482759	-0.8083275582	-0.5766335598	0.6527518544	-1.743024979	1.982683966	0.5544385984	1.556359824	-1.056249139	-0.4733176945	0.3383451549	2.175235552	1.036416729	-2.462304427	-0.07023647021	-0.1807125002	-0.9521400457	-2.137718524	0.2708687598	
-0.9962673504	-0.3818456971	-2.116251605	-0.1421643377	-0.07738800945	-0.5566572814	1.309314246	-0.2810252452	-1.152849997	-0.7474898959	-1.549250833	0.592831884	-1.420200358	-1.305186902	0.4993021159	0.590942936	1.031171586	0.3285956825	-0.8150389177	0.08846861166	2.264595791	0.9647440399	-1.647146913	-0.6957239431	-0.3040956144	-1.276705274	-1.248327861	-0.4092841771	
-1.068398965	0.7312802612	-2.644267038	0.1711420366	-0.103875176	0.3315746145	1.237696032	-0.1925402821	1.069139994	-1.838162167	1.500126056	-1.601781091	-1.489898142	-0.8180204495	1.248045974	1.06786074	1.339177051	0.6339527337	-0.5310122517	0.6406802926	2.197958324	0.1592662515	-2.629871836	0.2666325913	0.3411953138	-1.393267267	-0.6447312204	0.03382388173	
-0.1095472531	0.1963553859	-1.782208278	0.2983371939	0.07881249171	-0.9834725442	1.508646855	-0.1716925105	0.7988010801	-0.4849556043	1.163351759	0.5447483689	-3.009136897	-1.277413756	1.251899344	1.242047174	1.826381773	-0.1487868916	-0.4361856444	0.5970065476	1.936832804	0.5694182419	-2.278757867	-0.5930385995	-1.73683777	-0.3601146932	-0.08639338235	1.286577699	
0.8364577581	0.5738064346	-2.521530223	0.9250156633	0.4527141015	-0.9089316352	1.948261739	0.2967746139	0.03160845095	0.2198844836	0.5709867418	-1.402862368	-1.136307123	1.194029772	1.989106952	1.72830122	1.84883443	-1.040369027	-0.3628478568	0.877011628	0.01309862562	0.5912019281	-1.881287842	-0.2583039569	-1.439557482	-1.838501701	-2.845778947	0.4931576762	
0.8727451383	0.001166269251	-1.516601168	0.6699487651	0.7130077875	-0.9175009697	1.740701494	0.5725882903	-1.639625141	-1.179584256	-0.99125872	0.2946035764	-0.8116703296	-1.242288379	1.893852238	1.518820295	2.047460034	0.4929189323	0.9340832516	0.5303289178	1.860796055	0.6339853762	-1.662516123	-0.922945668	-1.219652126	-1.93163954	-1.110175861	0.6808162749	
