1.208386946	-1.206710152	-1.404398722	-0.7045758526	-3.301635702	-3.69474595	-1.380607468	-1.144827208	-1.937736124	-0.7692921376	1.002115252	-0.1934546378	-1.298281712	-1.228348514	-3.056651987	1.444451237	-0.9225023303	-1.844782827	-1.551903762	2.93364891	-1.27584362	4.863073936	-3.335748354	-1.599758384	
0.9562726483	-1.418897892	0.491393371	-1.849166576	-3.766424606	-3.095848898	-0.277029653	-1.277508013	-2.47373335	-1.105308391	-1.336738973	0.1622618089	-1.109720021	-0.9403297034	-2.032152491	0.2151589202	-1.831451726	-2.007289568	-0.4752917495	2.34578892	-1.380690332	3.09460772	-1.359519602	-0.04224900348	
1.12848199	-1.17317902	0.1265527267	-1.447688276	-2.573574729	-2.546136379	-0.4601889422	-1.915149862	-2.253617549	-1.073668363	-1.887011787	0.2898414754	-1.058448901	-2.220174715	-1.256685155	0.255945099	-0.6304506816	-1.125377253	0.1036129042	2.664986256	-0.9646833911	1.183703719	-1.136381832	0.3374450658	
1.023116822	-1.068571332	-1.441638497	-1.068168048	-1.878901393	-1.73698387	-1.57709434	-2.180959425	-1.924253728	-0.5495804673	-2.516161476	0.191066309	-0.7423025922	-1.946452663	-0.7195350142	1.335945238	0.07629002931	-0.5130801938	1.06264589	1.769189056	-0.6830496888	1.730181542	-1.160844407	-0.7496416117	
1.005592075	-1.049383569	-2.215129955	-1.290473646	-1.8066677	-1.124337285	-1.515367877	-1.351958378	-1.418844264	-0.1013416467	-1.296975976	0.06565527035	0.02883810341	-1.283776032	-0.7058729571	0.7252313949	0.4802213911	-1.404873458	2.242878307	1.728232837	0.04704685424	2.306376134	-0.525459361	0.2488427072	
0.8992459623	-1.245495565	-0.7076409927	-1.228977942	-1.367107492	-0.7861510874	-1.055287573	0.3160320651	-0.9895907128	0.86936809	-2.231591192	0.3086924039	0.475538039	-0.4500228378	-0.2154377741	0.781809322	-0.5462986432	-1.647993864	2.303253627	0.9455086025	0.8395032115	2.048009779	0.5741892914	-0.5596035519	
0.9933300756	-1.081247646	0.961667228	-0.794216326	-0.8478064395	-0.9099055039	-1.643158555	-0.5389992343	-1.019565124	1.345001258	-1.809757677	0.3016519741	0.1763955061	-0.8012697017	-0.7445759976	0.4356871677	0.1059359839	-2.120583319	3.182195789	2.635819157	1.054722405	1.345976396	1.7162161	0.1675676681	
0.7799180343	-1.106297443	-0.5515484502	-0.7290113489	0.5632859993	-0.8042173313	-1.780715935	-1.044490883	-1.037033812	1.786025044	-1.623476685	0.1175498635	-0.3058064643	-1.436352617	-0.44457257	0.8924983009	0.5912692333	-1.23061112	2.518675339	2.174112342	1.072481211	0.7751521245	0.4295053463	-0.3928890341	
0.8450879782	-1.044027241	-1.565260111	-0.8619356101	0.48784973	-0.8120451062	-1.958992994	-0.6001216208	-1.058116162	1.597792277	-0.3269687187	-0.1326721262	-0.2672431892	-0.1890907578	-0.5054509941	1.818261181	0.7030970424	-1.715083009	2.333235171	1.034641662	0.7727844043	0.7016127461	-0.2133423315	-0.3233350774	
0.8225087017	-1.422115309	-0.9800137143	-0.7745070028	-0.248416278	-0.4049314452	-1.625546876	1.345310487	-1.302404252	1.288473753	-1.098081776	-0.6403582635	0.03726080653	-0.01211820961	-0.2791006658	1.372710824	0.5931339277	-1.561231372	2.385332353	1.205908086	0.7549919752	1.071447846	0.9529754774	-1.452176524	
