-1.885610027	-1.19013732	-0.857891519	-0.6491208768	-2.769306505	1.261741925	-0.09292321932	-0.2665411351	0.3814645084	2.566994136	-0.8621468623	2.262339778	-0.2445635484	1.444147476	-2.112701024	-0.04525590169	0.06283463707	3.562124997	-0.8553806973	3.715035285	0.3804275321	-0.5109675267	1.939062612	4.694412661	
-2.001193443	-0.6990785732	-0.05014951712	-0.9037392901	-1.902747229	0.7074152294	-0.7524908814	0.3330918151	0.2884694404	2.481881634	-0.6069582578	0.2723265542	0.3950694698	0.9928461433	-1.290815889	-0.6083545377	1.04192087	2.640807121	0.8847923784	0.2090663106	0.2857764094	-1.651858433	0.8618041284	3.930118827	
-1.757564202	-1.40188503	-0.6314986732	-0.4764781302	-2.359800113	0.2248505344	-0.9509544916	0.6910482337	0.8262401493	2.323590833	-0.8070371075	-1.813967126	0.5093027422	0.5368629133	0.006624892732	-1.276501342	-0.01949379923	2.028605648	0.04749465907	2.597466639	0.2336518505	-1.309815793	1.188043774	1.707501269	
-1.370092212	-1.441648183	-1.57102492	0.6417349165	-2.395417501	0.1729451284	-0.9556952074	0.1726484892	1.37152943	2.302907482	-0.5961850644	-2.189907305	0.6442172017	0.5068492749	0.7545427625	-1.53485636	0.6650625797	1.53093217	0.3347776412	1.75213437	0.4026643009	-1.478880472	0.9433166302	1.252024736	
-1.660184072	-0.8710856575	-0.1834789873	1.186379338	-2.036499714	-0.03043950853	-0.9471364415	-0.9700436246	2.071618777	2.143654932	0.061822665	-2.266607935	2.01575591	0.1300725543	-0.2509185917	-0.3608533276	1.166811104	1.15671107	1.418143069	0.096968714	1.56397737	-2.031829066	0.1027181796	1.733010455	
-1.676826691	-0.9037075801	-1.349340054	1.099532188	-1.702568203	-0.5622016622	-0.3378965309	-0.6378209742	2.600577137	2.35125578	0.6712586587	-0.999449008	1.472573971	-0.02074618817	-0.6557975556	-0.6026461653	0.4215113097	1.016223916	1.026008485	0.5679374905	1.688576421	-1.396509738	1.091784804	-0.2290223194	
-1.68039416	-1.314513084	-0.6318039398	1.018329625	-1.60486133	-0.2144949945	-0.5811442862	-0.274156078	2.50034251	2.512603614	1.010640569	-0.7875885827	1.367355869	-1.075374932	-0.03104481187	-1.26902681	1.188897958	0.2742788313	0.3125913953	-0.734811189	1.259672235	-1.377377575	1.428243281	-1.254860567	
-1.583535595	-1.216954169	-1.249592906	1.097337052	-2.007786367	-1.034099084	0.3244262968	-0.5584827132	1.817151054	2.477895865	1.040392954	0.02227159497	0.5445376515	-1.632281299	0.1991483128	-0.7018438209	-0.6035656073	0.449152148	1.784810484	0.9477598238	1.133423947	-1.081468986	1.287980774	-0.8727553154	
-1.493825245	-1.282539632	-1.128365922	-0.04720344136	-1.688971409	-1.149319675	0.6295036903	-0.8657973389	1.925905665	2.276238304	0.7577303905	0.2325154846	-0.688616507	-1.866921922	0.05720746721	-1.291690175	1.257087554	0.1651649209	1.093956391	-0.9151373598	1.125027503	-0.7755398063	1.429802007	-0.1985837763	
-2.379004667	-0.6740429485	1.221620226	-0.1798877506	-0.4182600931	-0.5510782666	0.7293296963	-0.9414553081	0.9667208037	1.602482943	0.5198048826	-0.8608525296	-0.6846627037	-1.062352229	0.7315505718	-0.6517993049	0.8128084159	-0.6155522294	2.244512104	-0.3189257039	1.655212548	-0.142562916	1.491390004	-1.426171126	
-1.507051694	-1.387807507	-2.189257194	-0.9885359631	-1.472426275	0.8733418336	0.850505123	-1.111790928	0.7754819944	2.126853655	0.4806578684	-0.7475762054	-0.9309063261	-0.7938231953	1.054101114	-0.2501912493	-0.04882403469	-0.0424625882	-0.4244623016	0.2535333911	1.160334133	0.4785369413	1.756869343	0.2170720079	
