-0.8679386853	-1.113679676	0.6761617125	0.3990374907	2.277947241	0.7156512993	-0.5449347315	-2.541440986	-1.446992173	-0.5768142682	-1.167813483	-1.387917602	1.402727797	1.670825289	-2.183665093	0.2880107051	-0.3949497579	-2.170728022	3.03060156	
-1.259557495	0.5659582834	2.179191843	-0.6692655337	-0.4420549392	-0.9361250397	0.193864137	-2.512486058	-0.6787711687	-0.7515269914	0.4086109743	-2.447365906	-0.6545975214	1.78732273	-2.648267182	1.292533899	2.73192802	-1.331037827	1.941853097	
-1.849601104	0.3446523615	1.654511603	-0.1412593922	-0.708839476	-1.837090788	1.14811644	-2.797689239	-0.8275647826	-1.065566504	-1.091396425	-1.940150591	-1.111203706	0.1210413204	-2.09169462	1.603512715	1.79986259	-1.352599647	-1.391483786	
-1.999832987	-1.683139267	2.879215029	-0.618344099	-1.193476791	-1.905676596	0.2604195028	-2.043245606	-0.4715572072	-0.2978519254	-1.126267072	-1.688800495	-1.855010027	0.6378735238	-1.979535285	-0.2579889803	2.139441191	-0.6336538422	-0.8887250701	
-1.559324681	-1.571702258	2.266749986	-0.9593226687	-0.2221531296	-1.595549976	0.8025085485	-1.332932225	-1.143113764	-0.08371191586	-0.4464240579	-0.7657043863	-0.2654822805	0.218923474	-1.399915427	0.3227955106	-0.4240580693	-0.5776589747	-0.8526758412	
-0.6876087259	-1.398454836	1.304550981	-1.679242509	-0.600726428	-1.715224658	1.932915891	-0.6369091268	-1.577392526	0.3029680883	0.401211028	-1.441274861	-0.5846515123	0.8481523179	-1.571021581	-0.8577289114	0.6103120834	-0.03046815562	-0.9163594156	
0.2462651713	0.6542123713	0.7593297603	-1.566421689	1.990051366	-0.26525141	-1.176712183	-0.07678176646	-2.152999566	1.299025094	0.7996858054	-1.954508919	0.4703059444	0.9497997123	-1.48756374	-1.449806562	-0.5580319593	0.6991280061	-0.2243287925	
-0.0676766622	0.3313098763	0.9418447054	-0.6133498551	1.847210191	0.2419392946	-1.382556144	-0.5420313642	-1.734649617	1.530639332	0.4719354497	-1.582348661	0.0001716959455	2.542021069	-0.7264662667	-0.05325705542	-0.6962840826	1.230765502	-0.5935039893	
0.009433482109	1.627291836	0.5568559302	-0.1964736894	2.140570064	-0.02590202026	-1.103813172	-1.176809647	-2.727487227	1.303594327	0.3431380128	-1.496484237	0.7168813274	1.352909759	-0.7188807992	0.5127261608	-1.70913667	0.83222963	0.1468883134	
-0.4169413057	0.05622884714	0.4510874012	1.725271842	1.93763904	0.01661721527	-0.6794296101	-1.456937007	-0.998024529	1.267116269	-0.6448783329	-1.840147791	-0.9846944415	0.6890155599	-1.325111008	1.672940301	-1.049464646	0.3923287859	-0.6716304029	
