"Trial" "syllable" "Onset" "block_num" "Place" "voice" "filename" "place" "voicing" "manner" "rplace" "rvoicing" "rmanner" "rLab" "rAlv" "rDent" "rPal" "rVel" "rFric" "rStop" "rNasal" "rVcd" "rVls" "rvoice" "sylltrans" "voicetrans" "MillSim"
1 "pa" 10454 7 "labial" "1" "pa.3.1.mp3" "Lab" "Vls" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" 0.0165561898349846
2 "na" 11698 7 "alveolar" "3" "na.2.3.mp3" "Alv" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-pa" "3-1" 0.0165561898349846
3 "sa" 13206 7 "alveolar" "1" "sa.3.1.mp3" "Alv" "Vls" "Fric" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sa-na" "3-1" 0.0139257103845774
4 "ma" 14698 7 "labial" "3" "ma.3.3.mp3" "Lab" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sa-ma" "3-1" 0.0168325927665453
5 "tha" 16207 7 "dental" "2" "tha.1.2.mp3" "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-tha" "3-2" 0.0211291928621254
6 "ma" 17699 7 "labial" "1" "ma.1.1.mp3" "Lab" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-tha" "1-2" 0.0211291928621254
7 "ka" 19208 7 "velar" "4" "ka.2.4.mp3" "Vel" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ka-ma" "1-4" 0.0211926015219386
8 "na" 20700 7 "alveolar" "4" "na.3.4.mp3" "Alv" "Vcd" "Nas" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ka-na" "4-4" 0.0213124542766724
9 "ta" 22209 7 "alveolar" "4" "ta.1.4.mp3" "Alv" "Vls" "Stop" "repcatvoice" "repvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "na-ta" "4-4" 0.0196978714889416
10 "SH_a" 23701 7 "palato-alveolar" "1" "SH_a.3.1.mp3" "Pal" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "SH_a-ta" "1-4" 0.0188530700580233
11 "ka" 25209 7 "velar" "1" "ka.1.1.mp3" "Vel" "Vls" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ka-SH_a" "1-1" 0.0194871835121784
12 "null" 26701 7 "null" "null" "null" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
13 "ga" 30697 7 "velar" "2" "ga.3.2.mp3" "Vel" "Vcd" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ga" "null-2" NA
14 "za" 32206 7 "alveolar" "4" "za.2.4.mp3" "Alv" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "za-ga" "2-4" 0.139643669311959
15 "SH_a" 33698 7 "palato-alveolar" "3" "SH_a.1.3.mp3" "Pal" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "SH_a-za" "3-4" 0.138178965310133
16 "da" 35206 7 "alveolar" "1" "da.1.1.mp3" "Alv" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-da" "3-1" 0.0888856874159333
17 "SH_a" 36699 7 "palato-alveolar" "2" "SH_a.2.2.mp3" "Pal" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-da" "1-2" 0.0888856874159333
18 "za" 38207 7 "alveolar" "3" "za.3.3.mp3" "Alv" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "SH_a-za" "3-2" 0.138178965310133
19 "sa" 39699 7 "alveolar" "3" "sa.1.3.mp3" "Alv" "Vls" "Fric" "repcatvoice" "repvoice" "repcatvoice" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "sa-za" "3-3" 0.0344734172749872
20 "sha" 41208 7 "palato-alveolar" "1" "sha.1.1.mp3" "Pal" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sa-sha" "3-1" 0.113246765824953
21 "sha" 42717 7 "palato-alveolar" "3" "sha.3.3.mp3" "Pal" "Vls" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "null" "repPal" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sha-sha" "3-1" NA
22 "SH_a" 44209 7 "palato-alveolar" "4" "SH_a.2.4.mp3" "Pal" "Vcd" "Fric" "repcat" "diffcat" "repcat" "null" "null" "null" "repPal" "null" "repFric" "null" "null" "null" "null" "diffVoice" "SH_a-sha" "3-4" 0.0127643633516016
23 "SH_a" 45701 7 "palato-alveolar" "1" "SH_a.1.1.mp3" "Pal" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "null" "repPal" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "SH_a-SH_a" "1-4" NA
24 "va" 47210 7 "labio-dental" "4" "va.2.4.mp3" "Lab" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "SH_a-va" "1-4" 0.0276139152481812
25 "va" 48702 7 "labio-dental" "2" "va.1.2.mp3" "Lab" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-va" "2-4" NA
26 "fa" 50195 7 "labio-dental" "1" "fa.1.1.mp3" "Lab" "Vls" "Fric" "repcat" "diffcat" "repcat" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "fa-va" "1-2" 0.0350449700943268
27 "sa" 51702 7 "alveolar" "2" "sa.2.2.mp3" "Alv" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sa-fa" "1-2" 0.0673755969649652
28 "fa" 53195 7 "labio-dental" "3" "fa.2.3.mp3" "Lab" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sa-fa" "3-2" 0.0673755969649652
29 "pa" 54703 7 "labial" "2" "pa.1.2.mp3" "Lab" "Vls" "Stop" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "fa-pa" "3-2" 0.101897306301343
30 "ta" 56195 7 "alveolar" "3" "ta.3.3.mp3" "Alv" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ta-pa" "3-2" 0.234360535518008
31 "ka" 57704 7 "velar" "2" "ka.3.2.mp3" "Vel" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-ta" "3-2" 0.235462958598024
32 "sa" 59196 7 "alveolar" "4" "sa.1.4.mp3" "Alv" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "sa-ka" "2-4" 0.0628311471416047
33 "ka" 60705 7 "velar" "3" "ka.5.3.mp3" "Vel" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "sa-ka" "3-4" 0.0628311471416047
34 "sha" 62197 7 "palato-alveolar" "2" "sha.2.2.mp3" "Pal" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-sha" "3-2" 0.0431383354927817
35 "ta" 63706 7 "alveolar" "2" "ta.2.2.mp3" "Alv" "Vls" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "ta-sha" "2-2" 0.0486434393382033
36 "TH_a" 65198 7 "dental" "2" "TH_a.3.2.mp3" "Dent" "Vcd" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ta-TH_a" "2-2" 0.018398855471175
37 "ta" 66706 7 "alveolar" "1" "ta.1.1.mp3" "Alv" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ta-TH_a" "1-2" 0.018398855471175
38 "va" 68265 7 "labio-dental" "1" "va.3.1.mp3" "Lab" "Vcd" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ta-va" "1-1" 0.0244476238203606
39 "ka" 69707 7 "velar" "1" "ka.2.1.mp3" "Vel" "Vls" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ka-va" "1-1" 0.0224300675837212
40 "TH_a" 71199 7 "dental" "1" "TH_a.2.1.mp3" "Dent" "Vcd" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ka-TH_a" "1-1" 0.0212738357864609
41 "pa" 72708 7 "labial" "3" "pa.6.3.mp3" "Lab" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "TH_a-pa" "3-1" 0.0267101935592846
42 "null" 74200 7 "null" "null" "null" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
43 "TH_a" 78196 7 "dental" "3" "TH_a.1.3.mp3" "Dent" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-TH_a" "null-3" NA
44 "ma" 79704 7 "labial" "4" "ma.2.4.mp3" "Lab" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-ma" "3-4" 0.0369138726513164
45 "ta" 81196 7 "alveolar" "2" "ta.3.2.mp3" "Alv" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ta-ma" "2-4" 0.0223566002469745
46 "null" 82705 7 "null" "null" "null" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
47 "da" 86701 7 "alveolar" "4" "da.2.4.mp3" "Alv" "Vcd" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-da" "null-4" NA
48 "sha" 88209 7 "palato-alveolar" "4" "sha.1.4.mp3" "Pal" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "da-sha" "4-4" 0.0319921225828632
49 "ba" 89701 7 "labial" "3" "ba.1.3.mp3" "Lab" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ba-sha" "3-4" 0.0119045348638785
50 "tha" 91210 7 "dental" "3" "tha.2.3.mp3" "Dent" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ba-tha" "3-3" 0.0444361928288333
51 "null" 92702 7 "null" "null" "null" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
52 "pa" 96698 7 "labial" "4" "pa.2.4.mp3" "Lab" "Vls" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-pa" "null-4" NA
