-3.121204796	3.337532941	-0.2855913549	0.9143161379	0.6171325748	1.130464413	0.5906353534	0.4599153799	-0.5440378741	1.284524995	0.7882167531	0.7887575102	-1.110413781	0.2504661999	-0.9064979672	0.1451757312	1.306999632	-0.9533713311	0.5453322389	0.5559401402	1.617663195	-0.6531815639	-0.6956366142	-1.381753356	1.343788836	-0.4084310075	1.109702246	
-2.442442252	3.738557931	0.2459280523	-1.131960994	0.3015291929	0.8228448998	-1.98862094	1.056224424	1.029860769	1.433015471	0.3990553976	0.6025042485	-2.303354334	-0.4467556581	-1.048058462	0.3569483462	1.131861598	-0.6017505889	0.3598244934	-0.07487923844	1.38665089	0.013125301	-0.6221639055	-1.21409784	1.615381189	-1.154963842	1.091583556	
-3.033248253	2.772065979	0.1908661416	-0.8607045889	-0.2622767996	1.032444132	-0.3388130908	0.05340081586	-1.063548811	2.065661436	0.6963925114	0.5775783963	-0.5656977941	-1.513593855	-2.022937371	-0.5827032591	0.3451238289	-1.016934001	0.9178824593	-0.7560329424	1.155580427	1.273633648	-0.84248686	-0.001283769941	-0.3144048751	-0.3395000616	0.5777362484	
-2.347208652	4.641753796	-0.5451629489	-0.9363086092	-0.7816877917	1.074985305	-0.294444263	0.4507815384	-1.296717045	-0.5591265133	0.9601605362	0.7976412138	-0.6873666646	-1.418745299	-1.754161792	0.04669331649	-0.4139185171	-0.2929348804	-0.7990428854	-0.7262239318	-0.1100764623	0.2687047997	-0.9302306815	1.083568139	0.466979102	-1.739084079	1.284146013	
-2.584093575	2.938041946	-0.7758871168	-0.8646933923	-0.974401633	1.088546737	-2.475574487	0.4591411497	0.7991837935	1.325366749	1.500248831	1.674988863	-0.6370044607	-0.4339238498	-1.732034605	0.6127084174	-0.3274871149	0.8606514773	-0.9939006904	-2.103704735	-0.142401615	0.6204283859	0.01819122559	0.8947675991	-2.079954589	0.06921241142	-1.066727658	
-2.165219855	3.756308308	-0.1976726252	-1.554091876	-0.6532199435	0.7833187405	1.666550725	0.7798767593	-1.024024878	-0.4077611662	1.153567047	2.408853058	-0.5058912066	-0.1231555004	-0.8553974343	-0.3864145204	-0.3142270677	1.278202808	-2.026526036	-0.984184809	-0.1709306157	1.692451138	1.073962156	-0.6248122433	0.2749970476	-0.6041166076	-0.07004169475	
-1.680098977	4.138936562	0.151931138	0.02548869619	-0.4073560223	0.7533808525	-1.913080627	0.3105811137	-1.086744212	-0.6383141868	-0.08055869559	1.917439374	0.01739560295	1.314660816	-1.804654485	-0.5819098079	-0.2319456206	1.95484351	-1.478000129	-2.020309955	-0.3723708626	1.652733242	0.166792901	0.9343185299	-0.6642671525	-1.072993695	1.259243574	
-2.677278105	2.482079798	0.5492232699	-0.5612887384	-0.5194256361	0.8596554768	-1.830228987	1.008653937	1.763574608	0.6756095989	-0.6058486107	0.5784820435	-0.2651666594	0.2826230788	-1.467288272	1.012445148	-0.8335673612	1.670993285	-0.9240171397	-0.9478301261	-1.550838903	0.7459829321	0.1894487466	1.159732064	0.2704738174	0.7286346165	0.1282940439	
-2.298019977	3.539669	0.711254385	-1.336314004	-0.6795406937	0.4599064555	-0.2199596385	0.3231058095	-1.966321754	0.8768156814	-0.003024913075	0.2582796337	0.1965005235	0.2053387624	-2.191336043	-0.4809921966	1.013854386	0.8204580576	-1.148032836	0.1620543392	-1.171763841	1.639247234	-1.234200522	-1.761265293	-0.7949092906	-0.5915737883	0.7038859421	
-2.619910938	2.413647289	-0.5408051953	-0.310461859	-0.9214644796	0.4100159696	-1.222458095	0.7607768627	-0.7768220278	0.8860085409	0.4446917428	0.4479391947	0.3567895985	0.06905717262	-1.27371553	0.8624328948	0.2790930414	0.9539111164	-1.859546904	-0.3723280265	-1.101538968	-1.509673427	-0.3643765956	1.677137277	-0.08334565173	0.4149259669	-0.8953892603	
-2.095596038	3.611276832	-0.1193090617	-1.46696273	-0.8316990308	-0.9229775337	0.4479080267	0.5040022247	-0.3928395383	0.4598347327	1.222911183	0.3602749823	-0.0189508441	0.1566588705	-2.083723803	-0.7600072561	1.381259903	1.113126552	-2.062164595	-2.572203708	-0.08418429206	-0.4491486581	-0.1936725364	-0.0250065818	-0.3247658354	-0.4759065881	-0.2226310431	
-1.987966236	3.955215549	-0.6872297204	-0.5785827212	-0.3534513438	-2.133636228	-0.2615672395	0.8232591539	-1.205489812	-0.9425410484	0.7417097104	-0.4214661361	-1.092757488	-0.01274028803	-0.9322063151	-0.08182505654	1.226036702	0.558023885	-2.465206522	-1.442834808	-0.3735565898	-0.3438823862	-0.1422185323	1.076547749	0.761758557	0.7808646308	-0.01338094574	
-1.994599308	3.278673455	-1.067109193	-1.515177168	0.05911011726	-2.078472993	-1.667587738	-0.07457254767	0.8453410929	0.9860100636	-0.03327579276	-0.3437347412	0.3451839021	-0.07655628175	-1.54505623	-0.1915011408	1.695604133	0.1477400878	-1.836048336	-2.550074752	0.3129873075	-0.9680002557	-1.02712603	0.02884089804	-1.080332862	0.7781326769	-0.7019602323	
