-2.507186543	-0.7208867096	-2.643784053	-0.1692431459	-0.07404656153	2.167030454	0.4410058384	-0.5605263038	-0.1163461931	-0.6636136918	1.337536972	-2.637688925	-0.6876274899	1.053594331	0.4351778724	-1.742880113	0.003285595622	1.586710019	-1.75950184	1.028061	0.6002416493	2.103016225	0.5380254466	0.2230839631	1.023203615	3.376737946	
-2.49301535	-0.8911741487	-3.103134405	1.346773509	-1.414169156	2.490497893	0.9593166041	1.295553815	-0.5961655974	-1.617577769	-0.3714015426	-3.17660452	0.1614807588	1.657349157	-0.1724537552	-0.8653283676	0.7632268822	0.09703248146	-1.049095898	1.662053019	0.2173582611	0.4977048492	-0.682038542	-0.5808753873	0.8933786141	2.28470115	
-2.161741653	0.1622479448	-2.565228903	-0.6951745471	-0.5463984173	1.625822846	1.080475888	0.8275080511	-1.931487838	-1.429791829	-0.2495998817	0.07317312391	0.3989035168	0.6775567891	-1.355710768	-0.4739870076	1.164278817	-0.3301520528	-0.1213110145	-1.172114227	3.095540552	0.9273680238	1.211013137	-1.69077348	-0.9475176313	1.176980732	
-2.087512102	0.6800995566	-2.621075554	-0.5307343908	-0.1043442082	0.6492657414	0.5743191644	-1.831003389	1.148662251	-0.1162632099	0.04496040231	0.3154749444	0.1833761026	1.801912479	-1.652736916	0.3797458751	2.442544085	-0.4772042834	-0.6203973509	0.2586859124	1.217758502	0.2174061261	-1.150141772	-2.930221648	1.781462515	2.012368177	
-2.109477337	0.4383606222	-2.288750585	0.7824288132	-0.1723479909	-0.4704102401	0.5529926689	2.873603141	0.09085601475	-0.5739236089	0.1487505294	0.3213596487	0.3534336393	0.9895848349	-2.650958014	0.7899531941	1.561469852	1.788306035	-2.56391911	-0.3728441067	1.82131221	-0.1956849868	-0.1660365997	-2.070587058	1.63176744	2.055432394	
-2.061160127	-0.09361229585	-2.945143369	0.670735639	-0.2743732977	-0.4377932501	0.007567132521	-0.515788365	1.129756275	-0.2512133828	0.5977176885	-0.8881537627	-0.4435840388	1.080842617	-1.944071667	1.060064322	0.3237542386	0.09465187462	-2.768720125	-0.5924011946	1.822915315	-0.7899199079	-1.219452614	-2.732322734	0.579705429	0.6394094392	
-2.11535179	-0.2305660753	-3.442382516	0.3684907627	-0.9068515509	0.2225594628	-0.1688462393	2.044870101	-0.2708353169	-1.01513803	-0.3157018247	-1.735276116	0.1887001953	1.354022746	-2.334060451	1.027130214	-1.472035193	0.6286558749	-2.824139753	-1.274116557	0.2395854578	-0.5809570477	0.008042453243	-0.8797960104	0.3536847297	1.503593102	
-2.339564693	-0.7440404921	-3.402472066	-0.1125024467	-0.9806820999	0.4748615666	-0.3356142769	-0.8757416841	-1.415143263	-0.583612452	-0.5518646463	-1.140033843	-0.2460717785	1.980539841	-1.347805508	0.6973971093	-1.033070268	-0.9168672997	-1.596616332	0.3184434185	0.8131095981	-1.393480778	-1.621068529	-0.7045404834	-0.6036886108	0.5807561806	
-2.179917624	-0.4982736901	-3.381033241	-0.4873086359	-1.731126162	0.7521699013	-0.1830745347	1.116455489	-1.650377912	0.2902706676	-1.436277004	-1.530247321	-0.1084264689	2.156067129	-1.586445653	0.7311770584	0.09521282323	-0.3194870853	-1.078684626	0.4602540828	-0.2895829176	-1.462446129	0.01952025631	0.183162478	0.2002325697	-0.9615868898	
-2.275048481	-0.4792714226	-2.345381806	-0.3507051764	-0.8755884142	0.5742506037	-0.2749252142	-1.273685999	-1.867981403	0.8090807645	-0.6282450725	0.2945625712	-1.12742957	2.557702158	-0.4223815611	0.7887083218	1.770714751	-0.8580142319	0.4196548089	0.8585175858	0.8408279786	-1.869812503	-0.1970642126	0.297443771	0.1198369848	-0.0786411666	
