1.646614752	-1.502147677	1.876652354	-2.334957487	-1.145030587	0.3387161227	3.411041593	4.021248322	3.380049572	0.9953671731	0.5645989506	-1.233390966	-1.264851007	-1.653998659	0.3168903884	1.980075251	1.379686674	-1.259489138	0.8261573919	0.9591422663	2.845388497	0.6789287642	-1.169406835	2.210955169	
1.546481008	-1.317767776	-0.3325409327	-1.996353656	-1.492526187	-0.1503857839	3.144524215	3.684860384	3.455875565	1.904966696	2.17810267	0.978733493	-2.165416255	-1.93834799	-0.4232694786	0.1470809324	0.838320892	-1.538347293	-0.295738852	1.087427942	2.156391097	-0.02952438588	0.005876838426	2.752068575	
1.428395759	-2.056446974	2.119363872	-1.972074494	-1.101002504	-0.8795583299	2.223081393	2.151312653	2.380175081	0.4306682995	0.3531334486	1.787766836	-2.338906387	-2.277599414	-1.522532045	-0.9695638723	0.3677197189	-1.912675143	-0.08679874059	0.5448147906	0.7279847643	-0.5434131724	0.7364663786	2.898183901	
1.294209092	-2.343613745	-0.6588205959	-1.776308313	-0.982082455	-0.2946156962	2.318972237	2.891826042	1.437584732	0.2822687586	1.680196468	1.208140858	-3.489435669	-1.248233638	-2.407426864	-1.434440534	-0.6098839483	-0.9224755847	-1.174506297	0.3281252183	0.1261397254	0.3875761408	0.3613195514	1.632391015	
1.397485946	-2.197660122	1.061090257	-1.843633734	-0.9293604807	-0.06126183198	2.291117988	2.557882842	1.123377052	-0.5268499919	-0.7478407819	0.5603064682	-2.88831917	-1.559008312	-2.49557988	-1.823197809	0.5266701768	-0.346641509	-0.6117399061	1.140690663	1.068963324	-0.3400333484	-0.6683340072	0.5579477173	
1.48680355	-2.326005251	-0.5242886075	-1.637556781	-1.140679593	-0.1861476749	2.011805024	2.797554566	1.567224953	-0.2742492797	1.202288741	0.8759004246	-3.106717081	-1.798114589	-2.092911529	-2.031592024	0.9482913412	1.290895746	-0.9182098396	1.023527818	1.390322573	0.1154034605	-1.301499585	-0.1322826593	
1.375395477	-2.410928804	0.7910044467	-1.65205286	-0.8474445679	-0.5548848979	2.155782526	2.586128839	1.155677333	-0.3394941214	-0.6768244371	1.125206799	-3.113623364	-2.395561703	-1.890619093	-2.162859243	0.4900392981	0.679549902	-0.4778448447	0.9820923741	2.74784319	-0.009640781183	-1.23745281	-0.6906256237	
1.414119442	-2.474499974	0.1023185279	-1.762654048	-1.311842159	-1.103510709	1.957474962	2.721607395	1.369975301	-0.6547975473	1.109019761	0.8748303378	-3.218958294	-2.198443855	-1.341226529	-1.837485988	1.329210206	1.669468329	-1.249556789	0.133172085	2.802252131	-0.3926519431	-1.507566881	-1.0986314	
1.331639412	-2.615751855	1.08388997	-1.747235929	-0.8692401907	-1.699407133	2.073035365	2.302339637	0.8831374914	-0.8848076941	-0.8568860828	0.9969755612	-2.662853764	-2.123803291	-1.474951978	-1.476223029	-0.04267051167	0.6268572512	-1.449239478	-0.4860921991	2.798082283	-0.6120656111	-1.293549163	-1.67986741	
1.426393115	-2.874334812	-0.3786285782	-1.640990699	-0.9329944949	-1.669628822	2.471349253	2.373636864	0.8133673092	-1.044841472	1.06483482	-0.2833688104	-1.902469761	-0.7968059283	-0.3362748533	-1.091799245	1.083365799	0.2978948109	-1.848858295	-1.185293082	1.95540114	-1.218746576	-1.250646134	0.13098072	
1.367602132	-3.049594868	1.244589833	-1.562898929	-1.120305004	-2.123387357	2.229774617	2.339498804	-0.1155941221	-0.6285264451	-0.6923943343	0.0007395033549	-0.6899069681	0.3264375786	0.5992290509	-1.148772734	-1.112359679	-0.6536419716	-0.9255799394	-1.338754429	0.4989941437	-1.085515322	-0.3929090757	0.9235833698	
1.546602764	-3.324901565	-0.9747404447	-1.618463462	-0.9361103576	-2.017805246	2.329889134	2.265227321	-0.2400453732	-0.3872581194	0.5952178351	0.02706088997	-0.1542255113	1.36840938	1.213010656	-1.003878539	0.3101958138	-1.520031671	-1.539177446	-1.359060788	0.6332491349	-2.243023413	-0.8887909668	1.41233949	
1.521075815	-3.305291864	1.294684557	-1.777383338	-1.686760631	-2.192335368	1.592182207	2.308925468	-0.1979624036	-1.282358363	-0.6164705854	0.4662971709	-0.3599190956	1.661152274	1.320191475	-1.402232383	-0.4923706268	-2.062502006	0.1524595846	-1.071077243	0.4065040408	-0.03218345569	-0.8995823818	0.9810488312	
1.404902618	-3.032890505	-0.7263590714	-1.496599074	-1.460678275	-1.976690244	1.903187127	2.304556004	-0.1576371802	-0.8042165077	0.8254819516	0.8147746746	-0.322836054	0.8804292059	1.34931353	-1.564621522	0.549455475	-1.592688182	-1.297641909	-1.043231274	0.7367335155	-2.167301714	0.1585042437	0.7576816767	
1.342692545	-3.075840417	1.451173242	-1.409295623	-1.226914443	-1.342007753	1.371180062	1.591187174	-0.6966147922	-2.079852092	-0.04646825665	0.3019418035	-0.6264852421	-0.3100848109	-0.3577559536	-0.946068493	-0.3048212544	-1.501508144	-0.008683643764	-1.090220099	0.6811833132	-0.6973027793	0.05194162476	1.002201701	
1.358281336	-2.897024112	-0.9058991763	-1.127686858	-1.036039023	-0.9569158448	1.803968187	2.210504997	-0.1042944158	-0.1980131325	-0.3494559956	0.01415025482	0.1639055451	-1.130371658	-0.5182276731	-0.5651778889	0.2427883094	-0.2931863415	-1.886940533	-1.279425343	0.4775629869	-1.251625505	0.08783695246	1.199618035	
1.456642935	-2.995162208	1.215320246	-1.381573611	-1.316033543	-0.6788621507	1.81052531	1.70189078	-0.3894394846	-1.1152067	-0.373565695	0.4291628726	-0.1485681594	-0.3375660156	-1.926790017	-0.1070806932	-0.02102600362	0.2414126577	0.2680451983	-0.8538153656	1.156629396	-1.673562886	-0.6322902231	0.2875234616	
1.453103707	-2.906056791	-0.6353413344	-1.154891359	-1.680086312	-1.820920113	1.218297968	1.938033397	0.2843067276	0.2837212914	-0.6446424354	-0.2212650717	-0.1018958766	-1.24991865	-0.630398938	-0.05248210519	1.409677533	1.118241743	-0.4640844661	-1.266369173	0.5440076867	-0.4097313906	-0.434701587	0.8197423379	
1.437923393	-2.187437456	0.7556532166	-1.402943994	-1.920234221	-1.731282699	1.319201461	2.375664718	0.4430746256	-1.388525605	-0.6329234533	0.4203267467	-0.5004669384	-0.5971598364	-1.48640974	-0.0681525898	-0.1659199965	0.8596992809	0.8645117124	-1.003696319	1.12286008	-2.00085327	-1.179340246	1.192018194	
1.39613858	-1.903149057	-0.1769114024	-1.220818613	-1.717142833	-1.880279051	1.357751396	2.102183337	0.8833305974	-0.4352189338	-0.1185747831	0.5435443403	-0.4027412484	-1.634079102	-0.8302850308	-1.413732085	1.83587698	-0.3834067632	-0.4235786645	-1.142802224	-0.1916820131	-1.396311519	-1.562303475	1.74675287	
1.325978538	-2.084446127	0.6252729846	-1.220236821	-1.901900612	-1.523044746	1.464365253	2.485432365	0.2215446321	-1.205519646	-0.8916895793	0.504175829	-1.025751809	0.07378886549	-1.739567158	-0.7236037068	-1.227722305	-0.7836337043	0.4545671945	-0.8463313723	-0.376128902	-1.353049398	-1.404890633	0.6439107083	
1.518701852	-2.401145594	-0.4640862036	-0.606266645	-1.370370886	-1.352617415	1.935103588	1.79097188	1.164096265	-0.6464832496	-1.472358495	-0.2208645673	-0.3352029993	-0.877750788	-1.244487376	-0.3868721653	1.344361191	-0.8302695875	-0.7817103454	-0.2472100387	-0.7886015259	-2.178545815	-0.2814706657	1.010664289	
1.394818177	-2.500280962	0.1884435193	-1.176540941	-1.698398565	-0.1391434855	1.320871495	1.769466593	0.5235228896	-1.516807662	-0.6159372904	0.5720332886	-0.6429708239	-0.07486277032	-1.810197241	0.5061493137	-0.4544125954	0.1186067997	0.71725558	-0.981953099	0.3944415916	-0.02899944014	-0.7042246664	1.618667646	
1.244780076	-1.834498252	0.006394734377	-0.9922141419	-1.463093903	-0.6107726665	1.75285435	2.021428205	0.5550900738	0.3826605682	-1.094783538	0.3992551984	-1.297817996	-1.567100187	-0.7103575224	-1.083085782	1.183602449	1.21259246	-0.6266428595	-1.124185722	0.5754670429	-1.887352658	1.05064153	1.353518187	
1.379973157	-1.565174085	-0.5560858404	-1.13444203	-1.725732318	-0.471083272	1.652547577	2.049658283	0.1341679844	-1.136736133	0.5498528972	0.885557994	-1.755311065	-0.3829498243	-1.520773314	-0.7172065795	0.2459202541	1.447723619	1.264135721	-0.9866406782	1.890228579	-1.538493915	0.7169901731	2.321425863	
0.9875245363	-1.095771918	0.3201483968	-0.8883637933	-2.096078928	-1.016475924	1.562105478	1.848510113	-0.08764308665	0.3080564356	-0.7081547789	0.6687952319	-1.116657993	-1.044381707	0.5077029266	-1.523358369	0.5707159285	1.605815434	-0.389273236	-1.367411437	0.134271048	0.2981492609	0.9823332893	2.741114756	
0.9294605316	-1.101543158	-0.4457113264	-1.288079784	-1.452517989	-0.559083775	1.224525282	1.446569266	-0.6285470205	-0.5098345744	0.9858599699	0.8667771117	-1.436193636	-1.192599001	0.1243873274	-0.34561782	-0.6699608671	0.8815979621	1.466801107	-2.129112326	1.836280836	-1.338362512	0.05761432217	1.659296087	
0.9469832132	-0.767817054	0.3326013392	-1.160706681	-1.8942521	-0.7226094367	1.232637647	1.292645051	-0.255162467	0.1060118355	-0.7504200155	-0.1055812439	-1.433663209	-2.158444597	0.5427138507	-0.7904066843	0.7326320954	0.2645661863	-0.7104271432	-1.517369652	0.6317461351	2.131757925	-0.421406336	1.645362494	
1.180196281	-0.1609233267	-1.016827743	-1.553668029	-0.5741777122	-1.118908375	1.63300206	1.560617785	0.01237029348	-0.4683168009	1.105282003	-0.1956534821	-1.020154798	-1.17740452	0.1748325262	-0.6341941369	-1.018175885	0.2210646821	0.9275979936	-0.5713218868	0.9431589037	-0.9217621219	-1.576722578	1.206411195	
1.170546413	-0.4705263681	1.30051481	-1.076427358	-0.8718508941	-1.112817542	1.511917112	1.204849858	-0.6845387795	-0.8155827401	-0.1574831925	-0.1247271369	-0.141884964	-0.8737874141	0.3232870711	-2.169966655	0.9773139317	-0.436363179	0.05852532855	-0.4028304296	-0.2541593648	-0.3166598506	-0.7162534788	1.302729325	
1.127579909	-0.8540875876	-1.14342017	-1.372246307	-0.6267358821	-1.188716011	1.445045149	1.167728786	-0.9254273064	0.1196312917	1.185803518	-0.4123637704	0.6039604127	-0.5848554328	0.02621751925	-2.029376355	-1.433333836	-0.08751242309	-0.7165564366	-0.3649475082	0.4291042462	-0.2208863425	-1.379194566	1.521330217	
1.233107455	-1.089070002	1.921729225	-0.8812530555	-1.110096869	-1.059929087	1.211444276	0.4481169547	-0.9263402559	-1.232680437	-0.2492739313	-0.5110399426	-0.6998333229	-1.473641957	0.1457211878	-1.669734698	-0.3536062338	0.2122372229	0.2574442186	-0.1391618068	1.098967907	-1.038792016	0.1010477266	0.8789003724	
1.101515224	-1.106644386	-1.82838376	-0.8732107466	-1.506093101	-0.1885489895	1.254958836	0.3286748259	0.003602215884	0.2499405666	-0.035292689	-0.4459564345	-1.292476459	-1.457055637	-0.4698080465	-1.071194983	0.158948911	1.155001383	-1.4308879	-0.7735834179	0.2728626666	1.482650621	-0.8374036439	0.7740504117	
1.246957136	-0.3601319557	0.4040975332	-1.003285095	-1.841932058	0.4933943355	1.451804973	1.22026085	0.8125555796	-1.452189901	-0.8207120649	-0.09654482756	-1.591855625	0.7849522697	-1.176326261	-0.5521661895	-0.4960856257	1.155078508	0.9621988123	-0.08737881268	0.7803984757	-0.8708269395	-0.201128397	0.9962113471	
1.250376986	-0.4125303971	0.02259368518	-1.014455593	-1.190759925	-0.1357871348	1.637810371	0.2276697757	1.082377441	0.8310364219	0.02272963457	0.912047716	0.4517778545	0.07903976307	-0.09303391669	-1.361723896	1.368800338	0.1642503952	-0.1250770827	-0.3748743028	-0.5511687204	-0.1026048679	0.2179850114	1.277429904	
1.173645736	-0.6178353968	0.04811699304	-1.115331718	-1.230258139	-0.7107754772	1.294616854	0.9002460344	-0.3124828052	0.2727373218	1.447230782	1.3729505	-0.5440864367	0.5340393539	-1.014318693	-0.9714875209	-1.628885667	1.056786975	1.651467349	-0.01495591623	0.4744524142	-0.3397725759	1.418794461	-0.5694802822	
1.031787681	-0.5795374499	1.337123078	-0.8650381276	-1.380264447	-1.389637906	1.103112885	-0.08636088778	-0.2801461391	0.05836038112	0.1455608662	1.180806534	-0.02258729812	-1.539938687	-1.045909405	-0.5792298596	0.4802200628	0.09832885334	-0.4649735489	-1.198411433	0.4548243512	-0.502032171	1.897759707	-1.345476123	
