"Trial" "syllable" "Onset" "block_num" "Place" "voice" "filename" "place" "voicing" "manner" "rplace" "rvoicing" "rmanner" "rLab" "rAlv" "rDent" "rPal" "rVel" "rFric" "rStop" "rNasal" "rVcd" "rVls" "rvoice" "sylltrans" "voicetrans" "MillSim"
1 "null" 10209 10 "null" "null" "null" "none" "none" "none" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" NA
2 "ka" 14441 10 "velar" "1" "ka.2.1.mp3" "Vel" "Vls" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ka" "null-1" NA
3 "pa" 15707 10 "labial" "4" "pa.1.4.mp3" "Lab" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-pa" "4-1" 0.426229651083637
4 "fa" 17207 10 "labio-dental" "1" "fa.1.1.mp3" "Lab" "Vls" "Fric" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "fa-pa" "4-1" 0.101897306301343
5 "fa" 18706 10 "labio-dental" "4" "fa.7.4.mp3" "Lab" "Vls" "Fric" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "fa-fa" "4-1" NA
6 "sha" 20206 10 "palato-alveolar" "1" "sha.1.1.mp3" "Pal" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sha-fa" "4-1" 0.0279206459825738
7 "sha" 21705 10 "palato-alveolar" "3" "sha.2.3.mp3" "Pal" "Vls" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "null" "repPal" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sha-sha" "1-3" NA
8 "tha" 23205 10 "dental" "2" "tha.3.2.mp3" "Dent" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sha-tha" "2-3" 0.0442934452101461
9 "TH_a" 24704 10 "dental" "1" "TH_a.1.1.mp3" "Dent" "Vcd" "Fric" "repcat" "diffcat" "repcat" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-tha" "2-1" 0.0316024894543282
10 "TH_a" 26204 10 "dental" "2" "TH_a.2.2.mp3" "Dent" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-TH_a" "2-1" NA
11 "tha" 27703 10 "dental" "3" "tha.2.3.mp3" "Dent" "Vls" "Fric" "repcat" "diffcat" "repcat" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-tha" "2-3" 0.0316024894543282
12 "fa" 29203 10 "labio-dental" "3" "fa.2.3.mp3" "Lab" "Vls" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "tha-fa" "3-3" 0.424635788228768
13 "va" 30702 10 "labio-dental" "4" "va.1.4.mp3" "Lab" "Vcd" "Fric" "repcat" "diffcat" "repcat" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-fa" "4-3" 0.0350449700943268
14 "SH_a" 32218 10 "palato-alveolar" "2" "SH_a.1.2.mp3" "Pal" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-SH_a" "2-4" 0.0276139152481812
15 "SH_a" 33701 10 "palato-alveolar" "3" "SH_a.3.3.mp3" "Pal" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "null" "repPal" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "SH_a-SH_a" "2-3" NA
16 "da" 35200 10 "alveolar" "1" "da.2.1.mp3" "Alv" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "da-SH_a" "1-3" 0.0888856874159333
17 "za" 36700 10 "alveolar" "1" "za.1.1.mp3" "Alv" "Vcd" "Fric" "repcatvoice" "repcatvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "da-za" "1-1" 0.107120141382959
18 "sa" 38199 10 "alveolar" "1" "sa.2.1.mp3" "Alv" "Vls" "Fric" "repcatvoice" "repvoice" "repcatvoice" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "za-sa" "1-1" 0.0344734172749872
19 "pa" 39699 10 "labial" "2" "pa.4.2.mp3" "Lab" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "sa-pa" "2-1" 0.0502525895157616
20 "za" 41198 10 "alveolar" "3" "za.2.3.mp3" "Alv" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "za-pa" "2-3" 0.0262303501492357
21 "pa" 42698 10 "labial" "3" "pa.6.3.mp3" "Lab" "Vls" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "za-pa" "3-3" 0.0262303501492357
22 "ma" 44197 10 "labial" "4" "ma.1.4.mp3" "Lab" "Vcd" "Nas" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "pa-ma" "4-3" 0.0264609848441258
23 "ga" 45697 10 "velar" "1" "ga.2.1.mp3" "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ma-ga" "4-1" 0.0288986920135984
24 "tha" 47196 10 "dental" "4" "tha.1.4.mp3" "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-ga" "4-1" 0.0362150149431953
25 "ba" 48696 10 "labial" "2" "ba.3.2.mp3" "Lab" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "tha-ba" "2-4" 0.0444361928288333
26 "sa" 50195 10 "alveolar" "2" "sa.3.2.mp3" "Alv" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ba-sa" "2-2" 0.0254946378214668
27 "fa" 51795 10 "labio-dental" "2" "fa.1.2.mp3" "Lab" "Vls" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "fa-sa" "2-2" 0.0673755969649652
28 "sha" 53195 10 "palato-alveolar" "2" "sha.3.2.mp3" "Pal" "Vls" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "sha-fa" "2-2" 0.0279206459825738
29 "ba" 54710 10 "labial" "1" "ba.2.1.mp3" "Lab" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sha-ba" "2-1" 0.0119045348638785
30 "na" 56210 10 "alveolar" "2" "na.2.2.mp3" "Alv" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-ba" "2-1" 0.024819469330927
31 "ka" 57709 10 "velar" "3" "ka.7.3.mp3" "Vel" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-ka" "2-3" 0.0213124542766724
32 "va" 59208 10 "labio-dental" "1" "va.3.1.mp3" "Lab" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ka-va" "1-3" 0.0224300675837212
33 "ka" 60708 10 "velar" "4" "ka.3.4.mp3" "Vel" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ka-va" "4-1" 0.0224300675837212
34 "SH_a" 62207 10 "palato-alveolar" "1" "SH_a.2.1.mp3" "Pal" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ka-SH_a" "4-1" 0.0194871835121784
35 "ka" 63707 10 "velar" "2" "ka.2.2.mp3" "Vel" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ka-SH_a" "2-1" 0.0194871835121784
36 "za" 65206 10 "alveolar" "4" "za.3.4.mp3" "Alv" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ka-za" "2-4" 0.0228770680919328
37 "ta" 66706 10 "alveolar" "2" "ta.2.2.mp3" "Alv" "Vls" "Stop" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ta-za" "2-4" 0.0233811261053915
38 "ba" 68205 10 "labial" "4" "ba.1.4.mp3" "Lab" "Vcd" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ta-ba" "2-4" 0.0137873747502122
39 "ta" 69705 10 "alveolar" "4" "ta.1.4.mp3" "Alv" "Vls" "Stop" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "repVoice" "ta-ba" "4-4" 0.0137873747502122
40 "sa" 71204 10 "alveolar" "4" "sa.1.4.mp3" "Alv" "Vls" "Fric" "repcatvoice" "repcatvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "ta-sa" "4-4" 0.0494081258190988
41 "ta" 72704 10 "alveolar" "3" "ta.3.3.mp3" "Alv" "Vls" "Stop" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ta-sa" "4-3" 0.0494081258190988
42 "ga" 74203 10 "velar" "3" "ga.3.3.mp3" "Vel" "Vcd" "Stop" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "repVoice" "ta-ga" "3-3" 0.0177160218315514
43 "da" 75703 10 "alveolar" "3" "da.1.3.mp3" "Alv" "Vcd" "Stop" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "repVoice" "da-ga" "3-3" 0.33343711200749
44 "ta" 77202 10 "alveolar" "1" "ta.3.1.mp3" "Alv" "Vls" "Stop" "repcat" "diffcat" "repcat" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "da-ta" "1-3" 0.0210098839279326
45 "tha" 78718 10 "dental" "1" "tha.2.1.mp3" "Dent" "Vls" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "ta-tha" "1-1" 0.0773941774325793
46 "pa" 80201 10 "labial" "1" "pa.2.1.mp3" "Lab" "Vls" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "tha-pa" "1-1" 0.127757236025028
47 "ga" 81700 10 "velar" "4" "ga.1.4.mp3" "Vel" "Vcd" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "pa-ga" "4-1" 0.0159491621223005
48 "ka" 83200 10 "velar" "2" "ka.4.2.mp3" "Vel" "Vls" "Stop" "repcat" "diffcat" "repcat" "null" "null" "null" "null" "repVel" "null" "repStop" "null" "null" "null" "diffVoice" "ka-ga" "2-4" 0.0256297494333007
49 "sa" 84699 10 "alveolar" "3" "sa.2.3.mp3" "Alv" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-sa" "2-3" 0.0628311471416047
50 "fa" 86199 10 "labio-dental" "2" "fa.1.2.mp3" "Lab" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "fa-sa" "2-3" 0.0673755969649652
51 "sa" 87698 10 "alveolar" "1" "sa.3.1.mp3" "Alv" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "fa-sa" "2-1" 0.0673755969649652
52 "sha" 89198 10 "palato-alveolar" "4" "sha.1.4.mp3" "Pal" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sha-sa" "4-1" 0.113246765824953
53 "fa" 90697 10 "labio-dental" "1" "fa.3.1.mp3" "Lab" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sha-fa" "4-1" 0.0279206459825738
54 "null" 92197 10 "null" "null" "null" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
55 "pa" 96195 10 "labial" "2" "pa.1.2.mp3" "Lab" "Vls" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-pa" "null-2" NA
56 "da" 97695 10 "alveolar" "4" "da.3.4.mp3" "Alv" "Vcd" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "da-pa" "2-4" 0.022685051914619
57 "pa" 99195 10 "labial" "1" "pa.3.1.mp3" "Lab" "Vls" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "da-pa" "4-1" 0.022685051914619
58 "tha" 100710 10 "dental" "4" "tha.3.4.mp3" "Dent" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "tha-pa" "4-1" 0.127757236025028
59 "ka" 102210 10 "velar" "4" "ka.3.4.mp3" "Vel" "Vls" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "ka-tha" "4-4" 0.0805281948632112
60 "null" 103709 10 "null" "null" "null" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
61 "null" 107708 10 "null" "null" "null" "none" "none" "none" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "null" "null" NA
62 "TH_a" 111706 10 "dental" "3" "TH_a.3.3.mp3" "Dent" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-TH_a" "null-3" NA
63 "ma" 113272 10 "labial" "3" "ma.2.3.mp3" "Lab" "Vcd" "Nas" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "TH_a-ma" "3-3" 0.0369138726513164
64 "fa" 114705 10 "labio-dental" "2" "fa.5.2.mp3" "Lab" "Vls" "Fric" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "fa-ma" "2-3" 0.015844076735163
65 "da" 116205 10 "alveolar" "2" "da.2.2.mp3" "Alv" "Vcd" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "da-fa" "2-2" 0.0246326507930114
66 "tha" 117704 10 "dental" "2" "tha.1.2.mp3" "Dent" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "da-tha" "2-2" 0.0388604052514422
